"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"Gene281",1.21716835535255e-06,0.00534481697946128,0.780966347125114,0.956451347869511,0.926559223130245,0.630179372374642,0.246973307323614,0.958449632378248,1,0.900321453249981,0.889029396095291,0.665928522377581
"Gene282",0.112041647049155,0.00831654779117249,0.984954057813538,1,0.923634744795296,0.504372355288235,0.462445031076171,0.936623317131273,0.992463091902086,0.643713871757268,0.911453439312244,0.91106318894852
"Gene283",1.61274502524496e-11,0.0388519733027947,1,0.961927823180767,1,0.685568226284417,0.141964664813215,0.784718673656025,0.966852884431796,0.806365319189311,0.882276331124641,0.961149219557278
"Gene284",0.000141654436401085,8.61738042268283e-06,0.827972132536056,0.0783875658929164,0.954023405912772,1,0.0563467085487399,0.614786969320017,0.974111010951398,0.627614248955693,0.957388462161766,0.897116926787963
"Gene285",0.00079774535267805,1.61980029053066e-05,1,0.72921686604937,0.978715577919518,0.710004223927011,0.650119768954658,0.64795214133643,1,0.689689559349846,0.855970745653019,1
"Gene286",2.93645696264524e-06,0.0030643918797184,0.910195292948962,0.970992092119225,1,0.15281829480439,0.644716336181972,0.352925242147584,1,0.941453548076806,0.999282275034469,0.960143672495661
"Gene287",0.00256182363569526,2.73077399633702e-05,0.969089426638685,1,1,0.0621225210912763,0.489244239314568,0.958710122440886,0.955544654922593,0.997563549406253,0.610651316085831,1
"Gene288",3.72231929490178e-07,0.000447273722842784,0.95568672880373,0.941453548076806,0.964810521994525,0.91106318894852,0.281850433070037,0.967366212575661,0.999106787771822,0.855618488765054,1,1
"Gene289",4.33270619382142e-07,0.000213867622807921,0.996867959399842,1,0.997055451251258,0.734341582572527,0.290437397020686,0.00855680808754087,0.968064816552758,0.937463408290706,0.803908096818153,0.957516952528362
"Gene290",1.1199850570774e-08,0.0203094915116534,0.985911189113734,0.812878827595867,1,0.616917333353394,0.19473528245572,0.683985420890863,1,0.984432525298888,0.810474407697559,0.707653939203533
"Gene291",1.84370765288703e-05,0.0011667781832055,0.943736271405381,0.841231008161909,1,0.0510619380469579,0.0674112550733409,0.864475303475849,0.963049480954276,0.824989130715908,0.967615388230786,1
"Gene292",1.26876855549574e-05,3.71578736771986e-09,0.337891490419959,0.839307092648718,1,0.43251903901806,0.00149706991138769,0.911905640350937,0.990654166457613,0.992269628486253,0.879124316590595,1
"Gene293",2.58490752073511e-05,0.000123139598541658,0.922157825213778,1,0.971342507470884,1,0.0508719447861129,0.5479895656662,1,0.955203122926694,1,0.903719019693171
"Gene294",9.8344024997606e-05,0.000112990753600667,0.836050068406577,0.963844973341587,0.9172354752987,0.9826619146556,0.0328703130817927,0.783362052470279,0.946282622330555,1,0.697840776616887,0.8342204210604
"Gene295",0.000124190304212369,5.06046003455072e-06,0.915939974704331,0.774354724853284,1,0.0132528535020844,0.456405953246342,0.920884974719814,1,0.580039199405203,1,0.979084066121772
"Gene296",1.70378357886782e-06,0.0918653299465947,1,1,0.646686671849359,0.33033319394984,0.974104235230493,1,1,0.973040341627294,0.861469241024162,0.951299091592509
"Gene297",0.000141996142182429,0.00159057176115337,0.944752230416875,1,0.865146497772804,0.846885929889527,0.0860197259434948,0.00160639774072853,0.90840471889107,0.912127185639923,0.80315664581695,0.789967966502929
"Gene298",0.0230880030302196,0.00388866052027095,0.888272104028457,0.580039199405203,0.744309443409719,0.846187502833469,0.827004751562869,0.700472698747635,0.981377792010261,0.998147861982595,0.799930194420239,0.997519419882942
"Gene299",0.00546383017120895,0.146805392842861,0.835194097270978,0.848126713013996,0.841824267238951,0.568613273339164,0.276634776879425,0.942162152979151,0.559075691388293,0.975376360240929,0.995818778819536,1
"Gene300",0.000855866443769776,4.15990209230899e-05,0.839832944191052,0.432827815150183,0.955584592917077,0.411159475607223,0.596349070453248,0.936297869436787,0.641756205385633,0.966429038871279,0.73888634065045,0.996867959399842
"Gene301",0.595163780936705,0.00112811608125926,5.27455884730338e-05,0.953488418434337,0.876618815769115,0.279740711735451,0.591714516181866,0.000296137055750628,0.729984636381239,0.109134532120901,1,0.854578353091898
"Gene302",0.89043776647317,0.000570397465345323,4.85416888869713e-05,1,1,0.558462531379766,0.98631605447369,0.71812506162257,0.169060505310231,0.928675420073929,0.91106318894852,0.957323625834801
"Gene303",1,0.00875109952550735,1.05929124691731e-05,0.994701508056881,0.877661993668401,0.8342204210604,0.892584614742057,0.985994000820554,0.892055600115779,0.992778817568138,0.675104140672993,0.751761943323347
"Gene304",0.941453663748995,0.00529284751113378,0.00280740675608859,0.868755750961079,0.7091163977743,0.610926809782329,1,0.023651587483405,0.000123891066137646,0.351764267536465,1,1
"Gene305",0.643713871757268,0.0151556404283994,5.64710717133277e-05,0.964404622977175,1,0.933743200236231,0.017283141461585,0.854366663281087,1,0.883215001295106,1,0.576981784303799
"Gene306",0.987962983695316,0.00494696303694163,0.000268173685372318,0.997519419882942,0.991988075330218,0.491658209149786,0.940718381560146,0.836050068406577,0.56648432138476,1,1,0.631532086115048
"Gene307",0.615604131709335,5.25038614211287e-07,0.0143879534428731,0.702544494611082,0.943110865638771,0.882924746439071,0.992778817568138,0.527706028833131,0.919005123265686,0.890625789357458,0.637635851111661,1
"Gene308",0.962760411401629,0.00502036349437362,0.00191669066453198,0.95611050160604,0.604701551852414,0.595132846242356,1,0.958362068761157,1,0.612738735574504,0.978715577919518,1
"Gene309",0.0887693859497376,4.64392569343095e-09,0.0245293528459099,0.975179962826366,1,0.000496053743918237,0.936469598453266,0.597155256489838,0.640896688502664,1,0.715537016998721,1
"Gene310",0.940512549991104,1.63296778398176e-06,1.64071381166392e-05,0.990668904558668,1,0.0466453573114392,0.795261507394404,1,0.167837240253207,1,0.961429300347104,0.979017693578898
"Gene311",0.973686844273288,0.0035459287758597,0.0163865233080582,0.984754443629782,0.983398276296141,0.166177415878274,0.990176187595306,1,0.386418133834146,0.903719019693171,0.747876895478555,0.9025493774015
"Gene312",0.842013052670694,6.21724893790088e-12,0.0701308680268058,0.974933665935764,0.313233938548236,0.911514959175677,1,0.541521453054769,0.846847827000879,0.994816839883489,0.982808157374283,0.84107350774342
"Gene313",0.956250864236114,3.13456495305463e-05,2.88592048808991e-07,0.107115907781983,0.949846454248922,0.170017551470951,0.599876186092587,0.12755236567388,0.973686844273288,0.840237364422788,0.997072497548211,0.981373055952208
"Gene314",1,5.45464879613584e-07,0.00390176514199203,1,0.848417387927103,0.76191408092774,0.75654261175047,0.892282356942049,0.367797446800832,1,0.159695245498661,0.609198753587225
"Gene315",0.999459366492022,1.32798484028751e-06,0.000152640351689328,0.595132846242356,0.997471000580362,0.496604301008402,0.621379313590322,0.484016926942393,1,1,1,1
"Gene316",0.972711084553112,0.0692942451963002,4.66319941204802e-05,0.981209011734326,0.922611606294883,0.542027281886303,0.972865446418045,0.987111452918807,0.744309443409719,0.853331265732191,0.689828446432102,0.97816195498774
"Gene317",0.569102129402051,0.0127508085376168,5.45464879613584e-07,0.784456780400916,0.32412913012912,0.475003910324001,0.690088141742112,0.65615244338568,0.888230249728345,0.871938464961564,0.99915343953323,0.972196734687879
"Gene318",1,1,1,1,1,1,1,1,1,1,1,1
"Gene319",0.816368493887633,0.000192622658857437,0.0545640561839488,0.73651615575083,0.68456589597251,0.614786969320017,0.487064932784154,0.708509257222409,0.994503489813589,0.955181559697062,0.984432525298888,0.829483447492566
"Gene320",0.794943078594473,0.000957887683797931,6.23719230663511e-05,0.425022486929579,1,0.364500516571415,0.825667163974732,0.57620295555528,0.336658245034393,0.892847843152369,0.912622202258766,1
"Gene321",0.612141446812725,8.62566418038719e-05,0.0332864300395565,0.755419803409442,1,0.990762073332299,1,1.18730880653717e-05,0.964412430122952,0.498443175546139,0.931908401569907,0.928404487052708
"Gene322",1,0.0086642411249222,1.39419396957507e-05,0.799649068109603,0.760840420218983,0.0472196025621181,1.1005771876839e-06,0.000905983507163927,0.596659405431984,0.93528970133269,0.844523784715573,1
"Gene323",0.953698257602769,4.02235427096637e-07,4.8028481331478e-05,0.994776307594023,0.669451957841335,0.912250004590354,0.924209100904176,0.965587659303583,0.831604485607706,1,1,0.922805362457135
"Gene324",1,8.0939838222686e-05,0.00119262444633573,0.926559223130245,0.959000208931303,0.351764267536465,0.971026098054834,0.809410136946147,0.815683360657774,0.966140935485381,0.867124055631284,0.853510332397234
"Gene325",0.734039337711609,2.49085650116969e-05,0.0428672076050056,0.572274598510784,0.97137238383108,0.209894690833565,1,0.329637727999256,0.0445806485608352,0.911347465509441,0.854578353091898,0.26693071001696
"Gene326",1,2.20068790776724e-07,1.3817603503527e-05,0.559436388153653,0.951917062150938,0.316476618483232,0.907464819681933,0.43342929885159,1,0.942924134688605,1,0.83417243387444
"Gene327",0.914702292000032,0.000643725993986971,0.112166472550935,0.984501260847714,0.955521364096881,0.156185299627953,0.975599109779786,0.56648432138476,0.861897373540934,1,0.968588631498147,0.672203489600313
"Gene328",0.92075294992956,0.000256447342703185,0.000176580132099368,0.775576198179342,0.958730351343924,0.10063602416274,1,0.836403284578267,0.62595720924329,0.942149322685337,0.800083140305555,0.921884912305976
"Gene329",1,0.553103377652355,8.34139925071129e-05,0.871142476872527,0.934699065656362,0.0491060882769687,0.89140703662429,0.952422540907376,0.850692460853317,0.969551906289947,1,0.993573437567625
"Gene330",1,2.58490752073511e-05,0.0105241358308065,0.955544654922593,1,0.164761760093801,0.933446531323229,0.718685682713833,1,0.989244597867782,1,1
"Gene331",1,4.39295156088498e-05,8.75349909548716e-06,1,0.886131792712663,0.0493860869734067,0.812268890709852,0.973121980377501,0.934945487411234,1,1,0.890893421739322
"Gene332",1,1,1,1,1,1,1,1,1,1,1,1
"Gene333",0.925990440549106,8.61738042268283e-06,7.53936377614498e-07,0.877973730443372,0.887650986948316,0.111671445519819,0.895391675560979,0.970811269968816,0.336725676189757,0.970725015711722,0.970992092119225,0.986229425050172
"Gene334",1,1,1,1,1,1,1,1,1,1,1,1
"Gene335",1,0.029986855751551,6.82747782380538e-05,0.880734634806612,0.799930194420239,0.83231829470748,0.951972478044108,0.730603150770318,0.743722687220677,0.677895510729259,0.94497921671166,0.998520172062874
"Gene336",1,3.81521641061502e-05,0.00760897359573737,0.914845900585943,0.764878064483216,0.922145389627264,0.809339686353378,5.55987779180575e-07,0.757523225063684,1,0.848722464488739,0.93528970133269
"Gene337",0.920925829176985,0.00129435652793246,8.36930524883428e-09,1,0.512036821288329,0.410768406706246,0.621152924036838,0.485032266131296,0.640896688502664,0.00274049924827673,0.455514301505204,1
"Gene338",0.799325957588441,0.500169672051356,3.41820414451287e-05,1,0.824541464463782,0.125136722309366,0.123424950859358,0.365421523627537,0.850257336616143,0.0821538233737717,0.857444386460726,0.87120047129447
"Gene339",1,1,1,1,1,1,1,1,1,1,1,1
"Gene340",0.631094314367791,1.6643221152391e-06,0.00307347818192603,1,0.941639820209138,1,0.824989130715908,0.868492338214717,0.730603150770318,0.728591167773594,1,1
"Gene341",0.81830816585311,1.37160431161002e-06,0.00996859557554657,0.779776437147951,1,0.0645667096220453,1,0.112041647049155,0.026150435476831,0.583476370858391,0.00347946129815362,0.470756463516593
"Gene342",0.761350546826819,0.000123282151343288,0.057851698537228,0.920965647512025,1,0.484016926942393,0.868712477997064,0.968662266029232,0.848918393837738,0.943110865638771,1,1
"Gene343",0.971474821649511,3.72698916414249e-05,0.00303144683384772,1,1,0.514776524053086,0.993080588454149,0.775908876445801,0.544606488950905,0.969349418271503,0.848722464488739,0.754806438114053
"Gene344",1,1,1,1,1,1,1,1,1,1,1,1
"Gene345",1,8.28501185785357e-07,0.00238207865615747,0.985994000820554,0.951917062150938,0.0704387336879412,0.799930194420239,1,1,0.898978667989658,0.849944652472016,1
"Gene346",0.234166985735323,0.000721390614109183,3.50377997092112e-05,0.999459366492022,0.690037685544899,0.03671677453639,1.72886651595204e-05,0.00252052581560506,0.219195660286792,0.650224151241487,1,0.940916094880222
"Gene347",1,2.91548699830492e-06,0.212490462231817,0.0470961245573247,0.981401769041568,0.0231317774952643,0.465885816872231,0.182598822093055,0.810746607221274,1,0.955792416126775,0.871142476872527
"Gene348",0.824758150132277,0.0177408706002734,5.66478337106652e-07,0.909792691995143,0.957516952528362,0.22783060074394,0.102265027386978,0.869055046438601,0.972376205897904,0.976037187063841,0.69912735250668,0.690531524875512
"Gene349",0.115707772856403,3.34143129832043e-08,4.28091549753217e-05,0.381898371999309,0.753069648026017,0.000122993695989797,0.962686098937912,0.0121537323728758,0.998147861982595,1,0.864478339745851,0.783362052470279
"Gene350",0.859517394215968,5.02764979287609e-06,2.48257430561857e-05,0.997519419882942,1,0.00138732688573348,0.928373020446772,0.813718360284289,0.790223868010291,0.839009797373344,0.972376205897904,0.683282601744199
"Gene351",0.937959932965588,8.29900251084417e-09,0.000178427173714877,0.940397330366316,0.431600544029315,0.384754199223993,0.911260495757067,0.693449895720585,0.946865899220618,0.606086462564194,0.985994000820554,0.960545413425848
"Gene352",0.917179044388992,1.60541919080017e-07,0.0346114174671093,0.977004725071945,0.913750322220899,0.0248970743268841,0.757513077079241,0.724822179757043,0.537460277823884,1,0.498618461108886,0.855721529099596
"Gene353",0.264391254017533,1.63036899296402e-06,3.87024771205583e-08,0.499542026925529,0.174189857666156,0.677895510729259,0.949885846489601,0.884112556498845,0.894357035862218,0.632322817317342,1,1
"Gene354",1,3.30095878174251e-05,0.0831352028857708,0.0988751001891006,1,0.178547718382931,0.0148143454299734,0.699518839225343,0.197851642985478,0.988727286708593,0.956093418307413,1
"Gene355",0.776377842827897,0.00624478256686572,0.000719912661986158,0.911191622559077,0.997632519445547,0.705383103509155,0.146805392842861,0.098400228115528,0.555866466692979,0.171540324528981,0.912622202258766,0.0950319634876377
"Gene356",0.912716110892933,0.000807211990036288,0.766865479928051,0.827004751562869,0.978095611096783,0.00409026648106237,0.429840179135739,0.897112321009126,0.839775846956336,0.976336997119471,0.996089393370444,0.973875700160478
"Gene357",0.888878322539509,0.000805776324214147,0.000191501655194594,0.954887811405612,0.56648432138476,0.907510281395429,0.993694084530874,0.88166354775772,1,0.474347879882468,0.879124316590595,1
"Gene358",0.942162152979151,6.10545439205801e-05,0.00131370435287305,1,0.770641840773215,0.0578237667403465,0.877503373062777,0.518184821930943,0.990654166457613,1,0.999789316800376,0.98292774552857
"Gene359",0.42208985526379,7.84294893366636e-05,0.000366459737365756,0.448747495155088,0.869030520772094,0.00458588593551047,1,0.911260495757067,0.932211892311453,0.858994412330798,0.950218271689673,0.735133002563193
"Gene360",1,1,1,1,1,1,1,1,1,1,1,1
"Gene361",0.063504514889874,0.000910952248477787,0.00614160103425213,0.99025513210502,0.766665669274545,0.000523365016514184,0.282424473501768,0.528805214960366,0.000259350217040663,0.998907212241015,0.504002385573782,0.999287039519598
"Gene362",1,4.04856225172964e-09,7.99951776773412e-05,0.264716194913926,1,0.0127659330753754,0.833639132756885,0.89417437647612,0.910525199246159,0.827739865473735,1,1
"Gene363",0.970850945810198,1.33940477756564e-10,0.00658575941805871,0.855629014255659,1,0.848722464488739,0.968187849614569,0.737055515160201,0.920818764948558,0.937416221012582,0.900712118452872,1
"Gene364",1,1,1,1,1,1,1,1,1,1,1,1
"Gene365",0.427993176901836,0.000447273722842784,0.169333533914276,0.149807361284863,0.447942158537498,0.824758150132277,0.909558365700118,0.307826382390891,0.958449632378248,1,0.810209447443907,0.987970294663336
"Gene366",1,2.4022297661115e-05,0.00197912989987092,1,0.9172354752987,0.0865035292628905,0.940523863384007,1,0.823587378564167,0.871890909429557,0.916045388335727,1
"Gene367",0.743722687220677,0.000104715109271066,0.0375042515202995,0.702223919871641,0.829946479161437,0.104852749211644,0.902975918657828,0.914341462028398,0.7002919525496,0.945057127565435,0.836696348937266,0.825515836111556
"Gene368",0.403522776738956,0.093232387335644,0.0116246953496027,1,1,0.197418621963206,0.0940721995645644,0.469324195912629,0.181037612279524,1,0.942162152979151,0.804982291965709
"Gene369",0.99915343953323,0.000289737246825174,0.0131726240988583,0.524554003871071,0.668014410854466,0.302715471987404,0.00381587251614943,0.000120921077070159,0.00286238235865452,1,0.0389789084180019,0.90753959616091
"Gene370",0.988850043278096,0.000136129075367603,0.061548355162455,1,0.986224377870189,0.842013052670694,1,0.351764267536465,0.81830816585311,0.832621848109582,1,0.94106700346653
"Gene371",0.915939974704331,0.00588266079405205,0.00162663950304579,0.41530386722145,0.842013052670694,0.0411688492960095,1,0.710962664448047,0.80377672567072,0.948943900885835,0.941071413298831,0.961429300347104
"Gene372",0.30726570770495,9.59339949801894e-05,0.0070638774234307,8.02880456070004e-05,0.995771898135978,0.480418791026527,1,0.159164650036142,0.836430037371157,0.806309766779244,0.99645569330127,1
"Gene373",0.931305221133672,0.0944164824990271,0.88166354775772,0.8913062045649,0.876902614494048,0.00169455045984077,1,0.765173712902925,1,0.973754637470848,0.975534033491254,0.942162152979151
"Gene374",1,5.02519986407138e-07,0.000198128725881792,1,0.994285782714781,0.235157395477148,0.930422578975042,0.910685832197754,0.881196842146795,0.99433224486868,0.83715260432542,0.941639820209138
"Gene375",0.94275789008195,0.000102051885132062,8.39622624300381e-08,0.863790058017532,1,0.392088024057931,0.849771709934533,0.999282275034469,0.944752230416875,0.952938806221819,0.997563549406253,0.981605562944906
"Gene376",0.700472698747635,0.00081553393259007,0.00653442846622324,0.99025513210502,0.554011201337395,0.689828446432102,0.873478953631797,0.522927715336883,0.79945226517452,0.955544654922593,1,0.793178735712754
"Gene377",1,0.0161411564821425,0.0424673989393428,0.958725737178458,0.960225768354964,0.292993090884028,1,0.000302160884620898,0.132849722076131,0.625671925956975,0.992778817568138,0.967410253049129
"Gene378",0.9836411442831,0.000138565160927677,1.79954781235178e-07,1,1,0.267872436919028,0.812044661335862,0.801464447102532,0.30578674177431,0.917675713873259,0.908752469222537,0.962035752574809
"Gene379",1,0.00047258558367623,0.0740388392373149,0.822584384831839,0.830213548537452,0.0469820375582887,0.542908187849388,0.441557110756418,1,0.901807488934984,0.766683951175922,0.763898592183979
"Gene380",0.966607395318423,1,9.01885330945564e-05,0.982867005571536,0.90118238314317,0.910685832197754,0.990134709018278,0.90984098826802,0.85194512355155,1,0.938787500109268,0.961645059556576
"Gene381",0.944752230416875,5.55987779180575e-07,0.102135991102624,0.930944292089764,0.611370867255311,0.376390797571253,1,1,0.658721935990487,1,1,1
"Gene382",1,1.31980575801549e-06,0.00398167021496401,0.827004751562869,0.853938337589592,0.280805769735239,0.711429091110322,0.0710203174328835,0.925423504629855,0.823080002961154,0.824989130715908,0.872059750061521
"Gene383",0.394145079953921,0.00310944344439705,0.00135429403822104,0.970811269968816,1,0.0798614225930797,0.961149219557278,0.713515960837812,0.588803464400416,0.459110720632748,0.775893179635986,0.982921741374648
"Gene384",0.901220954484489,2.62604752758004e-09,3.09032239130406e-05,1,0.970992092119225,0.869030520772094,0.687251461809725,0.0120138356372071,4.06663821038652e-06,0.00653442846622324,0.611370867255311,1
"Gene385",0.977041220277462,0.068455705346843,9.83241931163991e-05,0.945080055317807,0.955584592917077,0.0783476288009407,0.212490462231817,0.623095414817258,0.931151153240244,1,0.534461862924221,0.719292956138269
"Gene386",0.857002000277872,5.55987779180575e-07,0.0329324357537483,0.779776437147951,0.694910084521469,0.877502029701468,0.5817065126722,0.603752929727976,0.499509051550067,0.391802000439965,0.773400083117307,1
"Gene387",0.988349762832401,0.00108395842296135,0.000579417467514083,0.753295934809887,0.585034853810277,0.219442012970875,3.69223898514172e-05,1,1.01060001671441e-05,0.99203125195458,0.0885106971150089,1
"Gene388",0.766193469611508,0.00506556496366415,0.000129221802303678,0.652801550863522,0.914734806804876,0.491658209149786,1,0.963392413184251,0.658592211866026,1,0.980401054214908,0.956708752736329
"Gene389",0.796061610191135,7.26844965761378e-05,6.25393070663449e-08,0.963683795931232,0.762156456333057,0.524752579134483,0.816893463851743,0.870122749273588,1,0.923039448968354,0.963924063252991,0.997563549406253
"Gene390",1,0.000432033877403242,0.0119161641818207,0.468706277549147,0.871114093699473,0.744888006349191,0.822565487852057,0.988344480418606,0.916045388335727,1,0.999459366492022,1
"Gene391",0.858485032545827,6.5004124010796e-06,0.305422044601746,0.904841374683471,0.952938806221819,0.276997802646416,0.940535257641327,0.823034238787822,0.838211015459108,0.773400083117307,1,0.986459847365257
"Gene392",0.98552586300006,0.0180627567890775,0.0264526918497306,0.762529635301018,1,0.580191785856115,0.960545413425848,0.803772716641583,0.590502963826922,0.818735470653209,1,1
"Gene393",0.932037115083621,0.000620292137928262,0.0905332395847395,0.870401186478681,0.133806033968405,0.585143816040511,0.440387955510402,0.0287468240643169,0.706549171952822,0.695733776678002,0.955584592917077,0.839041597003922
"Gene394",1,8.75349909548716e-06,0.0780697669985303,0.706737202379134,0.837851756029755,0.389535316622734,0.769842574005528,1,0.707919675055928,0.346640222040001,0.997563549406253,0.667801388117858
"Gene395",0.595366689810376,0.00286238235865452,6.10798754297708e-05,0.0174346958286065,0.835071575605859,0.778829801893126,0.810081144133261,1,0.720354072775353,1,0.939408101229834,0.97894342810852
"Gene396",1,5.18259658879654e-05,9.43381755170199e-05,1,0.75219016384343,0.458663455386997,0.807630327145269,0.693993022563002,0.724956701325625,0.969329385889884,1,0.921001705109285
"Gene397",1,0.0555975707233475,0.0139418304365923,0.944752230416875,0.629997836044687,0.38083246775088,1,0.356266752751757,0.647224757539219,1,0.653461042909328,1
"Gene398",1,0.0485833766794248,0.000173384254960085,0.942149322685337,0.94497921671166,0.607773339213276,1,0.959021344399408,0.786514053804286,0.914845900585943,1,1
"Gene399",1,2.47589581849382e-05,0.000295058809129566,0.92957833138221,0.967690793182821,0.00286166633720625,0.927527843411844,0.0629863143713164,0.169670234406161,0.975824762137,0.912622202258766,0.915955608767518
"Gene400",1,0.0358808248043023,0.000241513347841516,0.999459366492022,1,0.459260636224458,0.750511755271926,0.688318287408803,0.727188574412263,0.256772638155641,1,1
"Gene401",0.589366323152845,1,0.0185676567997832,0.00274049924827673,0.836085973812866,0.203142375793207,0.80377672567072,1,1,0.878112832552639,1,0.991869469411384
"Gene402",0.984802319299467,0.582237278177404,2.56565019820426e-06,0.704474417703716,1,0.00366694156738305,0.722089763150486,0.873973891926793,0.291179275354629,0.819875642818602,0.808167723438989,1
"Gene403",0.927124748638933,1,0.00389497312828806,0.0359273533131861,1,0.00164183016680483,0.719026139733345,0.904085844612296,0.522172542942115,0.523926747506059,0.929296909794907,1
"Gene404",1,0.413963523784357,8.17917988576206e-06,0.00512784618266305,0.723981540805518,0.0096883410420949,0.809352266192491,0.674480989925647,0.1347506178753,0.475027106342502,0.998520172062874,1
"Gene405",0.83826209442048,0.682072756858556,0.000998282919598005,0.0232465459805794,0.682072756858556,0.000242376757230678,0.887751859959118,0.815948669619745,0.0520699600034143,7.86164965726152e-07,0.0745157147585319,0.960425676364827
"Gene406",0.962143009530187,0.629676325683074,0.0683408757683248,0.0436902725593848,0.453909540405289,0.00738211814306604,1,0.92757737997317,0.974269431491468,0.29145077792761,1,0.815307284522696
"Gene407",1,1,1,1,1,1,1,1,1,1,1,1
"Gene408",1,1,1,1,1,1,1,1,1,1,1,1
"Gene409",1,1,1,1,1,1,1,1,1,1,1,1
"Gene410",0.828157932781356,0.912622202258766,0.000695532623720935,0.149070990170031,1,0.000282563297873666,1,0.87120047129447,0.675815685191857,0.877503373062777,0.652415756668436,1
"Gene411",0.906938173263911,0.986459847365257,0.0691075917505033,0.0558879321211435,0.859022703093509,0.00384087688297273,1,0.737795863132758,0.670701690330594,0.56648432138476,0.802412931424644,0.684420538949569
"Gene412",0.921037120194139,0.970241256836794,1.71369678215209e-05,0.348939004508817,0.752419994669948,0.759268569212846,0.803908096818153,0.754806438114053,0.704350573097289,0.186317431564636,1,0.983475090735855
"Gene413",0.494245683294207,0.792253194737271,0.00105648455784689,0.0130290933906335,0.318769068637902,0.113223051445625,0.905016708698743,0.42123550542623,0.902215751928449,0.697765339911869,0.827114576012214,0.86212825189297
"Gene414",1,0.788825066576342,3.66443888915502e-05,0.000382272052077168,0.945115456701681,0.0200960089607062,1,0.926559223130245,1,0.611454581776566,0.977575224361681,0.726490805765392
"Gene415",0.648530079272479,0.738372815576134,0.0455654988487098,0.0346114174671093,1,0.0497235762162013,0.828736385138843,0.858100271254029,0.958915956005703,0.831097725448909,1,0.947309007146385
"Gene416",1,0.181734688815732,0.00189805158016515,0.104254060618984,0.821388865528496,6.34413156928661e-13,0.702223919871641,0.267486776675953,0.958164918909704,0.331283569658991,0.940718381560146,0.618590855120929
"Gene417",0.969349418271503,0.90985887272238,0.00230661324455162,0.000159920717843351,0.863682313282236,0.0550719096900338,0.8682701049205,0.829841220643789,0.630035508326329,0.730603150770318,0.969735781474116,0.741438286364786
"Gene418",1,0.566562941472214,1.00229005734301e-05,0.0226299332053254,1,0.00286946692297339,0.884909075663142,0.868476878705318,0.990654166457613,0.609198753587225,1,0.795179325077832
"Gene419",1,0.855687210474121,0.475420823149035,0.000185955742207805,0.384722090945484,0.0364248944745605,0.769376886742584,1,0.963844973341587,0.706398549045952,0.990964380968046,0.91504050225559
"Gene420",0.225681532604501,0.910982796060665,0.0112566447671428,2.65133189755903e-05,0.911655341972206,0.374353134027514,0.0331457761331031,0.969735781474116,0.0510619380469579,0.0811695311893683,0.145575070223071,1
"Gene421",0.981673487534322,0.687535006475086,0.000111165129418666,0.0964086402646937,0.997280499366958,0.00020774803913166,0.323181164058054,0.869030520772094,0.748730635433211,0.6212682010974,1,1
"Gene422",1,0.0870948260315314,0.0579026797996723,1.28351836496702e-07,0.119164903994108,0.175845777297513,0.956109011439431,1,0.816893463851743,0.487448267972561,0.740044114704045,0.778079073163675
"Gene423",0.881721976212415,0.491455576228316,0.631775722437496,0.00123613975598224,0.501966046567475,0.00782333116562664,0.997519419882942,1,0.989077672706799,0.278718564752479,0.851205751700819,0.973705765029151
"Gene424",0.745916016742813,0.573864760906971,1.09967512344832e-05,0.0349565109325438,0.986842918872188,6.49053331790498e-06,0.829727180824599,0.766915071373,0.771813908520078,0.972398147884625,0.758124330602385,1
"Gene425",0.975033542038587,0.740078149004831,9.27054105673148e-06,0.0627239251981253,0.869030520772094,8.41239028123143e-09,0.937959932965588,0.755419803409442,5.8329059347022e-06,0.648582429719588,1,0.997471000580362
"Gene426",0.863938089409557,1,4.35901315043452e-10,0.0263317123765919,0.954536189557574,0.734519945722766,1,0.852935477691443,0.879267379142269,0.822831846421113,0.942149322685337,0.774548647778065
"Gene427",0.879306960965165,0.956109011439431,3.04149609607485e-05,0.000432342417784926,0.289986247880329,0.337818258085673,0.157585814405294,0.801816852724591,0.785956111972417,0.994266168850311,1,0.90018165903852
"Gene428",1,0.576170013027343,0.000138709833050538,8.98490414489397e-08,0.985994000820554,0.0134885867466174,0.961429300347104,1,1,0.579904983897609,0.882836364243404,0.882788033787392
"Gene429",0.941083997042892,0.610812996815325,0.00420422794398177,0.249428775691409,1,0.0107038007311401,0.908920362858889,0.855629014255659,0.915750684627134,0.518690234140341,0.994541286192299,0.925468310668324
"Gene430",0.942067733668256,0.807962350195449,0.00310748275516626,5.02764979287609e-06,0.739788705883051,0.00220471174937879,0.845533461668692,0.775893179635986,0.000882494237163018,0.586605813892119,1,0.954203995408877
"Gene431",0.808187153024208,0.626146769394096,7.00026703270851e-09,0.31937376046533,0.824715368864475,0.285886143009191,0.89043776647317,1,0.928466999431668,0.0395754228109251,1,0.849095906558245
"Gene432",0.868720386460006,0.933939021691832,0.0366590090873221,1.6177008121251e-05,0.83715260432542,0.1347506178753,0.834857392651538,1,0.391802000439965,0.765173712902925,0.925526546613905,0.827315122581222
"Gene433",0.589248148065181,0.92387279269522,0.0051020505493656,0.21965717575995,0.00274049924827673,8.35555037476914e-05,0.780966347125114,0.728591167773594,0.400187153944387,0.085047787330276,0.863549419631354,0.772438007921683
