"","l","BF","PPI","pval","time"
"Gene1",0,0,0,0.99,13.3257493
"Gene2",0,0.0678537583014815,0,0.712586172066236,13.3257493
"Gene3",0,0.15618006015406,0,0.576235519500584,13.3257493
"Gene4",0,0.0342902277177359,0,0.793414958802122,13.3257493
"Gene5",0,0,0,0.99,13.3257493
"Gene6",0,0.0626989869168028,0,0.723252129113215,13.3257493
"Gene7",0,0,0,0.99,13.3257493
"Gene8",0,0,0,0.99,13.3257493
"Gene9",0,0,0,0.99,13.3257493
"Gene10",0,0,0,0.99,13.3257493
"Gene11",0,0,0,0.99,13.3257493
"Gene12",0,0,0,0.99,13.3257493
"Gene13",0,0.0968594679585578,0,0.659839236978024,13.3257493
"Gene14",0,0,0,0.99,13.3257493
"Gene15",0,0,0,0.99,13.3257493
"Gene16",0,0,0,0.99,13.3257493
"Gene17",0,0.0167354005709797,0,0.854837039048141,13.3257493
"Gene18",0,0.213650865001659,0,0.513315927057887,13.3257493
"Gene19",0,0,0,0.99,13.3257493
"Gene20",0,0.131763582769673,0,0.607707234336413,13.3257493
"Gene21",0,0,0,0.99,13.3257493
"Gene22",0,0,0,0.99,13.3257493
"Gene23",0,0,0,0.99,13.3257493
"Gene24",0,0.308308383132936,0,0.43230730227151,13.3257493
"Gene25",0,0.122057054343389,0,0.621250352075087,13.3257493
"Gene26",0,0.263885866116459,0,0.467545178904006,13.3257493
"Gene27",0,0,0,0.99,13.3257493
"Gene28",0,0,0,0.99,13.3257493
"Gene29",0,0.326116125422908,0,0.419315720480682,13.3257493
"Gene30",0,1.31952704380872,0,0.104265606794244,13.3257493
"Gene31",0,0,0,0.99,13.3257493
"Gene32",0.0311007954922324,0.874793812112989,0.08,0.185928582140767,13.3257493
"Gene33",0,0.465308090618754,0,0.334702861946097,13.3257493
"Gene34",0,0.586886383706985,0,0.278627392331639,13.3257493
"Gene35",0,0.2186915168236,0,0.508388265554618,13.3257493
"Gene36",0,0.343623284299292,0,0.407102506729044,13.3257493
"Gene37",0,0,0,0.99,13.3257493
"Gene38",0,0.402596391288944,0,0.369545333702554,13.3257493
"Gene39",0.0364681920645795,2.19749326319275,0.18,0.0360447445082204,13.3257493
"Gene40",0,0.0499370867905782,0,0.751980682929448,13.3257493
"Gene41",0,0.327189187597463,0,0.418551632026056,13.3257493
"Gene42",0,0.0103636412661217,0,0.885524374251632,13.3257493
"Gene43",0,0,0,0.99,13.3257493
"Gene44",0,0,0,0.99,13.3257493
"Gene45",0,0.0926497137766717,0,0.666858003134288,13.3257493
"Gene46",0,0.267438574343254,0,0.464563591222909,13.3257493
"Gene47",0,0,0,0.99,13.3257493
"Gene48",0.0444230753321082,0.0417337272642897,0.02,0.772652282097369,13.3257493
"Gene49",0,0.445850696216223,0,0.345016662840435,13.3257493
"Gene50",0,0.375132326543343,0,0.386392452976093,13.3257493
"Gene51",0,0.213119573250066,0,0.513840135560039,13.3257493
"Gene52",0.0323378872315109,1.20997069586626,0.02,0.119799412447423,13.3257493
"Gene53",0,0.151089515723186,0,0.582519577655692,13.3257493
"Gene54",0,0.0320725169108073,0,0.800060582415674,13.3257493
"Gene55",0.066589516493828,0.573526743670811,0.06,0.28416680837752,13.3257493
"Gene56",0,0.121654584547503,0,0.62182620832528,13.3257493
"Gene57",0,0.121123179880152,0,0.622588362367973,13.3257493
"Gene58",0,0,0,0.99,13.3257493
"Gene59",0,0,0,0.99,13.3257493
"Gene60",0.0219518186127798,1.2971576567397,0.02,0.107247777696298,13.3257493
"Gene61",0,0,0,0.99,13.3257493
"Gene62",0,0,0,0.99,13.3257493
"Gene63",0,0,0,0.99,13.3257493
"Gene64",0.0677044044653587,1.34900558122993,0.08,0.10047351035583,13.3257493
"Gene65",0,0,0,0.99,13.3257493
"Gene66",0,0,0,0.99,13.3257493
"Gene67",0,0.159174361407457,0,0.572601695957094,13.3257493
"Gene68",0,0.0182631507663189,0,0.84843271188277,13.3257493
"Gene69",0,0.738272089021643,0,0.22431600144506,13.3257493
"Gene70",0,0.011327403572102,0,0.880358207404127,13.3257493
"Gene71",0,0.0590676819526834,0,0.731065703126423,13.3257493
"Gene72",0,0,0,0.99,13.3257493
"Gene73",0,0,0,0.99,13.3257493
"Gene74",0,0,0,0.99,13.3257493
"Gene75",0,0.0437701422048917,0,0.767327778158789,13.3257493
"Gene76",0,0,0,0.99,13.3257493
"Gene77",0,0.0563927652617622,0,0.736994864936134,13.3257493
"Gene78",0,0,0,0.99,13.3257493
"Gene79",0.0529411800246164,0.351588835056134,0.24,0.401718006640415,13.3257493
"Gene80",0,0,0,0.99,13.3257493
"Gene81",0,0,0,0.99,13.3257493
"Gene82",0,0,0,0.99,13.3257493
"Gene83",0,0.11179504849415,0,0.636317954972009,13.3257493
"Gene84",0,0.247280417933655,0.08,0.481899843321079,13.3257493
"Gene85",0,0,0,0.99,13.3257493
"Gene86",0,0.21660346937835,0,0.510419533321218,13.3257493
"Gene87",0,0,0,0.99,13.3257493
"Gene88",0,0,0,0.99,13.3257493
"Gene89",0,0.260272227445671,0,0.47060952541429,13.3257493
"Gene90",0.0823833420395776,0.856818031236469,0.02,0.190514288801092,13.3257493
"Gene91",0,0,0,0.99,13.3257493
"Gene92",0,0.0121762877321032,0,0.875991152380098,13.3257493
"Gene93",0,0.165387754342953,0,0.565202796902638,13.3257493
"Gene94",0,0,0,0.99,13.3257493
"Gene95",0,0.0626467373892012,0,0.723362727603751,13.3257493
"Gene96",0,0.102549468993254,0,0.650636231626117,13.3257493
"Gene97",0,0,0,0.99,13.3257493
"Gene98",0.0645569872687017,0.436367365476633,0.1,0.350199330473564,13.3257493
"Gene99",0,0.0715835928855427,0,0.705152483683503,13.3257493
"Gene100",0,0,0,0.99,13.3257493
"Gene101",0,0.0212370817913666,0,0.836718571827134,13.3257493
"Gene102",0,0,0,0.99,13.3257493
"Gene103",0,0,0,0.99,13.3257493
"Gene104",0,0,0,0.99,13.3257493
"Gene105",0,0,0,0.99,13.3257493
"Gene106",0,0.107347244507241,0,0.643112532341115,13.3257493
"Gene107",0,0,0,0.99,13.3257493
"Gene108",0,0,0,0.99,13.3257493
"Gene109",0,0,0,0.99,13.3257493
"Gene110",0,0,0,0.99,13.3257493
"Gene111",0,0.0147444731502333,0,0.863654942320258,13.3257493
"Gene112",0,0,0,0.99,13.3257493
"Gene113",0,0.19108524824785,0,0.536443906415746,13.3257493
"Gene114",0,0.524016123110727,0,0.305960713845648,13.3257493
"Gene115",0,0,0,0.99,13.3257493
"Gene116",0,0.00305771597019202,0,0.937667985820185,13.3257493
"Gene117",0,0,0,0.99,13.3257493
"Gene118",0,0,0,0.99,13.3257493
"Gene119",0,0,0,0.99,13.3257493
"Gene120",0,0.380797624037518,0,0.382829754492554,13.3257493
"Gene121",0,0,0,0.99,13.3257493
"Gene122",0,0,0,0.99,13.3257493
"Gene123",0,0,0,0.99,13.3257493
"Gene124",0,0.0129406912602292,0,0.872190342802338,13.3257493
"Gene125",0,0,0,0.99,13.3257493
"Gene126",0.0624309428432711,1.27708745936591,0.16,0.110003229277124,13.3257493
"Gene127",0,0,0,0.99,13.3257493
"Gene128",0,0.326900043503747,0,0.418757316841977,13.3257493
"Gene129",0,0,0,0.99,13.3257493
"Gene130",0,0,0,0.99,13.3257493
"Gene131",0,0,0,0.99,13.3257493
"Gene132",0,0,0,0.99,13.3257493
"Gene133",0,0.0455080231411955,0,0.762889415378764,13.3257493
"Gene134",0,0.188337166201092,0,0.539388473405534,13.3257493
"Gene135",0,0,0,0.99,13.3257493
"Gene136",0,0,0,0.99,13.3257493
"Gene137",0,0.34507461428139,0,0.406113627189713,13.3257493
"Gene138",0,0.0885752006843745,0,0.673833664672571,13.3257493
"Gene139",0,0.435094005295559,0,0.350903264626329,13.3257493
"Gene140",0,1.13795366592807,0.02,0.131398205975193,13.3257493
"Gene141",0,0.874828306657912,0,0.185919906676301,13.3257493
"Gene142",0,0,0,0.99,13.3257493
"Gene143",0,0.205591566909595,0,0.521369603443945,13.3257493
"Gene144",0,0.740682396996795,0,0.22356110965865,13.3257493
"Gene145",0,0,0,0.99,13.3257493
"Gene146",0,0.457541252921862,0,0.338769467050081,13.3257493
"Gene147",0,0,0,0.99,13.3257493
"Gene148",0,0,0,0.99,13.3257493
"Gene149",0,0.292705297749211,0,0.444199320631473,13.3257493
"Gene150",0,0,0,0.99,13.3257493
"Gene151",0,0.0830353913039801,0,0.683627700628519,13.3257493
"Gene152",0,0.740679343984209,0,0.223562063913726,13.3257493
"Gene153",0,0,0,0.99,13.3257493
"Gene154",0.0170803982924293,0.400024467646784,0.02,0.371078739078118,13.3257493
"Gene155",0,0.431213813983464,0,0.353060227753408,13.3257493
"Gene156",0,0.0427461016697066,0,0.769988072442811,13.3257493
"Gene157",0,0.296568210748228,0,0.44120884042157,13.3257493
"Gene158",0,0.168898682839279,0,0.561103391807925,13.3257493
"Gene159",0,0.0635614650018681,0,0.721433935568089,13.3257493
"Gene160",0,0.286777832627564,0,0.448849439100811,13.3257493
"Gene161",0,0,0,0.99,13.3257493
"Gene162",0,0.376729243157848,0,0.385383457763404,13.3257493
"Gene163",0,0.154718294304951,0,0.578026122999352,13.3257493
"Gene164",0,0,0,0.99,13.3257493
"Gene165",0,0.733784761217083,0,0.225729560141953,13.3257493
"Gene166",0,0,0,0.99,13.3257493
"Gene167",0,0.212594398659201,0,0.514359225141001,13.3257493
"Gene168",0,0.091128978055832,0,0.669439926866994,13.3257493
"Gene169",0,0.591363384735007,0,0.276801577839827,13.3257493
"Gene170",0,0.271765211558869,0,0.460973276228484,13.3257493
"Gene171",0,0,0,0.99,13.3257493
"Gene172",0,0.17408529874225,0,0.555150541725133,13.3257493
"Gene173",0,0.026172630344638,0,0.819031465840355,13.3257493
"Gene174",0.0416670286983641,0.667988240094269,0.06,0.247744772294268,13.3257493
"Gene175",0,0.742724696036771,0,0.222923856874296,13.3257493
"Gene176",0,0.139184143964667,0,0.597772698317706,13.3257493
"Gene177",0,0.15770439172619,0,0.574379950741011,13.3257493
"Gene178",0,0,0,0.99,13.3257493
"Gene179",0,0.028592876961784,0,0.811000569387712,13.3257493
"Gene180",0,0.143170962996049,0,0.592574303306405,13.3257493
"Gene181",0,0,0,0.99,13.3257493
"Gene182",0,0.276052534960934,0,0.4574588371666,13.3257493
"Gene183",0,0,0,0.99,13.3257493
"Gene184",0,0.216496635056131,0,0.510523839546258,13.3257493
"Gene185",0.0297173512886885,0.396317255873237,0.08,0.373304693991626,13.3257493
"Gene186",0.0386327000196976,1.44950861987709,0.04,0.088633575139218,13.3257493
"Gene187",0,0.0726363060544884,0,0.703094586080417,13.3257493
"Gene188",0,0,0,0.99,13.3257493
"Gene189",0,0.194395480482058,0,0.532935609489751,13.3257493
"Gene190",0,0,0,0.99,13.3257493
"Gene191",0,0.154245067462108,0,0.578608180054532,13.3257493
"Gene192",0,0.277590075729637,0,0.456208777915947,13.3257493
"Gene193",0,0,0,0.99,13.3257493
"Gene194",0,0.052177068309237,0,0.746665775414506,13.3257493
"Gene195",0,0.15461502360198,0,0.57815304385049,13.3257493
"Gene196",0,0,0,0.99,13.3257493
"Gene197",0,0.317015953704907,0,0.425880229282319,13.3257493
"Gene198",0,0,0,0.99,13.3257493
"Gene199",0,0,0,0.99,13.3257493
"Gene200",0,0.116592326019446,0,0.629172445648891,13.3257493
"Gene201",0,0,0,0.99,13.3257493
"Gene202",0,0.163706238603481,0,0.567186702248012,13.3257493
"Gene203",0,0,0,0.99,13.3257493
"Gene204",0,0,0,0.99,13.3257493
"Gene205",0.0371689803397803,0.82695407651413,0.12,0.198427844178637,13.3257493
"Gene206",0,0.597767763407114,0,0.274215811940584,13.3257493
"Gene207",0,0.448574541647008,0,0.343547298609942,13.3257493
"Gene208",0,0,0,0.99,13.3257493
"Gene209",0,0.684353646318482,0,0.242034112914,13.3257493
"Gene210",0,0,0,0.99,13.3257493
"Gene211",0,0,0,0.99,13.3257493
"Gene212",0,0.221441247729189,0,0.505734468739342,13.3257493
"Gene213",0,0.654592829219712,0,0.252542149261626,13.3257493
"Gene214",0,0.168125108170199,0,0.562001706694492,13.3257493
"Gene215",0,0.374480569087291,0,0.38680534000764,13.3257493
"Gene216",0,0,0,0.99,13.3257493
"Gene217",0,0,0,0.99,13.3257493
"Gene218",0,0,0,0.99,13.3257493
"Gene219",0.0548435016078006,0.513148933509279,0.04,0.311029781122172,13.3257493
"Gene220",0,0.25475046190553,0,0.475354982181901,13.3257493
"Gene221",0,0.202750783682274,0,0.524261608302921,13.3257493
"Gene222",0,0.1114317965422,0,0.636866613181132,13.3257493
"Gene223",0,0.215222019392644,0,0.511771145597575,13.3257493
"Gene224",0,0,0,0.99,13.3257493
"Gene225",0,0,0,0.99,13.3257493
"Gene226",0,1.18671319649483,0.04,0.123415904164046,13.3257493
"Gene227",0,0,0,0.99,13.3257493
"Gene228",0,0.118054614897193,0,0.627030466046237,13.3257493
"Gene229",0.0439991513945438,1.46925216694598,0.1,0.0864907856428465,13.3257493
"Gene230",0,0.610633052716537,0,0.269112321375482,13.3257493
"Gene231",0,0.315603780630926,0,0.426912718229154,13.3257493
"Gene232",0.0462401916372133,0.468821799066245,0.26,0.3328845855895,13.3257493
"Gene233",0,0,0,0.99,13.3257493
"Gene234",0,0.123687754063644,0,0.618929155583868,13.3257493
"Gene235",0,0,0,0.99,13.3257493
"Gene236",0.0464470976692129,1.61089912372432,0.26,0.0726637640659331,13.3257493
"Gene237",0,0.276617672770226,0,0.456998738821796,13.3257493
"Gene238",0,0,0,0.99,13.3257493
"Gene239",0,0.242305833638432,0,0.486340813199017,13.3257493
"Gene240",0,0.220126296959774,0,0.507000564232442,13.3257493
"Gene241",0,0,0,0.99,13.3257493
"Gene242",0,0.12026269781245,0,0.623826903669408,13.3257493
"Gene243",0.0378735511017243,0.725164960373559,0.14,0.228475021316794,13.3257493
"Gene244",0,0.704400350174978,0,0.235255585845308,13.3257493
"Gene245",0,0,0,0.99,13.3257493
"Gene246",0,0,0,0.99,13.3257493
"Gene247",0,0,0,0.99,13.3257493
"Gene248",0,0,0,0.99,13.3257493
"Gene249",0,0.188991240807889,0,0.538684960629768,13.3257493
"Gene250",0,0.159506956689927,0,0.572200850331325,13.3257493
"Gene251",0,0.0715020395387171,0,0.705312628617741,13.3257493
"Gene252",0,0.383481056752385,0,0.381158490591407,13.3257493
"Gene253",0,0,0,0.99,13.3257493
"Gene254",0,0,0,0.99,13.3257493
"Gene255",0,0.186202746210785,0,0.541695979549257,13.3257493
"Gene256",0,0.475255243052169,0,0.329589391508182,13.3257493
"Gene257",0,0.0821831984157939,0,0.685167887323078,13.3257493
"Gene258",0.0347859893478085,1.46916913369794,0.04,0.0864996789845338,13.3257493
"Gene259",0,0,0,0.99,13.3257493
"Gene260",0,0.0141940469056067,0,0.866199645563266,13.3257493
"Gene261",0,0.0853555056910807,0,0.679480680956107,13.3257493
"Gene262",0,0.182086640060737,0,0.546197588387682,13.3257493
"Gene263",0,0.152081165201366,0,0.581284703536456,13.3257493
"Gene264",0.0402922475840576,2.26024506766616,0.14,0.033491235482243,13.3257493
"Gene265",0,0,0,0.99,13.3257493
"Gene266",0,0.0883845300576809,0,0.674164689360578,13.3257493
"Gene267",0,0,0,0.99,13.3257493
"Gene268",0,0,0,0.99,13.3257493
"Gene269",0,0,0,0.99,13.3257493
"Gene270",0,0.310549298030367,0,0.430639333594317,13.3257493
"Gene271",0,0.278914990882492,0,0.455135899567221,13.3257493
"Gene272",0,0.2125179574485,0,0.514434856826928,13.3257493
"Gene273",0,1.02181935552793,0,0.152843652443492,13.3257493
"Gene274",0,0.12056040088774,0,0.623397782105656,13.3257493
"Gene275",0,0.363009898170134,0,0.394176377640546,13.3257493
"Gene276",0,0.452107917448473,0,0.341653800431973,13.3257493
"Gene277",0,0,0,0.99,13.3257493
"Gene278",0,0,0,0.99,13.3257493
"Gene279",0,0,0,0.99,13.3257493
"Gene280",0,0.184545299118463,0,0.543500387733704,13.3257493
"Gene281",0,0,0,0.99,13.3257493
"Gene282",0,0.205575168428697,0,0.52138621655514,13.3257493
"Gene283",0,0.248259352905217,0,0.481033779588524,13.3257493
"Gene284",0,0,0,0.99,13.3257493
"Gene285",0,0,0,0.99,13.3257493
"Gene286",0,0,0,0.99,13.3257493
"Gene287",0,0,0,0.99,13.3257493
"Gene288",0.0754618867380162,8.41066319952907,1,4.10691635427396e-05,13.3257493
"Gene289",0,0,0,0.99,13.3257493
"Gene290",0.0505285956509758,1.18471354717777,0.06,0.123732452796378,13.3257493
"Gene291",0,0.359577531728229,0,0.396421203563974,13.3257493
"Gene292",0,0,0,0.99,13.3257493
"Gene293",0,0,0,0.99,13.3257493
"Gene294",0,0,0,0.99,13.3257493
"Gene295",0,0,0,0.99,13.3257493
"Gene296",0,0.0445685642777789,0,0.765276997185447,13.3257493
"Gene297",0,0,0,0.99,13.3257493
"Gene298",0,0.00426735972309871,0,0.92639331244699,13.3257493
"Gene299",0,0.174625743926714,0,0.554537150741436,13.3257493
"Gene300",0,0.446640855396328,0,0.344589542163752,13.3257493
"Gene301",0,0.246061938519921,0,0.482981418198665,13.3257493
"Gene302",0.0383279411231663,2.26666188137318,0.18,0.0332409967460436,13.3257493
"Gene303",0,0,0,0.99,13.3257493
"Gene304",0,0.14098274975766,0,0.595415843191381,13.3257493
"Gene305",0,0.183235234043752,0,0.544934479432876,13.3257493
"Gene306",0,0.29193874914651,0,0.444796466305568,13.3257493
"Gene307",0,0.088036834615508,0,0.674769409309797,13.3257493
"Gene308",0,0,0,0.99,13.3257493
"Gene309",0,0.0906319329621169,0,0.670289336509204,13.3257493
"Gene310",0,0.499671010162075,0,0.317469772078108,13.3257493
"Gene311",0,0.0188982306937987,0,0.845852417313819,13.3257493
"Gene312",0,0.0636212125061832,0,0.721308497749038,13.3257493
"Gene313",0,0.365491552660399,0,0.392564711303992,13.3257493
"Gene314",0,0.0396131356290539,0,0.778348694683787,13.3257493
"Gene315",0,0.121919327124351,0,0.621447279938649,13.3257493
"Gene316",0,0,0,0.99,13.3257493
"Gene317",0,0,0,0.99,13.3257493
"Gene318",0.0616981964947282,2.06974544017237,0.18,0.0418937676080344,13.3257493
"Gene319",0,0.0232727870519398,0,0.829187120048325,13.3257493
"Gene320",0,0,0,0.99,13.3257493
"Gene321",0,0.511955703489042,0,0.311593005753743,13.3257493
"Gene322",0,0,0,0.99,13.3257493
"Gene323",0,0.188322769161954,0,0.539403977552175,13.3257493
"Gene324",0,0.204540575649503,0,0.522436245426574,13.3257493
"Gene325",0,0.117291778703628,0,0.628145821842127,13.3257493
"Gene326",0,0.134950887563338,0,0.603397669964287,13.3257493
"Gene327",0,0.225841002013095,0,0.501537277906823,13.3257493
"Gene328",0,0,0,0.99,13.3257493
"Gene329",0,1.41903831156644,0,0.0920543423329991,13.3257493
"Gene330",0,0.459108868403416,0,0.337943371922366,13.3257493
"Gene331",0.0500002527897943,1.34118518380903,0.1,0.101464598389493,13.3257493
"Gene332",0,0.0520497043399359,0,0.746964564364909,13.3257493
"Gene333",0,0,0,0.99,13.3257493
"Gene334",0,0.0633844661258991,0,0.721805929052809,13.3257493
"Gene335",0,0,0,0.99,13.3257493
"Gene336",0,0.456773771840847,0,0.339174899867205,13.3257493
"Gene337",0.0165878924774649,1.88676801271753,0.1,0.0520694474366796,13.3257493
"Gene338",0,0,0,0.99,13.3257493
"Gene339",0,0.0148198433769153,0,0.863310325467906,13.3257493
"Gene340",0,0,0,0.99,13.3257493
"Gene341",0,0.376403394231613,0,0.385589037338647,13.3257493
"Gene342",0,0,0,0.99,13.3257493
"Gene343",0.0330986141117291,2.0707421920442,0.04,0.0418444609077195,13.3257493
"Gene344",0,0,0,0.99,13.3257493
"Gene345",0,0,0,0.99,13.3257493
"Gene346",0,0.240033802418321,0,0.488391696007658,13.3257493
"Gene347",0,0.134054486472684,0,0.604603119156717,13.3257493
"Gene348",0.0215408447044228,1.51976683969611,0.06,0.0812592569089317,13.3257493
"Gene349",0,0,0,0.99,13.3257493
"Gene350",0,0.119063045724198,0,0.625562838232555,13.3257493
"Gene351",0,0,0,0.99,13.3257493
"Gene352",0,0.362753868371595,0,0.394343192735293,13.3257493
"Gene353",0,0.066905851701722,0,0.714512215168872,13.3257493
"Gene354",0,0,0,0.99,13.3257493
"Gene355",0,0.052442095951028,0,0.746045323367666,13.3257493
"Gene356",0,0.341861228486152,0,0.408307849053366,13.3257493
"Gene357",0,0,0,0.99,13.3257493
"Gene358",0,0.245462857502724,0,0.483514654570051,13.3257493
"Gene359",0,0.153765484202194,0,0.579199248535438,13.3257493
"Gene360",0,0,0,0.99,13.3257493
"Gene361",0,0.431035166390416,0,0.353159971551883,13.3257493
"Gene362",0,0,0,0.99,13.3257493
"Gene363",0,0.0189920970186051,0,0.845474881412694,13.3257493
"Gene364",0,0.0105519623110808,0,0.884496200734622,13.3257493
"Gene365",0,0,0,0.99,13.3257493
"Gene366",0,0.156199801234595,0,0.576211412840562,13.3257493
"Gene367",0.0254270835532118,0.521584261986413,0.02,0.307085700397751,13.3257493
"Gene368",0,0.547954596405225,0,0.295165621514149,13.3257493
"Gene369",0,0,0,0.99,13.3257493
"Gene370",0,0.152851448688574,0,0.58032910854934,13.3257493
"Gene371",0,0,0,0.99,13.3257493
"Gene372",0,0,0,0.99,13.3257493
"Gene373",0.0536486890037067,0.53770101358939,0.14,0.299728435815698,13.3257493
"Gene374",0,0,0,0.99,13.3257493
"Gene375",0,0.117683124784293,0,0.627573070210304,13.3257493
"Gene376",0,0,0,0.99,13.3257493
"Gene377",0,0.265496706273382,0,0.466189507450479,13.3257493
"Gene378",0,0,0,0.99,13.3257493
"Gene379",0,0.23337306809633,0,0.494487918945053,13.3257493
"Gene380",0,0.148401684298642,0,0.585893396380602,13.3257493
"Gene381",0,0.174862844366237,0,0.55426845210042,13.3257493
"Gene382",0,0.185111985539368,0,0.54288221002795,13.3257493
"Gene383",0.0428215537904751,0.864704804874668,0.02,0.18848631340322,13.3257493
"Gene384",0.0675951254592305,0.758891671085678,0.12,0.217955248076955,13.3257493
"Gene385",0,0,0,0.99,13.3257493
"Gene386",0,0,0,0.99,13.3257493
"Gene387",0.0617973448996774,0.648036048905539,0.02,0.254931948532693,13.3257493
"Gene388",0,0,0,0.99,13.3257493
"Gene389",0.00572970440272856,0.402427802345193,0.16,0.369645577129826,13.3257493
"Gene390",0,0.22713325945648,0,0.5003157853205,13.3257493
"Gene391",0,0,0,0.99,13.3257493
"Gene392",0,0.124466094410883,0,0.61782796165664,13.3257493
"Gene393",0,0,0,0.99,13.3257493
"Gene394",0,0,0,0.99,13.3257493
"Gene395",0,0.102253880945705,0,0.651106651921259,13.3257493
"Gene396",0,0.279434580427426,0,0.454716233966604,13.3257493
"Gene397",0,0,0,0.99,13.3257493
"Gene398",0,0.189103218166116,0,0.538564687680648,13.3257493
"Gene399",0.0470662862330156,2.83617503802005,0.2,0.0172343527054094,13.3257493
"Gene400",0.0395766412745798,1.93587556264237,0.18,0.049105262140194,13.3257493
"Gene401",0,0.163776094227615,0,0.567104015555748,13.3257493
"Gene402",0,0,0,0.99,13.3257493
"Gene403",0,0.251180986768713,0,0.478464125995304,13.3257493
"Gene404",0,0.104903110522451,0,0.646919328349699,13.3257493
"Gene405",0,0.456790521833227,0,0.33916604448825,13.3257493
"Gene406",0,0,0,0.99,13.3257493
"Gene407",0,0,0,0.99,13.3257493
"Gene408",0,0,0,0.99,13.3257493
"Gene409",0.0364342177632679,0.806090135345283,0.06,0.204185593872212,13.3257493
"Gene410",0,0.0452690396969103,0,0.763494210425226,13.3257493
"Gene411",0,0.298512662370496,0,0.43971525551442,13.3257493
"Gene412",0,0,0,0.99,13.3257493
"Gene413",0.0228932049210638,0.57477455847943,0.04,0.283643555108804,13.3257493
"Gene414",0,0.552582310480642,0,0.293135473172476,13.3257493
"Gene415",0,0,0,0.99,13.3257493
"Gene416",0,0.0675648989561864,0,0.713171476367241,13.3257493
"Gene417",0,0,0,0.99,13.3257493
"Gene418",0,0,0,0.99,13.3257493
"Gene419",0,0.0422891289894551,0,0.771186377372734,13.3257493
"Gene420",0,0.0176726656160781,0,0.850873875771681,13.3257493
"Gene421",0,0.0103002754748047,0,0.885872472636047,13.3257493
"Gene422",0,0,0,0.99,13.3257493
"Gene423",0,0.356381288464274,0,0.39852822602947,13.3257493
"Gene424",0,0.427655612048085,0.02,0.355054147386699,13.3257493
"Gene425",0,0.623150359721058,0,0.264260197751097,13.3257493
"Gene426",0,0,0,0.99,13.3257493
"Gene427",0.0181347716089907,1.09480503763115,0.08,0.138944485972518,13.3257493
"Gene428",0,0.37131258358848,0,0.388821239026061,13.3257493
"Gene429",0,0,0,0.99,13.3257493
"Gene430",0,0.280081654314733,0,0.454194450528442,13.3257493
"Gene431",0,0.295413285757689,0,0.4420996665319,13.3257493
"Gene432",0,0.694727558749594,0,0.238497138777099,13.3257493
"Gene433",0,0.382389165097078,0,0.381837280847003,13.3257493
"Gene434",0,0,0,0.99,13.3257493
"Gene435",0,0.107636041724601,0,0.642666210845924,13.3257493
"Gene436",0,0,0,0.99,13.3257493
"Gene437",0,0,0,0.99,13.3257493
"Gene438",0,0.240849766270094,0,0.48765350510247,13.3257493
"Gene439",0,0,0,0.99,13.3257493
"Gene440",0.027271135295923,1.27116519954714,0.04,0.11083109836573,13.3257493
"Gene441",0,0,0,0.99,13.3257493
"Gene442",0.0623440362045007,0.342451609795586,0.04,0.407903414048442,13.3257493
"Gene443",0,0.380049123610956,0,0.383297778182926,13.3257493
"Gene444",0,0.191698821100505,0,0.535790461553814,13.3257493
"Gene445",0,0.0187861329204907,0,0.846304558315032,13.3257493
"Gene446",0,0.146516669861728,0,0.58828322001972,13.3257493
"Gene447",0,0,0,0.99,13.3257493
"Gene448",0,0.124031827409812,0,0.618441829761574,13.3257493
"Gene449",0,0.132113929096215,0,0.60723032449937,13.3257493
"Gene450",0,0,0,0.99,13.3257493
"Gene451",0.0339120648749322,0.725802966042221,0.08,0.228270441851691,13.3257493
"Gene452",0,0,0,0.99,13.3257493
"Gene453",0,0,0,0.99,13.3257493
"Gene454",0,0,0,0.99,13.3257493
"Gene455",0,0,0,0.99,13.3257493
"Gene456",0,0,0,0.99,13.3257493
"Gene457",0,0,0,0.99,13.3257493
"Gene458",0,0.293039888622036,0,0.4439390609687,13.3257493
"Gene459",0,0.547530228258,0,0.295352688938797,13.3257493
"Gene460",0,0.308334567782617,0,0.432287755833411,13.3257493
"Gene461",0,0.188396838264862,0,0.539324221359637,13.3257493
"Gene462",0,0,0,0.99,13.3257493
"Gene463",0,0.887376484093818,0,0.182794953953903,13.3257493
"Gene464",0,0,0,0.99,13.3257493
"Gene465",0,0.225413847331049,0,0.50194215724331,13.3257493
"Gene466",0,0.355365712827364,0,0.399201103204023,13.3257493
"Gene467",0,0,0,0.99,13.3257493
"Gene468",0,0.090362466686696,0,0.67075098308029,13.3257493
"Gene469",0,0,0,0.99,13.3257493
"Gene470",0,0,0,0.99,13.3257493
"Gene471",0,0,0,0.99,13.3257493
"Gene472",0,0,0,0.99,13.3257493
"Gene473",0,0.283070369466628,0,0.451796572331904,13.3257493
"Gene474",0,0.253051841503463,0,0.476830423905037,13.3257493
"Gene475",0,0.024050360479032,0,0.826401744869318,13.3257493
"Gene476",0,0.784737723299423,0,0.210283207927602,13.3257493
"Gene477",0.0575534012266601,0.876071982088177,0.02,0.185607433077415,13.3257493
"Gene478",0,0.236092522668838,0,0.491983659303114,13.3257493
"Gene479",0.033504991316371,1.30943056883928,0.18,0.105600207035333,13.3257493
"Gene480",0,0.56504130410716,0.04,0.287757719093249,13.3257493
"Gene481",0.0480169070813199,0.614803618308656,0.02,0.26748343479144,13.3257493
"Gene482",0,0,0,0.99,13.3257493
