"","ct1","ct2","ct3","ct4","ct5","ct6","ct7","ct8","ct9","ct10","ct11","ct12"
"Gene43",0.259709055417368,0.417105686606271,0.48812271237801,0.082722745352294,0.257591404389373,0.992283436742326,0.585226056836637,0.271522803222425,0.846305668291236,0.603800989252426,0.959919422467104,0.115294074848952
"Gene44",0.098831257927683,0.508538564876384,0.0635020232600485,0.634345965192951,0.0258119786037527,0.0607106117744389,0.814427482331997,0.434204279035199,0.651941358648757,0.342346375346254,0.36637288157532,0.166324177938157
"Gene45",0.612442748256093,0.595234297608329,0.873304332221695,0.22595562712424,0.771639557680292,0.287695990395855,0.738512056269618,0.873629106252436,0.774386656549183,0.0666992861820989,0.0245062863486811,0.783679643203267
"Gene46",0.930178325333151,0.801191652920004,0.834542909876463,0.256621705754631,0.792616989819648,0.250317698185608,0.691653626308513,0.974318715146689,0.906031475504753,0.331434912997696,0.723589032788892,0.0808317684514115
"Gene47",0.456719544044719,0.375161210275977,0.252172090762688,0.18715551056383,0.470485204551636,0.589988435153493,0.557139521993613,0.932923365268982,0.324378557131198,0.334646419657067,0.444731985070573,0.771711943016639
"Gene48",0.70598551073949,0.481617907375299,0.777095419780171,0.0706881453379216,0.589759202769869,0.569003223726007,0.503927878746228,0.126989656689029,0.614950424109151,0.0224938826777963,0.933689908705893,0.363110611221112
"Gene49",0.823979679416353,0.00569997793179178,0.934028524207287,0.871592714246103,0.734743574162218,0.0749971326568719,0.96443546488323,0.240190907079669,0.687998017262554,0.140569684852068,0.180898048911638,0.458191259153667
"Gene50",0.883194790446272,0.447252242416168,0.731531519049429,0.461962179194456,0.897084535342555,0.814957622060064,0.474836848278199,0.761634386939543,0.0875488190273697,0.874038626059809,0.1672854989626,0.291923845154158
"Gene51",0.934340447017062,0.800670994315824,0.833986727606025,0.934758412542091,0.201054867966854,0.147141742853415,0.451723996383517,0.545356721520897,0.803294340573353,0.0241541942060898,0.215479831488309,0.397160747894396
"Gene52",0.360430687110923,0.522322095744015,0.418328452820846,0.21771450744437,0.423215837931801,0.871482951537738,0.805405742016422,0.508564519140324,0.0170981781371673,0.289047011695548,0.0277437004513299,0.184414437005319
