"","combinedPval","adjustedPval"
"Gene361",1.24201763494651e-16,1.63815499506009e-13
"Gene362",2.14717132962505e-13,7.64206075136713e-11
"Gene363",1.77635683940025e-15,1.25081157722896e-12
"Gene364",2.06785680514599e-17,4.70682970877264e-14
"Gene365",4.21884749357559e-14,1.75712413588388e-11
"Gene366",2.48889797660468e-12,6.98004379911592e-10
"Gene367",1.1882939077168e-10,2.59610549637582e-08
"Gene368",1.05302433439647e-11,2.5895948068946e-09
"Gene369",1.78975945175353e-10,3.84999129957149e-08
"Gene370",4.37773903309731e-18,1.53027089230608e-14
"Gene371",1.49880108324396e-14,7.15593879472608e-12
"Gene372",2.55351295663786e-15,1.6887012721288e-12
"Gene373",2.43138842392909e-14,1.08664255771766e-11
"Gene374",1.83976473166911e-16,2.22307313488718e-13
"Gene375",1.05249142734465e-13,4.07168831903694e-11
"Gene376",8.78475844492815e-18,2.68692983689908e-14
"Gene377",4.2232883856741e-13,1.42047707544948e-10
"Gene378",2.85774578902622e-16,3.10783221490594e-13
"Gene379",1.95872786576853e-17,4.56458492427724e-14
"Gene380",6.75903777391795e-13,2.15487944344793e-10
"Gene381",9.54791801177635e-15,4.86725312311037e-12
"Gene382",4.98841979622519e-18,1.68360992096058e-14
"Gene383",9.91166725820592e-18,2.77175697953371e-14
"Gene384",3.1801228317363e-12,8.67013632960021e-10
"Gene385",3.33066907387547e-15,2.14468925865328e-12
"Gene386",1.24033589321681e-17,3.19471554609772e-14
"Gene387",1.86190061355252e-20,2.60336424053162e-16
"Gene388",8.88178419700125e-16,7.36706818791636e-13
"Gene389",2.12522076944369e-16,2.42144561559474e-13
"Gene390",7.82301123104445e-19,4.78553449656335e-15
"Gene391",6.35142173775426e-17,1.05340297401699e-13
"Gene392",4.45964285500366e-08,8.17401260790938e-06
"Gene393",1.23101528970437e-12,3.71873230863378e-10
"Gene394",2.20934686969067e-17,4.80538150166671e-14
"Gene395",5.1103565823496e-13,1.6672718977248e-10
"Gene396",3.33066907387547e-15,2.14468925865328e-12
"Gene397",7.21644966006352e-15,3.88086627756308e-12
"Gene398",3.09955056913538e-16,3.26206235048325e-13
"Gene399",4.10782519111308e-15,2.43671361427597e-12
"Gene400",2.79332112995689e-13,9.72951129970691e-11
"Gene401",3.0141518854687e-16,3.20666643345304e-13
"Gene402",1.95806260094855e-09,3.8873722782955e-07
"Gene403",1.77635683940025e-15,1.25081157722896e-12
"Gene404",2.94875235340442e-13,1.01983131918661e-10
"Gene405",1.3988810110277e-12,4.13646411699171e-10
"Gene406",2.57842636131045e-11,5.93802856881367e-09
"Gene407",6.29940544172314e-13,2.02151143360329e-10
"Gene408",5.21649512474909e-09,1.00308446306464e-06
"Gene409",7.71605002114484e-14,3.0208663104551e-11
"Gene410",1.85185200507476e-13,6.66367568482744e-11
"Gene411",1.48125955945488e-12,4.35374925077149e-10
"Gene412",1.4210854715202e-14,6.81814938175789e-12
"Gene413",1.77635683940025e-15,1.25081157722896e-12
"Gene414",1.52633461425467e-12,4.45945130850819e-10
"Gene415",6.49743370217948e-10,1.34448882288055e-07
"Gene416",8.24762480533536e-12,2.06456527692404e-09
"Gene417",1.83067783154911e-10,3.92937574432516e-08
"Gene418",7.56061879769732e-14,2.97190193496277e-11
"Gene419",1.30784272300843e-13,4.96149198833879e-11
"Gene420",1.77635683940025e-15,1.25081157722896e-12
"Gene421",1.87447014549485e-18,8.339352413832e-15
"Gene422",1.18349774425042e-13,4.52484752549621e-11
"Gene423",1.52918226802642e-18,7.12715885559399e-15
"Gene424",2.12052597703405e-14,9.69853871607821e-12
"Gene425",8.99789132091655e-10,1.81958296289823e-07
"Gene426",8.1441520194403e-12,2.05191550052717e-09
"Gene427",1.04125508215702e-09,2.09699475867942e-07
"Gene428",2.03170813506404e-13,7.25750321395374e-11
"Gene429",2.97539770599542e-14,1.29431202430371e-11
"Gene430",1.21470156599912e-07,2.15771694725328e-05
"Gene431",6.03106453667124e-12,1.56163184293377e-09
"Gene432",1.13997700168511e-12,3.47590211297351e-10
"Gene433",3.42795791752337e-11,7.71298887467997e-09
"Gene434",7.99360577730113e-15,4.20635828793934e-12
"Gene435",8.88178419700125e-16,7.36706818791636e-13
"Gene436",1.04827257985107e-12,3.24686045252221e-10
"Gene437",2.12763286726351e-16,2.42144561559474e-13
"Gene438",1.14570575249218e-11,2.78948172602567e-09
"Gene439",4.44089209850063e-16,4.26134336359868e-13
"Gene440",1.34336985979644e-14,6.57418747419186e-12
"Gene441",6.82787160144471e-13,2.16273518769049e-10
"Gene442",2.1627144519698e-13,7.66949167548554e-11
"Gene443",2.99280600302154e-11,6.81218746508919e-09
"Gene444",1.7519319328585e-13,6.37443106348875e-11
"Gene445",5.3926781920397e-18,1.75938032076176e-14
"Gene446",2.43561437685003e-09,4.78691445307907e-07
"Gene447",8.43874627898096e-17,1.25144127298183e-13
"Gene448",4.88498130835069e-15,2.8291285526377e-12
"Gene449",5.72386582575746e-12,1.49793967127518e-09
"Gene450",5.28133092814187e-13,1.71164193611355e-10
"Gene451",7.30970839413203e-13,2.30046771704601e-10
"Gene452",2.19824158875781e-14,9.96089011241191e-12
"Gene453",1.70130576293559e-12,4.92654158416138e-10
"Gene454",7.46667667916867e-07,0.000125568539062239
"Gene455",6.16173778666962e-14,2.47166647349714e-11
"Gene456",5.75577363548518e-11,1.26881181929684e-08
"Gene457",2.42003628248e-09,4.76586755047236e-07
"Gene458",7.69251329302278e-12,1.94551135760055e-09
"Gene459",3.15464279809774e-07,5.41691243723252e-05
"Gene460",1.08419526246166e-20,1.76861268252007e-16
"Gene461",3.33066907387547e-15,2.14468925865328e-12
"Gene462",1.28230759344206e-12,3.82643949440214e-10
"Gene463",4.10782519111308e-15,2.43671361427597e-12
"Gene464",2.93115531846411e-11,6.68741106936664e-09
"Gene465",2.53663912097579e-08,4.75157616522561e-06
"Gene466",4.88498130835069e-13,1.60416061865076e-10
"Gene467",1.77635683940025e-15,1.25081157722896e-12
"Gene468",2.12052597703405e-14,9.69853871607821e-12
"Gene469",4.93405316603912e-12,1.30874169512435e-09
"Gene470",5.1559645442012e-11,1.14432085474953e-08
"Gene471",2.30393482070212e-12,6.49487505762282e-10
"Gene472",8.48321413116082e-12,2.11812137334711e-09
"Gene473",1.96509475358653e-14,9.07244022245408e-12
"Gene474",5.41621636429568e-10,1.13515614517565e-07
"Gene475",8.58535464942634e-13,2.67611684676137e-10
"Gene476",2.66453525910038e-14,1.16948077960645e-11
"Gene477",1.77635683940025e-15,1.25081157722896e-12
"Gene478",7.99360577730113e-15,4.20635828793934e-12
"Gene479",3.75033337718378e-13,1.27013098960909e-10
"Gene480",7.21644966006352e-15,3.88086627756308e-12
"Gene481",9.03842112265352e-10,1.82401041518339e-07
"Gene482",1.783018177548e-13,6.46351091738729e-11
"Gene483",8.77076189453874e-15,4.59062898714949e-12
"Gene484",3.28292948381659e-13,1.123497217892e-10
"Gene485",1.33094263266323e-18,6.85618007635969e-15
"Gene486",6.56519900559933e-17,1.05340297401699e-13
"Gene487",5.08570185964174e-09,9.79859177538419e-07
"Gene488",3.94202448461556e-11,8.8089001460863e-09
"Gene489",2.62879717993769e-11,6.03981951781563e-09
