"","ct1","ct2","ct3","ct4","ct5","ct6","ct7","ct8","ct9","ct10","ct11","ct12"
"Gene51",0.987730033430309,0.916299189279253,0.200325585495739,0.175771207421298,0.236192400626551,0.166602119361858,0.579911251550131,0.257446703230315,0.869793494671274,0.456228084949828,0.0499148831296478,0.735116035169726
"Gene52",0.237818760837952,0.460149115340231,0.917978502800461,0.634989764600847,0.492097821704285,0.254439023879885,0.449365577643287,0.586631737596925,0.137437725986428,0.1424425190393,0.455298546863356,0.736882662574349
"Gene53",0.304355413217472,0.410249230631026,0.755391415794541,0.902675405615417,0.869802573505518,0.310774192701549,0.740927751071645,0.171143295381293,0.516030984772897,0.256914383723999,0.0185520115380509,0.210273894536879
"Gene54",0.952302879790236,0.778207694797699,0.0289941327614154,0.173618832183533,0.299767511891868,0.0175011649335807,0.74924551063768,0.32076685536835,0.10289824103363,0.243937421531102,0.76445144440779,0.504366550268628
"Gene55",0.818726100651855,0.166630289925892,0.67460190667093,0.47854350185615,0.905766886630584,0.944559602926065,0.640541957690633,0.933199899273084,0.145970164887016,0.287722993803235,0.813529476663208,0.390396443954385
"Gene56",0.450675907979625,0.784297471122954,0.525587475978222,0.649144248827638,0.200089728549086,0.15969012431049,0.604205693474607,0.601265435587145,0.747191902809838,0.0582949683355743,0.115833806886665,0.655244819975878
"Gene57",0.110007815101491,0.220324110806834,0.664135187527007,0.548396331828549,0.753822261681923,0.799806977243885,0.355114742934782,0.0586193485586006,0.167112995369655,0.685677396758354,0.0149853992681786,0.895172141061269
"Gene58",0.9191654305965,0.204538411962535,0.707739600890439,0.930614902887469,0.55845885098557,0.370766553706432,0.843461275238241,0.561228200669643,0.385536765802696,0.509981943858116,0.986026503108581,0.45951539067452
"Gene59",0.339872713941619,0.860396928693082,0.11545810982402,0.64652324709694,0.0167644658998977,0.0344634205039412,0.370340798380332,0.598086982719729,0.373672974583583,0.368323346949476,0.806577674287096,0.618671598391749
"Gene60",0.292863216327081,0.381278258498554,0.496114715717329,0.374798238174664,0.652586729978025,0.884203011384618,0.9937942741944,0.85681499796951,0.967389332849955,0.571365875036286,0.0933815128845791,0.309627540428341
"Gene61",0.933403292095942,0.494865785049447,0.542806877529467,0.256778080950402,0.742138044225391,0.189818362005425,0.213712086050917,0.162960731141961,0.0539794044102341,0.185477794389067,0.265426950459258,0.714590928570803
"Gene62",0.883078610817844,0.548348591250771,0.478975336368669,0.388628467644618,0.0239970328927278,0.00363776309254223,0.912517805574338,0.0887161349043976,0.517396736022884,0.821740444526037,0.758923355562918,0.311971678405695
"Gene63",0.630480773083514,0.444727296708487,0.161713933499361,0.438187014485728,0.247098939497993,0.79176643681245,0.148097609818296,0.0964512323334429,0.273685300658729,0.853345345635237,0.754064037674527,0.714403448999557
"Gene64",0.249558565800582,0.181639892495451,0.648362450573999,0.64993877413898,0.240740157444501,0.1584445671894,0.872510504653184,0.581456918108591,0.817757983549266,0.0667508693549722,0.685730373999132,0.30655028987892
"Gene65",0.834012313277241,0.354971185761334,0.0230605172585321,0.0824791695038246,0.46282347805074,0.211283081587783,0.193592522374058,0.229410768905956,0.346128971432566,0.246598917661204,0.462599137969865,0.503709361656571
"Gene66",0.539135420305682,0.516905661533964,0.379906740349792,0.0308339634619406,0.0815307238867466,0.409819482449308,0.525802262702585,0.569794770080143,0.841352140501166,0.65010112990048,0.524673045104117,0.597244298880393
"Gene67",0.122514843119428,0.268795700422379,0.477906823166157,0.383531785280744,0.910336317655157,0.481257704664195,0.275347418887761,0.90305984712005,0.669266371720884,0.0633997738320095,0.424809598425549,0.311728659137242
"Gene68",0.577208380150918,0.860178904132459,0.0185136223654172,0.602017111576204,0.80946319843561,0.197581057086541,0.681843728985294,0.983024784981204,0.186355907677975,0.438573086277179,0.908922138526329,0.371036746656311
"Gene69",0.483920425286236,0.904034392230549,0.187695763706534,0.757066579369097,0.891760932933783,0.294597665429677,0.655591739569454,0.374029158723523,0.800188026672315,0.515470726328101,0.986805660261635,0.846499941100351
"Gene70",0.481160643435069,0.51944517394138,0.166816314682458,0.297877427927874,0.051015123025318,0.401344335618872,0.0216708087619083,0.163567342578621,0.668472451919561,0.176521160124312,0.0934350727089822,0.950713033818226
"Gene71",0.450101672652986,0.987313105028379,0.699872516430939,0.723870396354965,0.337722791359369,0.296743643701179,0.543450193021896,0.52337226423236,0.451702119087957,0.559953698937755,0.137027755045163,0.127654610754797
"Gene72",0.731079962378184,0.397999192215008,0.928221427461062,0.764006502793002,0.105478795522997,0.499617223799477,0.128091926347952,0.0898405961204881,0.276060240123456,0.958067203845148,0.525866953418489,0.246588610714215
"Gene73",0.539115090902372,0.251129119226943,0.721164545252288,0.706456310594602,0.73980580843162,0.720243224889156,0.522530641720018,0.225254381910242,0.388959805837969,0.797853019914196,0.0279679147717846,0.590669262087914
"Gene74",0.996003493769807,0.307959170279427,0.047235273009357,0.372337400326976,0.0315443563451988,0.911573420538751,0.0462061488188431,0.0434697087501985,0.349477224605349,0.408012237134514,0.151496041612128,0.670224072327098
"Gene75",0.344988712150983,0.114370742925676,0.520636342783524,0.0321855684062206,0.379952326166154,0.48749564423642,0.296224927630156,0.202782937635262,0.19368639709559,0.0640597046676709,0.475940270626913,0.0853488894682011
"Gene76",0.406893369053279,0.90558718506512,0.974685655408548,0.568725660420756,0.00745999668827869,0.271101867480929,0.0118969219015673,0.994034773724007,0.854810027153593,0.0924136636414775,0.454228805506761,0.808951468217305
"Gene77",0.789424940706644,0.730935142287758,0.749398465042336,0.455921989409278,0.818972245006008,0.990887978733492,0.249793321710879,0.0526022954389767,0.735824649781286,0.496449592879753,0.981409776974282,0.472028654621769
"Gene78",0.208644940335537,0.927926669414901,0.575647020350097,0.575747736030547,0.794555617113088,0.950148773184387,0.0730531237943138,0.207157861909908,0.805441548075369,0.689373482029832,0.155535617610191,0.335933244508482
"Gene79",0.359817126520539,0.22738400344357,0.578286600198535,0.51599058929846,0.437778069917768,0.154520878120184,0.282556171707516,0.146472763772578,0.256922320045178,0.673249738556236,0.012871018068785,0.0849278337969229
"Gene80",0.380867713115141,0.0178018251111267,0.588687886823017,0.793074090760436,0.187961280815112,0.464389759825122,0.467312348192983,0.114932619953425,0.735105119146497,0.0398899481388837,0.4666844445001,0.658922502519792
"Gene81",0.974022499480503,0.893875240762957,0.829511499057289,0.168976940548569,0.937094870326815,0.926026833590698,0.222834845151024,0.849302126725338,0.719707020052436,0.020995850798684,0.225463572994909,0.0259579404086481
"Gene82",0.242268488054204,0.424214704084848,0.360360950332058,0.875527464183194,0.73339745728956,0.394873583892569,0.823221784058949,0.56872290926321,0.214245094995597,0.810676157871463,0.886132490545846,0.255946435002656
"Gene83",0.0784137510014468,0.551379793571504,0.553510392122984,0.725561057613657,0.743392586141074,0.254962545612358,0.632234804237506,0.082788450997263,0.584744588999242,0.150078784459973,0.807310486880117,0.484564749556852
"Gene84",0.455492562319895,0.70643146229084,0.300565477716842,0.9787474620719,0.407743239401535,0.512377876410851,0.228037528124651,0.46935167194011,0.752375151744283,0.162226991443397,0.992442636092576,0.958037563365083
"Gene85",0.907469521980936,0.539491086083321,0.554559430010012,0.984997993337813,0.428391744100713,0.8371290380038,0.152182979248517,0.365664482837591,0.0786337860088437,0.224512025990694,0.532875089323636,0.414327481679336
"Gene86",0.527353611715794,0.792126959860068,0.729300734203953,0.835224037748483,0.679734402001952,0.37102013763107,0.802265639484605,0.649889344462631,0.353466343932919,0.953757158158249,0.447162705770531,0.971117928438658
"Gene87",0.369964582939748,0.400602768247363,0.290037412387698,0.321737996425015,0.293523302235199,0.709255465374188,0.874259374169237,0.563866904365929,0.950715456346057,0.598668617725176,0.349749718151473,0.350250913210287
"Gene88",0.786102716135425,0.84454282076206,0.449017821371578,0.887279209242801,0.427868731389136,0.167051069087802,0.860248260491586,0.841763258713703,0.555202091066895,0.954719693183029,0.841295609194939,0.262138881409766
"Gene89",0.485525508334131,0.266316700197363,0.518095864972181,0.652526707442543,0.379054810666191,0.0424997541814883,0.710964306076507,0.41559348636323,0.00370985877854723,0.739402350680829,0.0336256595686895,0.673954400729096
"Gene90",0.815567219141424,0.656077749286374,0.198897274701432,0.246876570861307,0.397819430358208,0.802548086353095,0.791663286122431,0.392387715289016,0.846334398521544,0.0316131474459796,0.888227571428722,0.443761745502643
"Gene91",0.609322099427657,0.554571412890041,0.232680029067796,0.445332624881172,0.237773447099573,0.452964526745029,0.191169803469904,0.798940069872894,0.838691228853402,0.195721084354812,0.969246493328191,0.780446767489878
"Gene92",0.0105892605044121,0.204642159852728,0.828586196900098,0.990762287279734,0.24289319520693,0.108323477488687,0.573221774483354,0.827929939514569,0.944982012820864,0.797008216430451,0.183148505463634,0.733946783325688
"Gene93",0.00575414249141162,0.0170275228882799,0.0379036729829461,0.142739135303034,0.183166212344437,0.62865520910878,0.566398492896303,0.0828897601861069,0.94118061326242,0.222695317689127,0.408958273888939,0.4899250371312
"Gene94",0.109146311751817,0.964471931068406,0.794082072749581,0.116735521044008,0.504502355691622,0.557315377791909,0.942521150608125,0.410573368476378,0.199016725276352,0.718937754625743,0.756870214240455,0.259314064190778
"Gene95",0.756187690331066,0.63872097733278,0.367625528556159,0.410126823107154,0.518288697470712,0.973363574157303,0.234680589557711,0.0848685481629848,0.472016531509697,0.537103965067378,0.15006510491978,0.848664675359951
"Gene96",0.454982895439013,0.864813571742613,0.558381681496122,0.971854764138471,0.898058671285309,0.0518802483523591,0.805654863758184,0.640074715722841,0.604870367917819,0.579170856777274,0.918767305475376,0.816273073269667
"Gene97",0.781852518601719,0.0334249178071644,0.435615029174043,0.3020957450188,0.0689780575420664,0.305874421610936,0.244791519603923,0.0554159153090084,0.147378108867553,0.354096452099051,0.548021143479682,0.0314479811304232
"Gene98",0.907006065901342,0.318433676112745,0.910074171116318,0.101493352440654,0.673715410513295,0.511853925135491,0.520573796538289,0.466838416452094,0.250623580463585,0.929615762712007,0.590881953400463,0.525563431477361
"Gene99",0.546258963986836,0.736087804134862,0.409091614090311,0.0505846985449305,0.0398930840697303,0.483779337597762,0.586336610365776,0.875976534912149,0.110790814791736,0.501133215081604,0.768714993284633,0.567967942253752
"Gene100",0.97618058219891,0.301968376257352,0.90925040903357,0.639466109232206,0.992874741752147,0.0707672098418283,0.68655615598588,0.458046360797615,0.552004502260749,0.607748244822357,0.83015675782484,0.804667743221926
"Gene101",0.0142840303316295,0.924713458961742,0.354735146225543,0.751149909344881,0.943494835756413,0.250375646514328,0.451611964246498,0.504112541847035,0.853010465700946,0.0393014756679052,0.126495893575071,0.481648478045975
"Gene102",0.114174886721634,0.925401054537317,0.09103888638726,0.721701028508905,0.37219846705361,0.292148330866564,0.224803393741086,0.121394724632356,0.952019815821283,0.702916521077148,0.235058882025687,0.439278886375976
"Gene103",8.67313697000008e-05,0.780164668241862,0.823593646746157,0.858659468846159,0.0804212676814826,0.542360944754685,0.700466288107156,0.929230911822778,0.241492261644953,0.804657105123269,0.224262153853386,0.800127242012324
"Gene104",0.86948258159273,0.703335485170795,0.309498319083164,0.18141176429961,0.680315810276271,0.646961340657297,0.109408224110446,0.129434395289966,0.461751686034809,0.435658624212588,0.458537115844736,0.709909232100152
"Gene105",0.0654754775636792,0.886000634584239,0.292291973788296,0.870875221507324,0.531158892118014,0.947176252654589,0.725366481456907,0.385512636948343,0.570566364856782,0.89178364432888,0.76270833830767,0.781620522474614
"Gene106",0.0472364020832201,0.862761495364871,0.981254559149038,0.582419257900673,0.0342740239326198,0.78334082211612,0.531301454888437,0.140501726691867,0.594805934074888,0.448892991727233,0.728624874708329,0.114951449085659
"Gene107",0.256969255273606,0.600273981521484,0.830169072922881,0.9293792969766,0.762383224711218,0.263208284115673,0.266672525709219,0.918897752116107,0.68063708291933,0.430324929418004,0.696760973849563,0.760502966793177
"Gene108",0.0117092244541488,0.146933763290065,0.807415684743423,0.859725050942887,0.533695787938202,0.565926209471223,0.917098535739481,0.118250937716126,0.200420243848426,0.439160488634032,0.590588175717466,0.65278614773514
"Gene109",0.0336197068475459,0.590148711223798,0.368480615599048,0.811518462129534,0.242272144668315,0.357854661193678,0.279292100493031,0.0125603518050978,0.152697867254558,0.83849383339695,0.766052718637096,0.307544333175196
"Gene110",0.598849693397664,0.552953929759699,0.873986607825643,0.874761674305348,0.868769912739747,0.782123588245184,0.0137026742322812,0.135707190279378,0.495674763774763,0.466320072858296,0.257327799629136,0.397777896222623
"Gene111",0.00386633510310145,0.818856850677034,0.248056817320434,0.368636393431234,0.587676153162126,0.114882454540251,0.268166169458194,0.826080217903223,0.278836963684945,0.551369196080167,0.847121014401247,0.640778086357119
"Gene112",0.726022112097781,0.420556795392123,0.618346946952284,0.248178366620617,0.307890723383918,0.57853185077955,0.382451751854062,0.92813698911701,0.683075082386551,0.842690628671592,0.616834890004098,0.742371962570466
"Gene113",0.686056351835575,0.8408941225953,0.185491855673828,0.295302192857919,0.016287742520708,0.0562210952120805,0.664276394454167,0.38438079492937,0.269157801923449,0.315705808787436,0.343379816469392,0.887944803412155
"Gene114",0.89673249206644,0.527735710117218,0.286048115367641,0.13692012233174,0.961139893564187,0.431369019920161,0.516872598204492,0.535947624473568,0.0256200863378431,0.23714943698216,0.0189054906410326,0.339278883769157
"Gene115",0.704063368072865,0.30520916343234,0.870268291023211,0.989684102121498,0.12839730413427,0.304326521575073,8.2555460398592e-05,0.195880732468994,0.820504739603634,0.128405878858542,0.519229533930427,0.629042731241116
"Gene116",0.119245184614522,0.476738421129361,0.989524199888263,0.494993005920626,0.167823940830095,0.0612102381720503,0.112971841117163,0.574940466655174,0.76084759288142,0.0575066782216702,0.147941847578292,0.645039756617208
"Gene117",0.411711530972457,0.712941000783916,0.574737287527408,0.321630999112941,0.983151738423503,0.932740499452768,0.137348885452326,0.0657592867173881,0.350966150375507,0.83458633345892,0.951229131851564,0.682405740425212
"Gene118",0.520535286192347,0.333872496531907,0.388772103581481,0.886737770526216,0.818799122536375,0.276285985793764,0.560684390777309,0.659823454068818,0.982591324451071,0.226861695985279,0.0208277386870503,0.228908074941833
"Gene119",0.160063767245668,0.817043249049706,0.300347477045451,0.384926190970917,0.749807797660022,0.537308371486818,0.222996818700616,0.854796309955182,0.761990748648327,0.480798501104731,0.571382832942086,0.579494405711786
"Gene120",0.424174528707923,0.569277405819117,0.663385953783668,0.928488010903043,0.413896287051704,0.208699258343158,0.334818212565729,0.602694381490546,0.577426916012332,0.692338551247294,0.944483198220968,0.818066413210909
"Gene121",0.0606153073841426,0.234323004471509,0.937425715644106,0.475677099407066,0.583589840617925,0.663549208866286,0.127334938893208,0.186152700049001,0.487557585383293,0.292160967912459,0.0571798697210128,0.0703557125521254
"Gene122",0.696486687574443,0.28887693951256,0.942130162125776,0.857790803191284,0.663859646959586,0.649326896746387,0.0406309331429093,0.0153271375629706,0.020123381115686,0.167926558964941,0.13313758762886,0.223949572122301
"Gene123",0.758267724190533,0.137015902312062,0.780647721722363,0.289095036318767,0.86564627207176,0.782170596648773,0.313318421313449,0.166081393758105,0.630656867705107,0.808118519034345,0.50695630996984,0.910201429386124
"Gene124",0.452689148170676,0.862993631442072,0.510168034412596,0.941845861751939,0.211308685642725,0.37312760204069,0.417075762061869,0.163103593903302,0.381061188977842,0.20887222218218,0.541745856201231,0.594321048715613
"Gene125",0.00414699564555619,0.115828612233082,0.657003148203822,0.676023188160649,0.745049497073681,0.750144660976907,0.9084023971118,0.983855904978721,0.0968858083101869,0.000831717455288104,0.283556793508316,0.845138772303137
"Gene126",0.926912085295904,0.91463828269236,0.537057525248827,0.468141481546845,0.904746568048421,0.0966414288059717,0.506223937566513,0.067126119128563,0.516744949549086,0.41812385902012,0.214116523630182,0.715350682148976
"Gene127",0.460787619047054,0.219452604457903,0.154266832534488,0.0361573820738352,0.137166083678118,0.348022955640597,0.00430361490654113,0.894338707562973,0.781787140481129,0.0416164929345718,0.242009519702439,0.376723369266995
"Gene128",0.0645072945564849,0.785703093077153,0.957643956053268,0.883851762443439,0.495756662464106,0.821533002068557,0.090032825576559,0.703011585482386,0.878131003658375,0.957470498668269,0.763550924889586,0.317196912475349
"Gene129",0.478179896710958,0.517168706250644,0.450862211751895,0.718820816861191,0.135607512611647,0.116007341256904,0.0886123586042717,0.0359846400941523,0.850211917408504,0.181951320768777,0.778142683676462,0.681524707243874
"Gene130",0.541983644657864,0.492940283788309,0.840020380324584,0.249781096679491,0.813105350061369,0.876348165394015,0.0749620021304994,0.938048212760063,0.368466297247645,0.226903824572223,0.937118445464946,0.336436139655563
"Gene131",0.000307450008282168,0.339667403606948,0.421596480359614,0.284488171727995,0.313296465842074,0.844547422671919,0.9513239461538,0.162798426016148,0.291396120414405,0.140811888543993,0.789377686438278,0.538416461752935
"Gene132",0.629794604281828,0.304197289763077,0.349053536130859,0.636840254504643,0.259798083508804,0.00631651340813172,0.341160568904633,0.590458496216021,0.235822391727664,0.773554662852124,0.838589655725621,0.487362038362494
"Gene133",0.0560549543580222,0.296906413963293,0.226278332281936,0.306750640124045,0.267807143745612,0.043989669617094,0.0176132806400553,0.133145745434571,0.460877774478961,0.365589898905034,0.262319475044225,0.078583360017769
"Gene134",0.555892401103362,0.848324978212781,0.456479722951183,0.86013970312605,0.752356090971915,0.351831061365006,0.47712471391498,0.905662442173076,0.818621358959971,0.890936317364198,0.682167114230362,0.818301173884031
