"","ct1","ct2","ct3","ct4","ct5","ct6","ct7","ct8","ct9","ct10","ct11","ct12"
"Gene21",0.276243458216518,0.473444401517459,0.915219728429369,0.211610301406339,0.876298051988143,0.0837666685107152,0.162281142221437,0.420943600313012,0.224361834501986,0.672294946404316,0.569210014878013,0.993577351218512
"Gene22",0.48787893475229,0.29097653351711,0.904942624671645,0.776739601085867,0.731609268423252,0.144609662257208,0.928845748379823,0.331895462250658,0.980264702521126,0.124822750994966,0.9613224137756,0.588402682406433
"Gene23",0.992635391196865,0.468475368850774,0.880566914091428,0.990015502175892,0.468925217242628,0.665476417674794,0.608741936366293,0.645844568490007,0.479562514411411,0.904868619672865,0.894402621848984,0.256274529909397
"Gene24",0.979911206206183,0.0444377251426159,0.143885923751825,0.62174844595583,0.375545243951961,0.0480038854830295,0.703244623236266,0.343405428089499,0.352903345812041,0.162777758332262,0.822178544678256,0.418837920331282
"Gene25",0.484022654442017,0.215600740266309,0.100817773669298,0.553266441754361,0.959188464882428,0.0919110177278758,0.0337134881059167,0.560133492642041,0.528561825042834,0.632222212259517,0.506194376187873,0.037716011351664
"Gene26",0.64372431026594,0.544551295275393,0.870758998440516,0.0930224398391971,0.304500484674413,0.198394908204017,0.496981759369821,0.148756328100782,0.860660310839994,0.229655085539114,0.689706929211001,0.235353984035229
"Gene27",0.905170884149654,0.783876760974774,0.0335608201528895,0.321885464311654,0.746453850820022,0.590656755731669,0.581203782519037,0.902114503666568,0.552064206180656,0.848456090967666,0.0507134210328306,0.11597314908443
"Gene28",0.717230346872618,0.68215146930278,0.896436385408765,0.0957206691086713,0.0833174583063871,0.930411923651272,0.484060119838048,0.831308567461636,0.513996603767471,0.779470981737777,0.700160189092248,0.267582070799917
"Gene29",0.708905451288019,0.467602244747728,0.227981523273998,0.897102638191019,0.933647003215745,0.0975120700083717,0.794630331628243,0.953309314482496,0.461651257431429,0.153018583033283,0.274459174318103,0.796370042622534
"Gene30",0.551053878652663,0.0549872085339604,0.699630182401288,0.697077834116443,0.0172364542738476,0.331357610014518,0.51097468120696,0.135301031598375,0.50253474529565,0.000484506444649653,0.574328287633522,0.804195737632168
"Gene31",0.782897648949193,0.254388621062643,0.697460232399231,0.407459602167713,0.560379727376494,0.714094665925102,0.516898713966672,0.994079832090561,0.694159120067215,0.787754934019659,0.289534336286046,0.0391565924733007
"Gene32",0.163020624264319,0.00395996455606027,0.0257655462394592,0.279697838841848,0.146343943941973,0.648476518920902,0.840808291226033,0.378370095423534,0.897418891762118,0.998003321926552,0.844621148077483,0.727355037614826
"Gene33",0.0214112086597949,0.893564942580398,0.81593468359808,0.819795496029632,0.00163627462245047,0.250066918261377,0.470786542435365,0.149516192606122,0.245345698282651,0.662596327239119,0.402175699511506,0.959937897481129
"Gene34",0.126859993264434,0.273641118247426,0.538796436203513,0.935976330453039,0.618143226934128,0.35794233788473,0.761815832939577,0.240856231969162,0.527075274150706,0.943807858956102,0.620306241311399,0.803589365278517
"Gene35",0.194185326189725,0.361340655031597,0.117497814212037,0.355250656769862,0.00413754151992346,0.693360821692867,0.629037872924852,0.559394773481045,0.333703912204488,0.540510595758743,0.475571154728781,0.13249632531286
"Gene36",0.667152731230888,0.541842323624926,0.719226143968995,0.970934862450924,0.719593049723215,0.397834250999428,0.821259296835494,0.826568068598388,0.215715681461882,0.502560072121882,0.644397920860246,0.503221233192128
"Gene37",0.642649408088093,0.502669220428324,0.0472154223514636,0.944989195495148,0.0215475937622157,0.591068134860301,0.51012733637486,0.271066047742454,0.205254312759023,0.357905670990564,0.833432634695107,0.799345353127708
"Gene38",0.968093416127478,0.253307710557064,0.524590577448189,0.664272843472121,0.463635893587254,0.387846264648551,0.318611089909373,0.217029544786812,0.0257922678468668,0.535013764297972,0.426048555135969,0.409251066409928
"Gene39",0.870913435752145,0.106728445613704,0.803099207848626,0.466937968616797,0.715395447913495,0.0676977621039217,0.67461977949251,0.637174469182422,0.85864829405658,0.767446124871495,0.595021313967209,0.0853278835034308
"Gene40",0.297253839934767,0.420457163470512,0.727759707564305,0.805340203339344,0.422214187417476,0.386557165690189,0.767539008270811,0.00974086518522801,0.0189507353839977,0.917548875822937,0.214723757761036,0.983868537602165
"Gene41",0.705629861375888,0.0712577797363402,0.911790800812059,0.947162068022202,0.62202941077891,0.225103809908655,0.20955866633643,0.59885671731147,0.0465813159765095,0.227953680216687,0.488983171485327,0.178106304177676
"Gene42",0.715158963843312,0.80445061835729,0.176960273040059,0.0978903794802257,0.649309970505573,0.0179098975011433,0.391925333613714,0.993946717327935,0.796128950457843,0.590071253298486,0.408147421847443,0.743432644157213
"Gene43",0.0640359529866475,0.108944912195102,0.811867318839603,0.324790913021456,0.705292764744853,0.974469779896272,0.468726969020998,0.05054160158956,0.579916828023573,0.7378313750319,0.270218087205079,0.86039294301028
"Gene44",0.501663415969644,0.648762908177705,0.630181193494108,0.0844071331874637,0.466066124667807,0.481586650591037,0.68217444450934,0.715197258276074,0.419680589603403,0.299319172181097,0.0539268232703393,0.170727417541305
"Gene45",0.599939915315897,0.0186089816089627,0.0682598512268383,0.814034090641182,0.0254795042583017,0.710353526744731,0.129755356625191,0.754303269002874,0.907739302131592,0.101600654239988,0.413268711434182,0.648287888218078
"Gene46",0.375024889913506,0.370379690210789,0.255247867198707,0.151574606170788,0.713504020958102,0.635254730291177,0.593335207035442,0.646959070034653,0.833539492507924,0.548541861378696,0.507039038102951,0.0207004692512331
"Gene47",0.688210845423095,0.557883167861777,0.101902681514156,0.883837519357675,0.0217406266869929,0.0715077184915498,0.340306986333725,0.24748433307644,0.940720538122217,0.516557308157271,0.00190820087918477,0.253969451959259
"Gene48",0.531768492769592,0.640387749226815,0.397569502507408,0.200217097848838,0.32835679145904,0.743429174012977,0.318583789403871,0.678674955036214,0.0433582174616384,0.412454158804156,0.911549313461768,0.084445446250985
"Gene49",0.589174840757682,0.261261501703269,0.4756858504671,0.618692735022791,0.0321805978059939,0.560108778070808,0.651821088854762,0.794040280839406,0.416666292943675,0.356779834601187,0.174283564017339,0.0943575220722307
"Gene50",0.253682021780742,0.947464445887154,0.285198923122523,0.222021602639559,0.0994634007753404,0.322356097414599,0.214574309996686,0.498533279441902,0.2414397955516,0.179425330875286,0.126370540229404,0.0179297642490697
"Gene51",0.553054727681044,0.606818119823684,0.792164904958499,0.0206314114449321,0.919286071089189,0.939603218059479,0.584233818083429,0.999138001703243,0.218948065041848,0.9695648365045,0.867615233817718,0.612621293233911
"Gene52",0.743315851270059,0.873488800924279,0.763457453432111,0.675418976119213,0.788378079275222,0.973760566740628,0.674421130923198,0.121703880844009,0.429029413127677,0.926654181259179,0.317476245504668,0.159039920291978
"Gene53",0.0512002718889275,0.263676105474853,0.67694458271003,0.907750887967079,0.994915377711334,0.171062744851207,0.297271883652372,0.240801039593659,0.394938063276217,0.686202416014522,0.691515931898217,0.817992122229115
"Gene54",0.536036577408432,0.318814747568573,0.449259657604854,0.549923900531648,0.786752072266055,0.057137279506393,0.424541220485494,0.708066228633843,0.848049644216002,0.528797706012861,0.0912540040015548,0.554469345562005
"Gene55",0.886916914779621,0.768864152046469,0.97056550952927,0.536013342153238,0.353941375517697,0.363338741656881,0.0943922550913827,0.972367193755803,0.695781348787737,0.842190929972589,0.967280598856685,0.473680435785302
"Gene56",0.636333178765064,0.300846905892606,0.731963741878806,0.45455925229279,0.198669931150271,0.37040054683358,0.848293069069412,0.25718495927555,0.69044116178517,0.718925720952177,0.330522257027228,0.108861924808692
"Gene57",0.708119313252263,0.705531886030708,0.551243630167716,0.361851306638726,0.865872541160178,0.983076402285785,0.658215236899399,0.591424170392093,0.271962538176273,0.202276367800073,0.516698114185325,0.564537754795225
"Gene58",0.112517123336854,0.808929363399626,0.248498199419132,0.0285313230331786,0.351536345284646,0.726099683052437,0.97304722005,0.85462045767223,0.892241735377071,0.219283731869735,0.997672645613693,0.410618623707755
"Gene59",0.999264653706405,0.982487372710001,0.89258809735734,0.108787458709306,0.129060740582093,0.853820383719009,0.577141071883458,0.40530181500838,0.510275845459243,0.868061209315932,0.964422717833261,0.884048142019664
"Gene60",0.620002782016708,0.216156400851083,0.500254391779497,0.979606375961631,0.0288962837468234,0.318714931395862,0.589730571758171,0.85812120482384,0.116083782850987,0.339842548464137,0.579920174373268,0.616599003343054
"Gene61",0.992587587607985,0.942693488210753,0.796456198199158,0.702780080357213,0.550379841057309,0.00424453013787552,0.124770359651472,0.158607669924796,0.925923411973976,0.450158892304324,0.581338279980483,0.153163267158831
"Gene62",0.00384042153726644,0.107101820352481,0.868748583282116,0.727196937001076,0.114317327182851,0.35180032904772,0.529851602461547,0.321502250454737,0.982927472693374,0.331529499522316,0.510757665317461,0.0178681728984694
"Gene63",0.47618624194152,0.194680456356148,0.755985959870575,0.207351296629104,0.590337539137203,0.520660180653232,0.156094876461551,0.301151978291587,0.693391746363357,0.571064408651985,0.186900937016893,0.478231255011381
"Gene64",0.889041399853185,0.138363098177838,0.430938327874544,0.942231365495102,0.459159966842703,0.895205365136862,0.826075929533821,0.560076449401821,0.307846637617323,0.878868901696887,0.633912325461597,0.287633918712901
"Gene65",0.0365779189496941,0.218623461834785,0.451402128852192,0.981022870520768,0.748130266335209,0.716209974925332,0.61151165151975,0.327622724808045,0.601127685233676,0.366352188592666,0.2309640322594,0.911557546456912
"Gene66",0.00778994942299201,0.967445726364402,0.562335953998599,0.794637156453889,0.705322659010496,0.62081515579822,0.214468961235282,0.466747105917439,0.16206208177329,0.409019325961278,0.943324130836097,0.980869848543299
"Gene67",0.0886415859559125,0.0856685432932073,0.444813602592898,0.973855766496444,0.917013521338455,0.0447093379885962,0.362246923013259,0.392710199975508,0.643501248643346,0.937841007047138,0.214962616667734,0.990369081820831
"Gene68",0.767487120251281,0.459808892784706,0.867034786432147,0.900937054608653,0.17503687533137,0.284550973796667,0.36262231659598,0.719166943625395,0.25889902937715,0.0482274343097023,0.608656343730946,0.672412676520281
"Gene69",0.00210592103267821,0.118326278817514,0.317816557572863,0.123046730913719,0.379245108674175,0.271939649290686,0.361582153596696,0.5033788836944,0.971984498276262,0.723956521981962,0.937973665613879,0.613286939703257
"Gene70",0.302985624537359,0.957472093923319,0.602720608019093,0.281375342072932,0.368233103642591,0.0764152285947188,0.616900838960392,0.23080304650043,0.736516040634411,0.692300434941329,0.386817918698203,0.800378011709953
"Gene71",0.944172754467179,0.707617625209152,0.57138703489136,0.110259623670553,0.207769830192921,0.317888502265596,0.495999741446044,0.621891334219154,0.103192438203512,0.595864619125703,0.890720435967978,0.0095572170835112
"Gene72",0.835350871251415,0.293591359546957,0.704927938270076,0.328262636675858,0.861549635193824,0.583693533597621,0.567992389272695,0.326919337659186,0.57298006313512,0.386372989050051,0.39655219805884,0.253633888482189
"Gene73",0.721338938088155,0.832316196880709,0.23276362620329,0.150950266588929,0.819881340929916,0.172439203425813,0.786017557824595,0.989942972954853,0.375341799108205,0.79056641963817,0.241350993746083,0.428363490869967
"Gene74",0.245430978382895,0.940396802905215,0.420704514305748,0.941843789312503,0.730251803958485,0.0811735911284171,0.687299923814827,0.49302097816589,0.61383601074251,0.753527180538614,0.365224148490939,0.824056652375325
"Gene75",0.919294702022834,0.81682011025481,0.0924363447610347,0.915818728953269,0.555822381810812,0.636035533213396,0.749156318635743,0.991153852924463,0.405995879408872,0.634219454565526,0.760556078618751,0.308915264077241
"Gene76",0.807605076689902,0.621872046492522,0.0319028731321954,0.667763726641766,0.751670464378828,0.378200501292627,0.136258213858067,0.237709208575118,0.989589541853122,0.937743971841431,0.915955711277172,0.842717687302997
"Gene77",0.635042866749174,0.668095202837659,0.296795482468641,0.948905845241966,0.417093802108818,0.235425187635974,0.359325142626449,0.941433398441694,0.152302381004836,0.416223782294813,0.0857448594146725,0.625621852484903
"Gene78",0.731293978710574,0.975180046606243,0.326414991771098,0.144344764461503,0.845741532155372,0.141316399875075,0.470001558856411,0.157513130635472,0.493267795487919,0.612045061986943,0.392174751609038,0.762694591724988
"Gene79",0.0521369822046326,0.945997410181752,0.601403693997335,0.0552882620975812,0.44311793275818,0.759766256184298,0.828969070808843,0.684728238092889,0.0696945923338098,0.469975531867169,0.575744115958607,0.599328438370676
"Gene80",0.860944386056853,0.735081614549328,0.44219104225204,0.58518463473567,0.100028026791127,0.209005346590359,0.639089505351127,0.895512414222797,0.156753047934745,0.305796990956789,0.0775011407811523,0.673256345692156
"Gene81",0.684566440639602,0.624698325120114,0.0718393898415553,0.0198350050142662,0.497174561995852,0.408407220228163,0.279313082382049,0.744104206352247,0.293271173587791,0.406037394308453,0.923775197661829,0.817832816517451
"Gene82",0.631731580890197,0.172934694011411,0.515975815198412,0.772760579729485,0.733540594900978,0.826624364716982,0.85967559253802,0.923944172227908,0.528695959945179,0.0245151317244538,0.401231753061145,0.0292297611075936
"Gene83",0.00793290576659061,0.0863771519607973,0.264144901255641,0.630903828340985,0.50920495853188,0.35031120259961,0.423894337160383,0.897176004038217,0.937638576893948,0.110431720742146,0.0611112269711228,0.287215456098578
"Gene84",0.14895562817898,0.151495190403935,0.704301352654252,0.177707607781563,0.924477272815801,0.00244179280556494,0.534618361997845,0.669476981460099,0.747171056465785,0.244912126869457,0.114299311512112,0.474021439404452
"Gene85",0.805971938747676,0.640085961133376,0.219009631647479,0.765650864472935,0.706152230620726,0.575503018951135,0.288046110931959,0.285830390749768,0.736582318588899,0.518267336204002,0.348270117002603,0.174698567666217
"Gene86",0.00595438576800431,0.250846320734018,0.416522934374885,0.297307043880721,0.305708516705088,0.855339351703099,0.274964176030988,0.547114660657014,0.193692416502434,0.771304308156418,0.483183065351319,0.597005085984731
"Gene87",0.986341746849738,0.431477781599872,0.0646505234129465,0.182113851959362,0.43546459554049,0.88314198882579,0.553271503501913,0.917954340146618,0.294872404454695,0.915119124938042,0.344052714837327,0.971424270959919
"Gene88",0.773030230917947,0.952324881000705,0.38710133932115,0.17993853640302,0.920539804852352,0.995120555460101,0.445998693874333,0.528121338466402,0.832643263018519,0.487684059762942,0.564184363847436,0.208060757909458
"Gene89",0.238050706034738,0.287105749906606,0.0717201037816282,0.721299909224294,0.206283043710191,0.227622689599084,0.398915507580501,0.541758533577606,0.0721796693285107,0.0924077945619196,0.99739093604676,0.032538915916397
"Gene90",0.632853697084232,0.655632707745714,0.0856605257247582,0.334236449732634,0.0167300762328576,0.737822851115302,0.658889487419872,0.977900181319699,0.830448568533395,0.810071451045135,0.225311224328492,0.740563412117491
"Gene91",0.996701254786604,0.660452059482233,0.0741228139557283,0.115272564285338,0.100385869817959,0.320751495358882,0.993635215944746,0.743318825725783,0.633108274939639,0.0564370356037785,0.517483752909581,0.089983497002386
"Gene92",0.515126139052899,0.704437193838918,0.340378650555078,0.0905704447424596,0.841544880473906,0.704817743113245,0.776461188124615,0.369762259241273,0.767994646214688,0.187040750428635,0.245776551980803,0.217323721474185
"Gene93",0.764816521523689,0.268318647398669,0.705355204236943,0.598835445911823,0.0436266111584168,0.680820404316754,0.963144451899454,0.910612170368505,0.403521851791803,0.77770803517993,0.419797464285793,0.881987619086752
"Gene94",0.758908689931331,0.506069040991532,0.494911991058762,0.267619974671175,0.800742257466263,0.127758816973402,0.927591770995463,0.774919763748155,0.540153215621354,0.209862477683538,0.703540620820861,0.970279201874531
"Gene95",0.0488701042252313,0.482840407408319,0.390587866660631,0.217181421981118,0.805873610629058,0.876985468739284,0.218137226333916,0.0570624270701617,0.882554840307083,0.306262388124658,0.309793585529982,0.120454807581219
"Gene96",0.00493612136273563,0.496462333194575,0.0634079292411567,0.978238665866287,0.811274588838658,0.760287331696833,0.565727231051067,0.570958013940353,0.439834925594121,0.79614899269167,0.312949927872812,0.802352480252109
"Gene97",0.772923010279711,0.59390494674996,0.26933365889109,0.020163486771563,0.908007797679597,0.0118464462028182,0.118152595571461,0.832086067238416,0.230418801359855,0.395155446675259,0.954554085455033,0.077129700572765
"Gene98",0.0710144875302628,0.943925834845624,0.108955078263534,0.147986683040733,0.405586449237058,0.196927956892999,0.759963064121697,0.259959935081835,0.0750504605528778,0.0352792835056292,0.0449360278641001,0.10209314100888
"Gene99",0.530727536081651,0.630491811324161,0.369926414953571,0.846100489286111,0.201036620918388,0.00058308893568922,0.421577789259174,0.421986186318849,0.0692163120117051,0.474320539057325,0.193480119291438,0.232446572834099
"Gene100",0.0923129346640339,0.225973963690972,0.587181496286284,0.123097550333865,0.0165340937065266,0.113970714729785,0.194707792983144,0.932258932270477,0.358644886014227,0.16494421968157,0.837292148827165,0.173172424292286
"Gene101",1.12417131165509e-10,0.875448804425405,0.559544483931453,0.10219164875645,0.591195511727582,0.0322229206945285,3.32903132289557e-06,0.0763830633417854,0.820736395873308,0.871431065753941,0.373287766912907,0.202923151199322
"Gene102",1.26039669322018e-30,0.565034501741019,0.785763627952804,0.594468407629043,0.294779033604383,0.0734147406666347,2.19827097846307e-09,0.626958560097406,0.205583797055708,0.145720909704523,0.22014697651926,0.792765491332709
"Gene103",2.06366048144373e-12,0.868418533790883,0.178696883607429,0.618654447798566,0.196410402250663,0.535731564394114,0.000713775647506948,0.566088813817853,0.823300254339243,0.233140445344448,0.0617234559731494,0.891924407761715
"Gene104",2.11069659920779e-23,0.249749803421218,0.202412131239948,0.785580097969027,0.899107246679745,0.676127445485502,1.04873737042391e-05,0.682516146337651,0.274159191434046,0.0176525671896792,0.37823801504667,0.938978479044973
"Gene105",1.64763736515505e-27,0.484524327180775,0.803386981095902,0.347899620404105,0.00355476133962345,0.508216159604808,7.55559248430061e-05,0.613456916094096,0.353682163207871,0.746200724063886,0.0662286546695963,0.601338147531638
"Gene106",1.05745955126914e-14,0.921377597176817,0.214783302653529,0.403387597662756,0.575980445026695,0.791972456246413,0.000265699187356345,0.250312857246733,0.0164258950949126,0.343161051774441,0.794432599591062,0.578802795074682
"Gene107",3.04469079859943e-21,0.211848661240795,0.973970791833759,0.661711608809664,0.229061879925931,0.933099790189063,0.00139721293664844,0.583647421253494,0.261302374462725,0.950897468556383,0.0554362194459008,0.879683352554758
"Gene108",2.29558557367553e-14,0.623227312889527,0.637736038223705,0.776362933614183,0.257634744824025,0.629673473001418,0.00540874893554577,0.465605452034962,0.166053110896475,0.395968504334629,0.78322315022405,0.981812625955093
"Gene109",1.37376132756799e-31,0.398591279174571,0.260167675400201,0.369927089922936,0.463090951721003,0.127558333471927,8.05188080250769e-07,0.324852358286204,0.53833018651898,0.0803885209403069,0.920959521609169,0.324616500072668
"Gene110",4.81816672732435e-19,0.622714108107012,0.753043807466244,0.878918353362029,0.92664039453066,0.423530253677264,7.23092724347888e-07,0.316551577965611,0.549123729309747,0.243992124048986,0.940221896833424,0.382863090839886
"Gene111",3.93949159605321e-25,0.667121843861065,0.75760542099034,0.408500909916157,0.80954962167543,0.998600965864718,0.00193953921102397,0.535286707053002,0.031389675015286,0.182825649108357,0.867533203770412,0.59982286510728
"Gene112",1.32176278345836e-22,0.997289263349018,0.0856022351220804,0.724686765465936,0.576349384941829,0.297538585339014,0.00161837169221515,0.747523878485026,0.261458353762956,0.105436307121563,0.197738504725976,0.289557732498286
"Gene113",7.38324114784658e-26,0.0842192607255883,0.442164873183164,0.679248150045031,0.51757992189364,0.313080446674988,0.0372949315358425,0.42047800414401,0.705168800413665,0.639793207775991,0.521261307738202,0.948523759163985
"Gene114",3.0175631012715e-17,0.708752525356509,0.29250193914608,0.225990816397821,0.0290451895321404,0.187950201493484,0.00194392750489776,0.349252228476387,0.120271223567251,0.531070684200752,0.224974746055855,0.767490169223271
"Gene115",5.59719296822432e-14,0.0223355490977685,0.228109520296093,0.120784191573225,0.41435013281826,0.125582515383974,3.46504510010206e-13,0.1777210126851,0.609622359912622,0.706059557618201,0.0311114242257391,0.0366914279500919
"Gene116",6.34337333404056e-12,0.902913985371968,0.881600436314545,0.549860942422856,0.70271631784811,0.7347037139615,0.000164992439806222,0.100175197137891,0.00378319699712698,0.817967168335188,0.868643654197788,0.0547734996368136
"Gene117",7.0717456281661e-08,0.649199551908162,0.500276339058807,0.123235761842483,0.76327851993868,0.731251852323457,0.00105218119777751,0.315922442186457,0.578327330017785,0.937750549153532,0.139776464729189,0.563975180383828
"Gene118",1.07961478960972e-18,0.65944388138135,0.185888195926679,0.618694994854011,0.382479566806132,0.652097246564653,0.138260668909286,0.209140187461594,0.666898831043536,0.256837985041837,0.717505716734317,0.410555001455037
"Gene119",8.23619947584824e-13,0.763030963693929,0.523771633733236,0.645353429730938,0.281402160921978,0.180071500880573,0.0260254241910332,0.729524053035933,0.304390457311116,0.340931382454826,0.128870269669607,0.757672641553233
"Gene120",8.68758252131791e-14,0.398150521053246,0.654591727871537,0.809303254620297,0.367351746538139,0.0456116965827048,0.128192699078637,0.826985968427076,0.899023585221637,0.639229185886892,0.894363543718788,0.409493069999893
"Gene121",9.80805308366042e-20,0.0621001139992258,0.120972857640645,0.476009872012436,0.319740607236547,0.129358104452695,1.66820768771017e-07,0.550662475692968,0.284826064938729,0.377847188993142,0.644774924129855,0.299606012083834
"Gene122",1.413151486743e-20,0.412388266855214,0.956847024518728,0.351798187102103,0.674798058646299,0.16304847440095,0.00125898749306296,0.706247934055146,0.180717945038461,0.402124075737715,0.8180085482639,0.850602245633836
"Gene123",1.5512280027633e-16,0.338695837328437,0.459377682277591,0.488746514704891,0.575421759381378,0.0783737083683016,9.93916966366007e-05,0.83974887626011,0.659324288035841,0.0748241491466904,0.277593750820493,0.0361308762193744
"Gene124",2.71726418208618e-15,0.986757035586779,0.241228286103901,0.640774629983224,0.309887716207973,0.51594598903001,0.00358249554794538,0.189344191712263,0.284137049850226,0.567225089752288,0.0217209027224821,0.483226380041927
"Gene125",1.08206624606686e-11,0.329158535026065,0.63509707093862,0.638764248275639,0.109705253635494,0.645278433147994,0.0013889517453072,0.124973577367874,0.513146748227456,0.133758584407351,0.277744932646052,0.469205770342442
"Gene126",2.44805563210397e-25,0.352211291073562,0.192178582433113,0.107964482582742,0.638425698573884,0.0314366661914512,8.14548745080837e-09,0.0355460683600611,0.505357878440287,0.114799031738817,0.0769108587054688,0.490056460323195
"Gene127",5.74949161636228e-13,0.572424410456581,0.577808457091139,0.788524343600884,0.416504082109859,0.531730821616544,0.00398790797138955,0.915406453000314,0.288431719136247,0.601215449274985,0.53238887896787,0.699710096212816
"Gene128",5.82151185702839e-14,0.584004533254336,0.0702210588905974,0.304062439317895,0.444051710331974,0.496870132116884,0.0275655083192182,0.197451728560501,0.452436048076388,0.759565194862435,0.508992684976286,0.576631388776456
"Gene129",2.00932630046093e-15,0.214027844778988,0.963056492603351,0.505941749043089,0.146997686212393,0.679423291393788,6.99489403413302e-06,0.840143142580658,0.0797097491584888,0.991270740943926,0.870615954489482,0.0417590999673174
"Gene130",1.20249004616194e-24,0.780055145240979,0.991032147240307,0.520304769194581,0.622013041569657,0.447324219697592,3.79301090503927e-08,0.858496072158836,0.967381147891557,0.990743712530446,0.0235535549398662,0.133987634832381
"Gene131",6.09467112896276e-17,0.892352319962251,0.855002284475323,0.598888057856958,0.552615513855591,0.780768529572545,0.154881132641107,0.785688328497004,0.390931506933509,0.436690191628106,0.594614693481974,0.693406062627315
"Gene132",3.60522138000141e-13,0.934660060685111,0.909815949586222,0.867367671278799,0.126868845588072,0.71490891406457,0.0134620529868837,0.401351364337927,0.193366831771093,0.0138975759477317,0.00836708880971525,0.100308136887372
