"","pval","qval"
"Gene9465",0.983705403686943,0.98370575071985
"Gene9464",0.983705411493238,0.98370575071985
"Gene9463",0.699146604442064,0.98370575071985
"Gene9438",0.983705503694824,0.98370575071985
"Gene9439",0.438663235808529,0.98370575071985
"Gene9440",0.983705356733806,0.98370575071985
"Gene9444",0.983705509414145,0.98370575071985
"Gene9445",0.744092470843676,0.98370575071985
"Gene9446",0.983705359309254,0.98370575071985
"Gene9447",0.350485696528383,0.98370575071985
"Gene9491",0.707622620996795,0.98370575071985
"Gene9448",0.983705409317421,0.98370575071985
"Gene9453",0.983705397745637,0.98370575071985
"Gene9454",0.983705329256471,0.98370575071985
"Gene9455",0.34897575591175,0.98370575071985
"Gene9456",0.983705434956547,0.98370575071985
"Gene9459",0.983705453393296,0.98370575071985
"Gene9461",0.899004920385817,0.98370575071985
"Gene9462",0.623319537366878,0.98370575071985
"Gene9451",0.983705511607737,0.98370575071985
"Gene9552",0.983705438633238,0.98370575071985
"Gene9492",0.983705331094804,0.98370575071985
"Gene9495",0.983705488179841,0.98370575071985
"Gene9530",0.983705298972841,0.98370575071985
"Gene9531",0.460512325582751,0.98370575071985
"Gene9535",0.983705414885735,0.98370575071985
"Gene9537",0.983705470950856,0.98370575071985
"Gene9538",0.983705476572477,0.98370575071985
"Gene9539",0.983705372195379,0.98370575071985
"Gene9540",0.983705487460486,0.98370575071985
"Gene9541",0.616160250669358,0.98370575071985
"Gene9542",0.98370534957584,0.98370575071985
"Gene9543",0.983705466164044,0.98370575071985
"Gene9544",0.563832647954832,0.98370575071985
"Gene9545",0.9837054449742,0.98370575071985
"Gene9546",0.818805054214216,0.98370575071985
"Gene9547",0.813694551244771,0.98370575071985
"Gene9548",0.983705356316406,0.98370575071985
"Gene9529",0.983705410285438,0.98370575071985
"Gene9525",0.983705414499417,0.98370575071985
"Gene9523",0.983705324061181,0.98370575071985
"Gene9522",0.983705461617017,0.98370575071985
"Gene9496",0.983705302294269,0.98370575071985
"Gene9497",0.983705427949522,0.98370575071985
"Gene9498",0.983705501030544,0.98370575071985
"Gene9500",0.983705458588627,0.98370575071985
"Gene9501",0.270909788349983,0.98370575071985
"Gene9502",0.983705293102619,0.98370575071985
"Gene9503",0.567869248746791,0.98370575071985
"Gene9493",0.297513880258272,0.98370575071985
"Gene9504",0.199990864570303,0.98370575071985
"Gene9508",0.983705519134333,0.98370575071985
"Gene9510",0.620506618510535,0.98370575071985
"Gene9511",0.54254584500991,0.98370575071985
"Gene9513",0.983705374819673,0.98370575071985
"Gene9514",0.983705429778985,0.98370575071985
"Gene9517",0.383565286095637,0.98370575071985
"Gene9520",0.983705544937929,0.98370575071985
"Gene9507",0.983705365961015,0.98370575071985
"Gene9668",0.82621903554018,0.98370575071985
"Gene9669",0.983705461821278,0.98370575071985
"Gene9670",0.983705355499368,0.98370575071985
"Gene9810",0.287579112689108,0.98370575071985
"Gene9811",0.983705578037284,0.98370575071985
"Gene9812",0.983705431821591,0.98370575071985
"Gene9814",0.983705519254226,0.98370575071985
"Gene9816",0.983705444690011,0.98370575071985
"Gene9819",0.983705289639101,0.98370575071985
"Gene9821",0.794114253658419,0.98370575071985
"Gene9824",0.983705545106667,0.98370575071985
"Gene9825",0.983705363447733,0.98370575071985
"Gene9826",0.983705353199227,0.98370575071985
"Gene9827",0.983705329753798,0.98370575071985
"Gene9828",0.309744705900731,0.98370575071985
"Gene9830",0.440296608557643,0.98370575071985
"Gene9832",0.402387482467875,0.98370575071985
"Gene9833",0.983705398518273,0.98370575071985
"Gene9809",0.983705578721119,0.98370575071985
"Gene9806",0.478336855048878,0.98370575071985
"Gene9805",0.983705322782341,0.98370575071985
"Gene9804",0.983705405196693,0.98370575071985
"Gene9782",0.436515492920206,0.98370575071985
"Gene9783",0.98370548960967,0.98370575071985
"Gene9784",0.983705539378452,0.98370575071985
"Gene9785",0.983705421519757,0.98370575071985
"Gene9788",0.628975633162915,0.98370575071985
"Gene9789",0.983705616518588,0.98370575071985
"Gene9790",0.983705391449097,0.98370575071985
"Gene9835",0.983705295882316,0.98370575071985
"Gene9791",0.77926785845079,0.98370575071985
"Gene9795",0.983705656394303,0.98370575071985
"Gene9796",0.983705462274205,0.98370575071985
"Gene9797",0.156587678996646,0.98370575071985
"Gene9798",0.857869193079056,0.98370575071985
"Gene9799",0.183943868656046,0.98370575071985
"Gene9800",0.983705362399791,0.98370575071985
"Gene9803",0.589237220562416,0.98370575071985
"Gene9794",0.983705461079722,0.98370575071985
"Gene9781",0.983705561314419,0.98370575071985
"Gene9836",0.983705422541059,0.98370575071985
"Gene9840",0.55199008362696,0.98370575071985
"Gene9870",0.668955525961378,0.98370575071985
"Gene9874",0.502509397594511,0.98370575071985
"Gene9876",0.98370547398813,0.98370575071985
"Gene9877",0.493868016580231,0.98370575071985
"Gene9878",0.983705345810361,0.98370575071985
"Gene9879",0.745570197586609,0.98370575071985
"Gene9881",0.831931561991415,0.98370575071985
"Gene9882",0.983705624058554,0.98370575071985
"Gene9884",0.550587702465456,0.98370575071985
"Gene9886",0.400550183653404,0.98370575071985
"Gene9887",0.564336493749218,0.98370575071985
"Gene9888",0.330413841163289,0.98370575071985
"Gene9889",0.844928895284558,0.98370575071985
"Gene9891",0.705568159876454,0.98370575071985
"Gene9892",0.983705449126022,0.98370575071985
"Gene9869",0.98370546642159,0.98370575071985
"Gene9868",0.706235898652488,0.98370575071985
"Gene9867",0.983705464450028,0.98370575071985
"Gene9866",0.983705348354724,0.98370575071985
"Gene9841",0.433018583459584,0.98370575071985
"Gene9843",0.919564862152289,0.98370575071985
"Gene9846",0.983705352906159,0.98370575071985
"Gene9847",0.734571926778147,0.98370575071985
"Gene9848",0.532029971484862,0.98370575071985
"Gene9850",0.983705453863984,0.98370575071985
"Gene9851",0.301718260933018,0.98370575071985
"Gene9839",0.983705571021316,0.98370575071985
"Gene9853",0.98370539483271,0.98370575071985
"Gene9855",0.542285623161042,0.98370575071985
"Gene9859",0.782239334072465,0.98370575071985
"Gene9860",0.983705484583067,0.98370575071985
"Gene9861",0.983705376049673,0.98370575071985
"Gene9862",0.547159445353769,0.98370575071985
"Gene9863",0.983705417518918,0.98370575071985
"Gene9865",0.983705390605415,0.98370575071985
"Gene9854",0.807659912817404,0.98370575071985
"Gene9780",0.983705429730141,0.98370575071985
"Gene9778",0.983705521954032,0.98370575071985
"Gene9776",0.983705621900472,0.98370575071985
"Gene9694",0.983705341014704,0.98370575071985
"Gene9695",0.9837054767945,0.98370575071985
"Gene9697",0.179558664866206,0.98370575071985
"Gene9699",0.983705612237949,0.98370575071985
"Gene9700",0.588074135257704,0.98370575071985
"Gene9701",0.746388821200386,0.98370575071985
"Gene9702",0.983705314114649,0.98370575071985
"Gene9704",0.983705468144487,0.98370575071985
"Gene9706",0.701917742414529,0.98370575071985
"Gene9709",0.393817755417509,0.98370575071985
"Gene9710",0.983705419903436,0.98370575071985
"Gene9712",0.983705300304965,0.98370575071985
"Gene9713",0.284316225361845,0.98370575071985
"Gene9716",0.622956051816877,0.98370575071985
"Gene9717",0.98370540051647,0.98370575071985
"Gene9693",0.983705338075145,0.98370575071985
"Gene9692",0.598082079994832,0.98370575071985
"Gene9690",0.175174693082724,0.98370575071985
"Gene9689",0.983705370827726,0.98370575071985
"Gene9672",0.983705392208412,0.98370575071985
"Gene9673",0.98370549449862,0.98370575071985
"Gene9674",0.983705408828973,0.98370575071985
"Gene9675",0.983705518748012,0.98370575071985
"Gene9677",0.983705341396581,0.98370575071985
"Gene9678",0.983705430169745,0.98370575071985
"Gene9679",0.630830479413269,0.98370575071985
"Gene9718",0.983705448917321,0.98370575071985
"Gene9680",0.983705463704031,0.98370575071985
"Gene9682",0.983705331103685,0.98370575071985
"Gene9683",0.310679258559858,0.98370575071985
"Gene9684",0.540179374344054,0.98370575071985
"Gene9685",0.98370550888573,0.98370575071985
"Gene9686",0.98370545450341,0.98370575071985
"Gene9687",0.484774744623582,0.98370575071985
"Gene9688",0.709700342645074,0.98370575071985
"Gene9681",0.568363147711947,0.98370575071985
"Gene9720",0.416126019773774,0.98370575071985
"Gene9721",0.983705340517377,0.98370575071985
"Gene9722",0.877294812999036,0.98370575071985
"Gene9747",0.983705377346279,0.98370575071985
"Gene9749",0.261324630068599,0.98370575071985
"Gene9750",0.983705567921858,0.98370575071985
"Gene9752",0.983705644777937,0.98370575071985
"Gene9753",0.983705349895551,0.98370575071985
"Gene9756",0.431898809314754,0.98370575071985
"Gene9757",0.276559624699848,0.98370575071985
"Gene9746",0.983705361005497,0.98370575071985
"Gene9758",0.517662734336448,0.98370575071985
"Gene9761",0.983705341711851,0.98370575071985
"Gene9765",0.983705344877872,0.98370575071985
"Gene9766",0.983705527939789,0.98370575071985
"Gene9767",0.983705313182162,0.98370575071985
"Gene9769",0.547878320024864,0.98370575071985
"Gene9770",0.810523774554826,0.98370575071985
"Gene9772",0.983705310890908,0.98370575071985
"Gene9760",0.983705325730778,0.98370575071985
"Gene9334",0.983705310144919,0.98370575071985
"Gene9745",0.619209850050799,0.98370575071985
"Gene9742",0.637156925487716,0.98370575071985
"Gene9723",0.35596992649482,0.98370575071985
"Gene9724",0.983705428553422,0.98370575071985
