"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"Gene1561",0.999772395355074,0.870095508872183,0.669541561496406,0.999772395355074,0.670597825828947,0.172201483342701,0.920646550641841,0.999772395355074,0.534942711048011,0.808307045236294,0.997216667833126,0.997181009663713
"Gene1562",0.630444992434176,0.962588384132839,0.999772395355074,0.700240613240111,0.590359934916975,0.977520549595501,0.774070029974481,0.630497797710827,0.999772395355074,0.808930212290363,0.999772395355074,0.82812218763973
"Gene1563",0.999772395355074,0.800916812501549,0.911067100461899,0.598340783057791,0.796913698516047,0.964911420260476,0.994775703792126,0.999772395355074,0.919007435995341,0.821243968497288,0.879433152143591,0.936863683136574
"Gene1564",0.959129548073677,0.999772395355074,0.966817724535089,0.919704658576568,0.977290377826024,0.9902781946528,0.8752309047776,0.813322084849788,0.982890853459703,0.945343078655888,0.738182011044437,0.969666690772303
"Gene1565",0.919007435995341,0.94917544620933,0.943045513751752,0.999772395355074,0.781873198730412,0.784493729003254,0.203175705143344,0.257303672809232,0.819729977622785,0.653262679402022,0.769529340698482,0.929600698548044
"Gene1566",0.727855083270492,0.928597276291603,0.694209838719392,0.999772395355074,0.848965291055309,0.975668930155634,1,0.890446443986981,0.931759779993916,0.99834869731725,0.96336170893043,0.940437265404516
"Gene1567",0.976163135082544,0.825300440884783,0.990977258607044,0.999772395355074,0.985734648496434,0.796473375730067,0.358905046314217,0.963230358338383,0.883505543532234,0.884437104688075,0.672796687619655,0.887582831647278
"Gene1568",0.765485892032034,0.999772395355074,0.957303021447645,0.871838228337557,0.726095890514254,0.550880783137351,0.962422954340844,0.98509007619243,0.999772395355074,0.973345462672132,0.999772395355074,0.999772395355074
"Gene1569",0.999772395355074,0.829190689503944,0.919007435995341,0.999772395355074,0.866942956388923,0.993534651762849,0.940417064929352,0.964583290736609,0.943421962868817,0.996838361769427,0.999772395355074,0.990977258607044
"Gene1570",0.999772395355074,0.991936868651204,0.999772395355074,0.829190689503944,0.956190849567347,0.88648907031926,0.914710019037933,0.837000985335871,0.900787933151977,0.908933038645263,0.999368090341809,1
"Gene1571",0.999772395355074,0.988555680462939,0.97751326444397,0.993534651762849,0.973988650315088,0.999772395355074,0.897311198946895,0.980992184202094,0.881873145749524,0.999772395355074,0.841632819769275,0.888442643974232
"Gene1572",0.635309156570739,0.918578506643379,0.999772395355074,0.908293326401971,0.937880512973885,0.82051937129293,0.488175112468143,0.283794123464183,0.919131171045873,0.992285505938587,0.999772395355074,0.884756625404398
"Gene1573",0.980744751815092,0.741284758667959,0.741284758667959,0.999772395355074,0.735146154783786,0.968481888290341,0.744359901658628,0.965980954718273,0.817308574744085,0.955573952702295,0.619042050118494,0.999772395355074
"Gene1574",0.563191458323365,0.961242688671281,1,0.147828365124092,0.941780066819701,0.997057732412248,0.964306682274233,0.930367686797129,0.778560162217985,0.709010715248821,0.969264810041326,0.944393133881558
"Gene1575",0.991885706560096,0.763608886881259,0.78745419332635,0.785812588667577,0.999772395355074,0.973988650315088,0.999772395355074,0.999772395355074,0.708123656076529,0.99073710281226,0.919955994146556,0.904582715520995
"Gene1576",0.999772395355074,0.824425559890223,0.999586433744313,0.997554072273473,0.999772395355074,0.972744600619671,0.956072475163047,0.700266705067403,0.989641763590194,0.705672678785449,0.776446783819384,0.95013106006561
"Gene1577",0.987698774173438,0.969537278733057,0.837488113387275,0.891354178051851,0.992413839523212,0.976128608230392,0.537429388192677,0.999772395355074,0.956139946108895,0.990977258607044,0.997088136384627,0.999772395355074
"Gene1578",0.999772395355074,0.995531219132943,0.983991581981109,0.99388900133906,0.936377290280252,0.914796970291129,0.691303484351179,0.607178962994263,0.903742821752687,0.999772395355074,0.252396398124376,0.904168657241391
"Gene1579",0.93788304709563,0.861794697276983,0.999289427584109,0.906265743528093,0.816056616030423,1,0.96431693590865,0.929815089677491,0.865205402162653,0.999772395355074,0.986330648265475,0.646715121526338
"Gene1580",0.972744600619671,0.981818354782242,0.999772395355074,0.945638439900572,0.977520549595501,0.881472858131327,0.881152754530524,0.990977258607044,0.962685351975862,0.983409468960651,0.999772395355074,0.997554072273473
"Gene1581",0.851366668179422,0.963369368540483,0.985493890349906,0.997216667833126,0.954900052450172,0.665162793062482,0.983662845009708,0.889885897526311,0.75611896895631,0.545058834278316,0.894959150329203,0.864816463027765
"Gene1582",0.999772395355074,0.990493544460991,0.970500732504223,0.916977529497862,0.891078260614688,0.99834869731725,0.966339736837421,0.819979741924384,0.82218160167253,0.976848597584287,0.895413585861327,0.997366260013881
"Gene1583",0.646969007492702,0.950774838615135,0.95013106006561,0.5258210837417,0.884807827560168,0.999772395355074,0.450304570996356,0.795246891976988,0.984253246157131,0.881527605699509,0.997963007337793,0.999772395355074
"Gene1584",0.880125452493598,0.806001550161865,0.943045513751752,0.880830400880403,0.994775703792126,0.999772395355074,0.717191057908045,0.798207057287512,0.936982735877668,0.995774194246478,0.999772395355074,0.927297404058588
"Gene1585",0.999772395355074,0.988568367547204,0.999772395355074,0.999772395355074,1,0.842474812893828,0.0972053151775951,0.926807265235799,0.798889578734087,0.984211112883396,0.999772395355074,0.713966131848926
"Gene1586",0.910476478872307,0.989355787286333,0.999772395355074,0.920646550641841,0.874481949513972,0.781667871184841,0.987848628921348,0.999772395355074,0.824212437515675,0.999772395355074,0.991651442819415,0.854783792101849
"Gene1587",0.997015928789343,0.9591148101442,0.9902781946528,0.982601711804616,0.671593905030301,0.985718340186449,0.999772395355074,0.886091307439789,0.921201618096231,0.991925327850793,0.976654517198236,0.999772395355074
"Gene1588",0.966993512262309,0.959470205196057,0.999772395355074,0.970499304306095,0.971655040542702,0.998866259810803,0.989686476910513,0.965010559567196,0.871838228337557,0.246075589466743,0.833790974370488,0.845961627381728
"Gene1589",0.715215844935103,0.850511386737384,0.960701696699193,0.871648118333676,0.993265909796163,0.168400535241883,0.965908681293235,0.987698774173438,0.999772395355074,0.987266737038692,0.775924031777896,0.485176785515504
"Gene1590",0.991398811254516,0.946096070416695,0.897311198946895,0.970250763461862,0.748452081089217,0.850117491276509,0.833053235919159,0.867811776272653,0.853016670826752,0.739347628454149,0.407434406876934,0.153617403487653
"Gene1591",0.986023485964148,0.790546611857863,0.860272341335779,0.999772395355074,0.961679257115823,0.693222167095073,0.997181009663713,0.983089370182412,0.956072475163047,0.969597521265372,0.513082826154507,0.671930780062141
"Gene1592",0.949366617735891,0.884126453724317,0.883674750486013,0.822180527389081,0.910471869702035,0.989954481083326,0.987476855059795,0.999772395355074,0.589384958070848,0.972256860399601,0.999772395355074,0.999772395355074
"Gene1593",0.959129548073677,0.986443072902412,0.102033049685582,0.998951199287125,0.253591378964617,0.946834017006362,0.976678324228441,0.999772395355074,0.646146224321726,0.999772395355074,0.999772395355074,0.951702132202448
"Gene1594",0.961728015496881,0.955103692284787,0.993142334733489,0.999772395355074,0.999772395355074,0.999772395355074,0.999772395355074,0.964583290736609,0.999772395355074,0.993597915345126,0.999772395355074,0.999772395355074
"Gene1595",0.999772395355074,0.707668014885388,1,0.815832565845282,0.217273570105653,0.868484881713655,0.758373540973599,0.999772395355074,0.995843046978259,1,0.999772395355074,0.999772395355074
"Gene1596",0.954828017587656,0.992413839523212,0.887959687654971,0.919242892994532,0.624973578660812,0.300714940959849,0.951702344249096,0.737028869746225,0.742878985704733,0.927682807740506,0.998540017326398,0.879870257221401
"Gene1597",0.868704857477332,0.999772395355074,0.999772395355074,0.999772395355074,0.920095530202261,0.959914887362819,0.764338378921052,0.681599715088749,0.993518030962934,0.969564826474174,0.984368838685992,0.999772395355074
"Gene1598",0.875468166601755,0.822077923255433,0.994817371384691,0.999772395355074,0.818512186135085,0.9902781946528,0.41978038682219,0.749768659994296,0.90056137959649,0.98858595692412,0.999772395355074,0.632553819753618
"Gene1599",0.769529340698482,0.697445233105422,0.966458048326077,0.90056137959649,0.64909055675471,0.99879223442981,0.9134429352974,0.826704477335069,0.999772395355074,0.984425745113455,0.283396261492241,0.882112740860125
"Gene1600",0.989146766641674,0.991677579973829,0.762496974297502,0.909192376292426,0.997115229958184,0.972744600619671,0.516828833216548,0.932246008666486,0.426084601002254,0.767206144507422,0.683696972671092,0.648150252251775
"Gene1601",0.917179442844318,0.741284758667959,0.999772395355074,0.766118623996136,0.999772395355074,0.888461952828142,1,0.999772395355074,0.995846546133225,1,0.994895612516166,1
"Gene1602",0.913866333704086,0.728762336822693,0.94785766337061,0.867287268638787,0.999772395355074,0.848335728695178,0.936983170512045,0.989686476910513,0.773700546337213,0.952614207994254,0.711900501042241,0.867710915715296
"Gene1603",0.999772395355074,1,0.734185995238521,0.951514646666931,0.999772395355074,0.951791739507402,0.00296313660091963,0.548905072273089,0.999772395355074,0.9344344860299,0.999772395355074,0.875516833141614
"Gene1604",0.311392903255703,0.999772395355074,0.999772395355074,0.999772395355074,0.855823777334632,0.77882159382995,0.916572654314799,0.893368713819143,0.999772395355074,0.735901345778969,0.187018404026683,0.990977258607044
"Gene1605",0.861081660663656,0.989686476910513,0.999772395355074,0.989109816252879,0.966941000461768,0.983108366456512,0.917704887026465,0.999772395355074,0.984445596975761,0.999772395355074,0.970592374087443,0.905066334044863
"Gene1606",0.775378393299634,0.92780067431214,0.906265743528093,0.999772395355074,0.955103692284787,0.999772395355074,0.48161701447886,0.0507851698660208,0.943562115463159,0.634538254379578,0.941820253478852,0.868718626061216
"Gene1607",0.962685351975862,0.974823292480925,0.999772395355074,0.485646432232657,0.846838288685626,0.991178481650265,0.945386324168132,0.972927009437086,0.999772395355074,0.976852951922955,0.614034133472169,0.545657410996785
"Gene1608",0.371895166271546,0.945158771411094,0.690325703472455,0.680323576203339,0.999772395355074,0.5970366871769,0.690752842738568,0.886711620501895,0.97791205577994,0.977024799429215,0.996699304124036,0.999772395355074
"Gene1609",0.747249378639134,0.841617573230481,0.999772395355074,0.827904018787933,0.999772395355074,0.600856826140633,0.986331241538636,0.999772395355074,0.989686476910513,0.994320964879085,0.938665936616844,0.624838872723672
"Gene1610",0.999772395355074,0.95013106006561,0.964583290736609,0.98597710051888,0.922136951746359,0.809286143719837,0.739347628454149,0.999772395355074,0.999772395355074,0.966697817485141,0.954110283711059,0.904094824333948
"Gene1611",0.999772395355074,0.956072475163047,0.999772395355074,0.929603267610735,0.999772395355074,0.987922672223229,0.999772395355074,0.69584186121732,0.931021051613175,0.999772395355074,0.997015928789343,0.964583290736609
"Gene1612",0.826803742495849,0.995545888794348,0.999772395355074,0.963230358338383,0.954649343945429,0.988117731794362,0.631076247812655,0.999772395355074,0.824880095926642,0.807482057135342,0.823112345658706,0.999772395355074
"Gene1613",0.459080780957198,0.999772395355074,0.958389760806976,1,0.981116571273605,0.867013599896232,0.589384958070848,0.999772395355074,0.996838361769427,0.952327114454018,0.92240647385926,0.993527097211213
"Gene1614",0.762213381616141,0.978919629326616,0.872554875889884,0.992285505938587,0.767266021716828,0.999772395355074,0.945343078655888,0.900586813527399,0.999772395355074,0.779520166863128,0.999772395355074,0.995924689435248
"Gene1615",0.946670128852783,0.999772395355074,0.999772395355074,0.999838481123577,0.985734648496434,0.881724145223681,0.94054975606595,0.99984368687946,0.30219374385449,0.288730145153244,0.940374525682308,0.933357686966957
"Gene1616",0.999279621025034,0.963929906567607,0.513082826154507,0.514735719600908,0.65787898314897,0.735028071403067,0.928221230110826,0.758378050420019,0.648939852304854,0.999772395355074,0.951240757219225,0.791436076252514
"Gene1617",0.353009328502436,0.370802671937058,0.273349728617933,0.931451879135204,0.640769485545026,0.551778483559757,0.999772395355074,0.883250239932462,0.999772395355074,0.776349963609896,0.582651021191616,0.782006672071095
"Gene1618",0.970962877874729,0.625033267088724,0.615323381167543,0.952614207994254,0.647770518877382,0.807481328984074,0.95013106006561,0.894491234341806,0.965515235637891,0.742018630601271,0.999772395355074,0.659912291532268
"Gene1619",0.999772395355074,0.0843183557321318,0.865205402162653,0.608959490149191,0.869504808377018,0.758207896079783,0.872554875889884,0.583385142531256,0.613567723441818,0.758378050420019,0.842338362487798,0.919136513222282
"Gene1620",0.899232036694066,0.733337475387979,0.999772395355074,0.67032134519302,0.776143058898667,0.999772395355074,0.872554875889884,0.982875852687165,0.884756625404398,0.790966377030254,0.848984174463985,0.972038193362481
"Gene1621",0.08731059687711,0.590837275505121,0.943549527562836,1,0.982890853459703,0.878068386505662,0.742581000870532,0.978488511292566,0.999772395355074,0.896826669296801,0.999772395355074,0.999772395355074
"Gene1622",1,0.999772395355074,0.992285505938587,0.999772395355074,0.9462642794281,0.999772395355074,0.941924836889795,0.998923266150643,1,0.497478848621531,0.951867636916497,0.837624592174473
"Gene1623",0.682109489482573,0.999772395355074,0.873681783262753,0.938665936616844,0.917160823417444,0.870061647776525,0.963929906567607,0.977571943438448,0.999586433744313,0.863002432315748,0.85211234852309,0.977760877768613
"Gene1624",0.999772395355074,0.947738465322091,0.991549604716092,0.995563508359346,0.909188418947897,0.992773247099609,0.779889209296622,0.999772395355074,0.910476478872307,0.886725327086022,0.823847838543672,0.851230612364383
"Gene1625",0.931799907802478,0.999772395355074,0.999772395355074,0.819435349202953,0.965477819541121,0.88933792666349,0.946212512917831,0.999772395355074,0.993459050912571,0.999772395355074,0.999772395355074,0.200854657000518
"Gene1626",0.999772395355074,0.981926217624518,0.600718229123767,0.791600267645178,0.99368999058499,0.999772395355074,0.975647219850961,0.951348790246727,0.747229476374408,0.958389760806976,0.986485642205975,0.999772395355074
"Gene1627",0.999772395355074,0.990283724353586,0.573658382930473,0.88092741046843,0.999772395355074,0.999772395355074,0.997181009663713,0.931399026563291,0.972038193362481,0.999772395355074,0.973509153226447,0.99834869731725
"Gene1628",0.976729981430604,0.937258448296476,0.999289427584109,0.972744600619671,0.920743874124622,0.846061872361203,0.801760705525896,0.888433073955832,0.864829398663971,0.827904018787933,0.873635704817086,0.878328142254004
"Gene1629",0.958983825059696,0.992773247099609,0.966458048326077,0.961929390632221,0.911535069416009,0.977024799429215,0.841632819769275,0.931054694422314,0.917602567645593,0.353219065923082,0.685304550624555,0.774514779941828
"Gene1630",0.856252807863886,0.759804282773683,0.946337489976759,0.941284818450113,0.845214217057407,0.999772395355074,0.999772395355074,0.851395338241375,0.869988546977243,0.662259187296408,0.936863683136574,0.858864705069507
"Gene1631",0.715839707414752,0.95612015988426,0.999772395355074,0.999772395355074,0.736207161518716,0.944991879093172,0.999772395355074,0.749031113950602,0.500321338178795,0.968171098154141,0.992413839523212,0.996796451155616
"Gene1632",0.999838481123577,0.99862153073042,0.888692263079624,0.999772395355074,0.999772395355074,0.99368999058499,0.885489712237065,0.9385373109389,0.947279501728397,0.811250805473595,0.979290190325237,0.999772395355074
"Gene1633",0.52295395519188,0.792117579334134,0.999772395355074,0.802518726684566,0.999772395355074,0.80661219331067,0.991936868651204,0.999772395355074,0.952778447738189,0.675794946833907,0.926810383230476,0.981371082491507
"Gene1634",0.828874745885675,0.708411490210224,0.943357620668415,0.708952903138546,0.779525750718079,0.971968758902388,0.978489172256694,0.949611703922636,0.971610059246155,0.815976622734309,0.999772395355074,0.746710717600314
"Gene1635",0.758080094003228,0.51116181886293,0.774248570824883,0.759804282773683,0.806202209400627,0.503221295280835,0.65787898314897,1,0.957870960228822,0.999772395355074,0.871627121707996,0.598347235691196
"Gene1636",0.771228958823189,0.999772395355074,0.906915935959007,0.999815969272395,0.999772395355074,0.783193603622484,0.917814786504454,0.999772395355074,0.950912497492258,0.98232787122251,0.769313803065952,0.999772395355074
"Gene1637",0.578918098274083,0.990977258607044,0.958870164309926,0.955103692284787,0.963230358338383,0.555492937713547,0.979374167598205,0.870419841019996,0.999772395355074,0.981447929650974,0.829190689503944,0.682900848111148
"Gene1638",0.887025129667877,0.921244289416349,0.999772395355074,0.992015753377955,0.996838361769427,0.994973808838515,0.9961378873356,0.777729743151035,0.982892102975534,0.982875852687165,0.852607982984578,0.758080094003228
"Gene1639",0.913866333704086,0.997181009663713,0.576194513058804,1,0.4706157238787,0.986961772730987,0.872298037346157,0.999772395355074,0.425000209995309,0.862951146432409,0.568825983989658,0.214364004455343
"Gene1640",0.947442656195972,0.884442797753819,0.939773177042017,0.499260765986181,0.997181009663713,0.725243575859952,0.999772395355074,0.95013106006561,0.630497797710827,0.995846546133225,0.999772395355074,0.889885897526311
"Gene1641",0.987050419069283,0.972756527079161,0.963369368540483,0.818384126205231,0.9902781946528,0.87384446646929,0.999772395355074,0.960142138389699,0.910746329801111,0.999772395355074,0.959129548073677,0.999772395355074
"Gene1642",0.885187506679348,0.965217580496433,0.919300274660639,0.912234871239903,0.991056787412743,0.991936868651204,0.999772395355074,0.746966468645416,0.886119486239385,0.662195933586208,0.551594548087011,0.998923266150643
"Gene1643",0.990977258607044,0.796913698516047,0.999772395355074,0.999772395355074,0.948947900537767,0.997403784389567,0.992285505938587,0.676767810778032,0.916414645361749,0.851366668179422,0.994175636447594,0.92295621044071
"Gene1644",0.999772395355074,0.966098455588643,0.74657783611277,0.953667236894494,0.996838361769427,0.903053228896687,0.872111480328044,0.556230194272038,0.999772395355074,0.705007218492889,0.999772395355074,1
"Gene1645",0.213149330418624,0.235580450514584,0.560796191636252,0.626881797931493,0.0324247514400176,0.996838361769427,0.999772395355074,0.99879223442981,0.999772395355074,0.997796637212565,0.738139511671342,0.949346077860764
"Gene1646",0.990977258607044,0.972744600619671,0.82591457988343,0.968405320764501,0.953312029572912,0.988296183169755,0.948892375998007,0.995774194246478,0.990151629856016,0.968455632432097,0.999772395355074,0.999772395355074
"Gene1647",0.993534651762849,0.999772395355074,0.775274942175286,0.99368999058499,0.926810383230476,0.690227198186397,0.976009372050696,0.875136492367703,0.973026171149668,0.999772395355074,0.999772395355074,0.999772395355074
"Gene1648",0.999772395355074,0.978217163986453,0.959914887362819,0.825164847319014,0.887582831647278,0.76723335655567,0.695763654094952,0.988048247996053,0.996012153591286,0.749461313079561,0.827102792287496,0.703370427071758
"Gene1649",0.546073503131024,0.951452722394489,0.92954069009937,0.806542405399334,0.983089370182412,0.906417176797751,0.829190689503944,0.700215792854385,0.926083769743892,0.968270858826059,0.464948301615798,0.677906948905227
"Gene1650",0.83420931884688,0.957802620686766,0.815834223056801,0.973396202778972,0.992198569324838,0.999772395355074,0.901017760327301,0.963230358338383,0.950444593951591,0.839817225144051,0.906757441276277,0.941957989306408
"Gene1651",0.82326223130458,0.997057732412248,0.755713422731334,0.999772395355074,0.919007435995341,0.863463030565445,0.978716732626016,0.807795876875484,0.999772395355074,0.943800494848668,0.995563528666024,0.999772395355074
"Gene1652",0.999772395355074,0.97892940098121,0.992995893016276,0.999772395355074,0.506288573426329,0.999772395355074,0.918675932182208,0.999772395355074,0.999772395355074,0.935451627079621,0.554662638907156,0.868760953680014
"Gene1653",0.876870734803614,0.948543780534411,0.970627900121916,0.740411372838448,0.999772395355074,0.0894742152399824,0.904029959615124,0.966294216548067,0.999984493146074,0.973345462672132,0.985460587118721,0.325149072950693
"Gene1654",0.930498763421949,0.996670872301292,0.999772395355074,0.853378322227347,0.740411372838448,0.98338780716398,0.848526569650952,0.999772395355074,0.925294577311142,0.873108629909161,0.548302381339633,0.988048247996053
"Gene1655",0.965187165502541,0.96926203101169,0.635764253516394,0.852615958171428,0.823824327609106,0.872151296868359,0.896554806156112,0.998540017326398,0.967062918089385,0.811807217611204,0.999772395355074,0.999849021364546
"Gene1656",0.947775754851257,0.997216667833126,0.951791739507402,0.99148770077616,0.999772395355074,0.825821627191321,0.972744600619671,0.985734648496434,0.986246795228011,0.570149136644852,0.99148770077616,0.954422006284432
"Gene1657",0.996838361769427,0.908293326401971,0.880125452493598,0.722278088109765,0.792117579334134,0.999772395355074,0.846837090224308,0.764127238630917,0.765485892032034,0.964383607016148,0.856590935583239,0.598847764520294
"Gene1658",0.811017966055638,0.840034872218392,0.545937243575271,0.999772395355074,1,0.93503110099477,0.960858274276335,0.999240829008331,0.920680834320523,0.911961967240364,0.939773177042017,0.929391259860795
"Gene1659",0.999772395355074,0.999772395355074,0.953556672122166,0.995314677847109,0.955103692284787,0.993518030962934,0.781501916469674,0.955573952702295,0.900837607529521,0.868713611647918,0.98232787122251,0.929055605413208
"Gene1660",0.928963705272248,0.705955335936928,0.947943473471879,0.41978038682219,0.738125195423292,0.999772395355074,0.569939095992134,0.551043922955554,0.30219374385449,0.999772395355074,0.885925061513078,0.738182011044437
"Gene1661",0.864652977438375,1,0.999772395355074,0.881152754530524,0.999772395355074,0.744436051868317,0.936950844220207,0.999772395355074,0.908297684864568,0.999936351704187,0.964383607016148,0.982306049740464
"Gene1662",0.847283376987695,0.972744600619671,0.88491291215558,0.999772395355074,0.77882159382995,1,0.945796952684044,0.994775703792126,0.932255861586602,0.55150838231487,0.999772395355074,0.943938107314416
"Gene1663",0.999772395355074,0.995843046978259,0.957280023878738,0.999772395355074,0.588075008693005,0.999772395355074,0.531824417703553,0.640790940533541,0.788180498798303,0.840268565186904,0.946670128852783,0.999772395355074
"Gene1664",0.999772395355074,0.996838361769427,0.907215451736634,0.999772395355074,0.62287336583103,0.493168925991756,0.99974085853851,0.739347628454149,0.711835804012384,0.586464536041337,0.901017760327301,0.983409468960651
"Gene1665",0.991677579973829,0.873741919537956,0.722810837285431,0.967698442691874,0.949934794839299,0.999772395355074,0.900794545862766,0.996648241784033,0.999772395355074,0.8760218495654,0.699238782237249,0.972256860399601
"Gene1666",0.837624592174473,0.965908681293235,1,0.841632819769275,0.968290952137158,0.968405320764501,0.999772395355074,0.821906876310483,0.999772395355074,0.84893891222204,0.943788032883022,0.21190753121992
"Gene1667",0.500103169167003,0.753452483642362,0.885925061513078,0.998160434495159,0.815237129139384,0.999772395355074,0.0413437545662531,0.999772395355074,0.828995388703578,0.878380618963024,0.999284719444129,1
"Gene1668",0.432786450258483,0.830870512289415,0.997216667833126,0.988864772558569,0.699783547168177,0.992348655493049,0.999772395355074,0.979032362037181,0.823203864501647,0.823203864501647,0.970302154622099,0.413179220677872
"Gene1669",0.859765155611216,0.918776223886149,0.919955994146556,0.822451637598195,0.999772395355074,0.967376492190436,0.994973808838515,0.663070238712979,0.999772395355074,0.999772395355074,0.486315403047472,0.817177148953176
"Gene1670",0.998840207603079,0.820325317308103,0.672796687619655,0.952614207994254,0.999772395355074,0.809541335279009,0.999772395355074,0.943259829595407,0.985202156355221,0.312023110724179,0.559120604895528,0.999772395355074
"Gene1671",0.901678700061951,0.963230358338383,0.738125876743833,0.935635211923093,0.656645919671507,0.959129548073677,0.731792107077991,0.990977258607044,0.999772395355074,0.408238212349082,0.941924836889795,0.659876167399013
"Gene1672",0.919371952423928,0.990222505714586,0.999772395355074,0.967062918089385,0.960166944724796,0.999772395355074,0.79472553311513,0.991320016167864,0.982265833666497,0.960833076384648,0.977024799429215,0.856349343597738
"Gene1673",0.76726648834533,0.451567501723942,0.996838361769427,0.999772395355074,0.978042373236326,0.957884272571857,0.888442643974232,0.995314677847109,0.942203104450374,0.99984368687946,0.927528804612934,0.990151629856016
"Gene1674",0.860273831425732,0.956826040845911,0.989686476910513,0.742402595003757,0.99879085246221,0.999772395355074,0.981818354782242,0.677315630728968,0.458790534403061,0.896110910314558,0.956863001874952,0.902552316000909
"Gene1675",0.919677300245677,0.999772395355074,0.90832753924308,0.973671347878183,0.990204710715214,0.826704477335069,0.676657719019628,0.999772395355074,0.900307159848932,0.927768842809719,0.818384126205231,0.856349343597738
"Gene1676",0.726543125573777,0.862594196597346,0.818419776826331,0.744817756430463,0.932246008666486,0.861081660663656,0.972744600619671,0.892292055232263,0.890668559472672,0.048565988908992,0.881019802971851,1
"Gene1677",0.951193790945879,0.996838361769427,0.817410027522246,0.864249230736568,0.955058048950025,0.874915717496012,0.639912785207649,0.834320694971482,0.981818354782242,0.952275289047127,0.999772395355074,0.999772395355074
"Gene1678",0.94534051355122,0.258973627984823,0.989686476910513,0.912967489653557,0.997103913186301,0.819979741924384,0.999772395355074,0.760404280010545,0.932246008666486,0.880969553080292,0.999772395355074,0.976952030296562
"Gene1679",0.999772395355074,0.818646251564505,0.845411404699615,0.953011943333818,0.941473393363013,0.883552692965035,0.999772395355074,0.98004236670301,0.864961010044292,0.959228505005808,0.947197235930355,0.589975025473551
"Gene1680",0.930367686797129,0.991677579973829,0.783750553603298,0.930772102119526,0.808264541910535,0.882885591540799,0.999772395355074,0.797315118163591,0.930628918466588,0.241859201460546,0.933572652354472,0.999772395355074
"Gene1681",0.382011670445085,0.951702344249096,0.989303530977674,0.825763588691022,0.999772395355074,0.999849021364546,0.875468166601755,0.815832565845282,0.794316465919338,0.999772395355074,0.888442643974232,0.48067804935338
"Gene1682",0.974823292480925,0.992015753377955,0.997760036355135,0.961863066026698,0.894090296070036,0.905085911507308,0.976454515269106,0.966032616211887,0.969787890602347,0.869835939141267,0.973345462672132,0.990977258607044
"Gene1683",0.978082950075494,0.933245361103991,0.95961039533711,0.999772395355074,0.804029595728114,0.935405720633649,0.733576911338607,0.788180498798303,0.999772395355074,0.851366668179422,0.890446443986981,0.656392768800268
"Gene1684",0.841403297401843,0.999772395355074,0.999772395355074,0.80473883799251,0.929615187591234,0.941515055564946,0.904192434737323,0.740411372838448,0.141958490277735,0.745469855550848,0.181474739584817,0.690037552924916
"Gene1685",0.651574353841134,0.999772395355074,0.996838361769427,0.999772395355074,0.997216667833126,0.956557427648527,0.681878493810954,0.915317059884132,0.852607982984578,0.999772395355074,0.999872896158204,0.988864772558569
"Gene1686",0.999772395355074,0.995314677847109,0.11346316139315,0.63815591648493,0.989686476910513,0.999772395355074,0.999772395355074,0.701406319205643,0.999772395355074,0.999772395355074,0.862978470035827,0.999772395355074
"Gene1687",0.999772395355074,0.871747216664287,0.999772395355074,0.364927153586465,0.972888507209991,0.912145181422692,0.999772395355074,0.973751457716219,0.999772395355074,0.982890853459703,0.901786684811043,0.457171113024044
"Gene1688",0.773065211905038,0.577082324120585,0.999772395355074,0.843704688486533,0.430482124099255,0.703370427071758,0.386287504971007,0.887272085162068,0.999772395355074,0.999772395355074,0.999772395355074,0.95894402899239
"Gene1689",0.999772395355074,0.63774993997701,0.971655040542702,0.762231013503452,0.999772395355074,0.773883082480047,0.885925061513078,0.999772395355074,0.932255861586602,0.938665936616844,0.999772395355074,0.99979928892145
"Gene1690",0.999772395355074,0.93503110099477,0.94534051355122,0.984211112883396,0.756060158791571,0.952614207994254,0.990977258607044,0.643947758473734,0.651642066815476,0.989641763590194,0.990123746319639,0.958326872430965
"Gene1691",0.354041246372141,0.465742232477767,0.859661883679501,0.994544515957909,0.833336724522608,0.968833489056148,0.886447499698202,0.990123746319639,0.999772395355074,0.985202485160092,0.999772395355074,0.986848496210687
"Gene1692",0.732726734822593,0.991653904940805,0.815834223056801,0.690227198186397,0.999772395355074,0.988357062935285,0.825220708446047,0.978808300742016,0.995577568431026,0.999772395355074,0.950444593951591,0.91996977715915
"Gene1693",0.86604844097404,0.933636806101274,0.831637401495821,0.616296655745869,0.720343021209794,0.999772395355074,0.980744751815092,0.999772395355074,0.999772395355074,0.334428201795761,0.999772395355074,0.738182011044437
"Gene1694",0.999772395355074,0.5970366871769,0.990151629856016,0.911206538210833,0.958035030682775,0.999772395355074,0.999772395355074,0.992550938275522,0.999772395355074,0.974883700495796,0.945796952684044,0.992413839523212
"Gene1695",0.999772395355074,0.67032134519302,0.999368090341809,0.995545888794348,0.629063232938813,0.537318080309347,0.985512540272301,0.999284719444129,0.999772395355074,0.514735719600908,0.815832565845282,0.971226167620173
"Gene1696",0.95721795234683,0.999772395355074,0.818515736625389,0.911961967240364,0.4706157238787,0.739686775807572,0.999772395355074,0.986302411494171,0.944548723571163,0.841617573230481,0.888442643974232,1
