,g,pval,qval
3067,KRT18P10,0.4206425328328445,0.8983836729030311
4020,BCL6,0.42094339773886524,0.8983836729030311
3049,ITPRIP,0.4211686043416385,0.8983836729030311
3090,LIPH,0.42208518202146295,0.8983836729030311
3890,AL080243.2,0.4239147321955502,0.8983836729030311
2647,AC016700.2,0.42433360515899643,0.8983836729030311
2663,AC090498.1,0.4245919891997785,0.8983836729030311
2768,ATP5A1P2,0.4246139865979419,0.8983836729030311
2702,AHDC1,0.4253038905459574,0.8983836729030311
2660,AC073335.1,0.4254532647667939,0.8983836729030311
3013,HLA.C,0.4254943827054768,0.8983836729030311
2875,DAG1,0.42609617506032627,0.8983836729030311
3155,MTND1P23,0.4262338523202128,0.8983836729030311
3583,A4GALT,0.4268043210869039,0.8983836729030311
2837,CHP1,0.4269068225628795,0.8983836729030311
3050,IVD,0.42755149288180994,0.8983836729030311
3161,MUC3A,0.4281471794346353,0.8983836729030311
3180,NEIL2,0.41706450620405144,0.8983836729030311
3112,MAGT1,0.4167452510764633,0.8983836729030311
2810,CAPZB,0.41535696703257774,0.8983836729030311
4002,AC020898.1,0.41492796099452733,0.8983836729030311
3841,MXI1,0.40237209617363645,0.8983836729030311
3641,AL590383.1,0.4032872203704785,0.8983836729030311
3830,MIR663AHG,0.4034363000838359,0.8983836729030311
3412,FAM214B,0.4036649216391992,0.8983836729030311
2876,DAP,0.4037063021395859,0.8983836729030311
2728,AL592114.1,0.4043759904988483,0.8983836729030311
3650,AP2S1,0.4044294325745863,0.8983836729030311
3894,AL358178.1,0.40444861631389273,0.8983836729030311
2907,EEF1GP4,0.4057134393618368,0.8983836729030311
2686,AC127070.1,0.4057342241549218,0.8983836729030311
3872,AC090255.1,0.40585528985553976,0.8983836729030311
3096,LRFN3,0.406247313167885,0.8983836729030311
2893,DNAJB11,0.40692036289337274,0.8983836729030311
2804,CACNA1A,0.4281778046587552,0.8983836729030311
3466,HSP90AA1,0.40743579766082894,0.8983836729030311
2953,FIZ1,0.4080780178830473,0.8983836729030311
2721,AL161787.1,0.40836787362664706,0.8983836729030311
2949,FBXL19,0.4089502772026109,0.8983836729030311
3660,ATP1A1,0.40974704394501804,0.8983836729030311
3127,MIR6087,0.40977428403080407,0.8983836729030311
2863,CTC1,0.41015300859550374,0.8983836729030311
2961,FTH1P4,0.41192709830156304,0.8983836729030311
3917,CCDC144NL.AS1,0.4127420417314681,0.8983836729030311
3725,DPP3,0.4129786755132463,0.8983836729030311
3746,FNTB,0.41326790305389294,0.8983836729030311
3640,AL513043.1,0.4134865753040735,0.8983836729030311
3121,MECP2,0.41369937539158963,0.8983836729030311
3845,MYL6,0.41425711803024,0.8983836729030311
3887,ADGRF1,0.4078721288162963,0.8983836729030311
2905,EEF1B2P2,0.42866754032501,0.8983836729030311
2662,AC073896.4,0.4293598871380917,0.8983836729030311
2892,DMAC1,0.4297813691341009,0.8983836729030311
3880,AC113367.1,0.4464344322294618,0.8983836729030311
3253,ADCK5,0.44689926133510893,0.8983836729030311
3195,NPIPB13,0.4469235387219044,0.8983836729030311
2833,CFB,0.44712022306927834,0.8983836729030311
3383,DPYSL3,0.44811954915701235,0.8983836729030311
2988,GOLGA2P5,0.4481202176027921,0.8983836729030311
2820,CD2AP,0.4482865286909019,0.8983836729030311
2782,BAIAP2L2,0.4488482910934587,0.8983836729030311
3750,FTH1,0.4495896523576115,0.8983836729030311
3774,HIST1H1C,0.45093248998011926,0.8983836729030311
3729,EFHD2,0.45221681929382573,0.8983836729030311
2657,AC034236.1,0.45240064784741396,0.8983836729030311
3989,MT2A,0.45420560874621796,0.8983836729030311
3633,AIP,0.44390450996837405,0.8983836729030311
3620,AC091042.1,0.45435951991930446,0.8983836729030311
2932,ETHE1,0.4552022317033232,0.8983836729030311
2993,GPR157,0.45523519050630945,0.8983836729030311
3594,AC008026.2,0.4558597039709611,0.8983836729030311
3173,NBPF15,0.4585775406165997,0.8983836729030311
2998,GREM1,0.45879781273288056,0.8983836729030311
2770,ATP5G2P1,0.45956086994127465,0.8983836729030311
3816,LRRC32,0.45996100090587344,0.8983836729030311
3086,LHPP,0.460076149621247,0.8983836729030311
3035,IL11RA,0.4603729038914185,0.8983836729030311
3014,HLA.DPA1,0.46053129367014733,0.8983836729030311
3966,HSPD1,0.4611103664752848,0.8983836729030311
3148,MRPS35,0.46178643300565236,0.8983836729030311
2756,AREL1,0.4624910272511217,0.8983836729030311
2941,FAM124A,0.45436309022609755,0.8983836729030311
3442,GNAZ,0.40224375940158996,0.8983836729030311
2766,ATP13A1,0.44311632767368236,0.8983836729030311
3960,HKR1,0.4423928404627485,0.8983836729030311
3135,MON2,0.43053823139036307,0.8983836729030311
3114,MARF1,0.430750823728115,0.8983836729030311
3974,KLK10,0.4310463368409264,0.8983836729030311
3992,MYOM1,0.43319306390891255,0.8983836729030311
3742,FGA,0.43350201286883294,0.8983836729030311
2860,CSPG4,0.43361522330268865,0.8983836729030311
2836,CHCHD5,0.43519697175331895,0.8983836729030311
3876,AC096919.1,0.43526831744710837,0.8983836729030311
3125,MIGA2,0.43593040512445635,0.8983836729030311
2831,CEP89,0.43600335421918357,0.8983836729030311
4033,EPHA2,0.43659926008167294,0.8983836729030311
2777,B3GNT3,0.4373820154927245,0.8983836729030311
2945,FAM3C,0.4374663392330248,0.8983836729030311
2852,COLGALT1,0.4428689333317475,0.8983836729030311
2951,FGFR1,0.43774155754811395,0.8983836729030311
2963,FUCA1,0.43794815714231905,0.8983836729030311
2800,C2orf72,0.4384660536429109,0.8983836729030311
2927,ENAH,0.4387302909546986,0.8983836729030311
2937,FAF1,0.43936392186127693,0.8983836729030311
3738,FASTK,0.4394089150643339,0.8983836729030311
2965,FUT2,0.44040556465730984,0.8983836729030311
3420,FDX1,0.4409405703426903,0.8983836729030311
2688,AC139085.1,0.44094984813859905,0.8983836729030311
2740,ANKS3,0.44138403847082663,0.8983836729030311
3954,GPX4,0.44158631635987133,0.8983836729030311
2977,GJA1,0.44166795121461266,0.8983836729030311
3881,AC113935.1,0.4416765976315129,0.8983836729030311
2669,AC093698.1,0.442084811935053,0.8983836729030311
3242,AC133435.1,0.43790149352185526,0.8983836729030311
3159,MTX1,0.4634483903475015,0.8983836729030311
2787,BCL3,0.40137930497271335,0.8983836729030311
2642,AC010099.1,0.4005873246777589,0.8983836729030311
3193,NPEPL1,0.3588723587044831,0.8983836729030311
3205,AC002558.1,0.35899409557564776,0.8983836729030311
3130,MLLT1,0.3599499748159054,0.8983836729030311
2668,AC093591.1,0.36100970296754453,0.8983836729030311
2736,AMBP,0.3614378231824241,0.8983836729030311
3157,MTND5P11,0.3619424265060047,0.8983836729030311
3939,EDC3,0.3621819328925644,0.8983836729030311
3000,GSTM2,0.36224974730276804,0.8983836729030311
3498,KRAS,0.36251656874359606,0.8983836729030311
2970,GABPB1.AS1,0.3628151951354377,0.8983836729030311
2985,GNAI3,0.36293960981817497,0.8983836729030311
3396,EMILIN1,0.3632382584627747,0.8983836729030311
3118,MBD6,0.36367372822117816,0.8983836729030311
3003,HAPLN3,0.3642368537441514,0.8983836729030311
4022,CAPN5,0.3650843307749492,0.8983836729030311
3606,AC020899.1,0.36517308240945356,0.8983836729030311
2931,ESYT1,0.3651788212903878,0.8983836729030311
3231,AC092069.1,0.3655259890849317,0.8983836729030311
2812,CARS,0.365893391420943,0.8983836729030311
2789,BPNT1,0.365901534856791,0.8983836729030311
4060,AC244107.1,0.366579905993102,0.8983836729030311
2630,AC005165.2,0.36683180786127334,0.8983836729030311
2815,CBR1,0.36693527413902793,0.8983836729030311
4035,GABRP,0.36760477233172895,0.8983836729030311
3154,MTCH1,0.36781817292320085,0.8983836729030311
2632,AC005944.1,0.36786203008263807,0.8983836729030311
3054,KCNK3,0.3689946343362408,0.8983836729030311
3223,AC079075.1,0.358767480056013,0.8983836729030311
3046,ITGB2,0.3586400810547282,0.8983836729030311
3192,NPC1,0.3586255773322258,0.8983836729030311
2752,APOD,0.35829701752105114,0.8983836729030311
3568,NDUFB8,0.34744735952162475,0.8983836729030311
3857,NMT1,0.34771694275551857,0.8983836729030311
2857,COX7A2,0.34799487982866883,0.8983836729030311
3879,AC107032.1,0.3483795962436199,0.8983836729030311
3976,LINC02227,0.34901254389101444,0.8983836729030311
3819,LUC7L2,0.34949602128762447,0.8983836729030311
2689,AC145285.1,0.34949863680664617,0.8983836729030311
4068,MID1,0.34950725582456277,0.8983836729030311
2685,AC126615.1,0.3497739656878591,0.8983836729030311
3800,KCTD10,0.3511270361649069,0.8983836729030311
3810,LGALS3BP,0.3516185953953357,0.8983836729030311
2986,GNB5,0.3521348448642213,0.8983836729030311
3802,KLK1,0.35250970842984086,0.8983836729030311
3101,LSM7,0.3691783292296861,0.8983836729030311
2909,EFNA5,0.3530995101125579,0.8983836729030311
3394,EIF4G1,0.3539899550067125,0.8983836729030311
3522,MEF2C,0.35430663751362,0.8983836729030311
2746,AP001024.1,0.35449888953193665,0.8983836729030311
2757,ARF1,0.3545973163587889,0.8983836729030311
3051,JAK3,0.3547162212050843,0.8983836729030311
2982,GMFG,0.35532915503359086,0.8983836729030311
2849,CNP,0.355786289888012,0.8983836729030311
2718,AL138785.1,0.35670773368330466,0.8983836729030311
2664,AC090543.2,0.35688497730878554,0.8983836729030311
2987,GNS,0.35697761435342146,0.8983836729030311
3080,LBH,0.3571045652867656,0.8983836729030311
2722,AL161909.1,0.3572414385198198,0.8983836729030311
3364,DBNL,0.35768204150291916,0.8983836729030311
3082,LCN2,0.3531915016738979,0.8983836729030311
3138,MPI,0.3693855539648445,0.8983836729030311
2625,ABHD17C,0.37219617870372934,0.8983836729030311
2658,AC068522.1,0.37258817924123533,0.8983836729030311
3510,LMO7,0.386098968221644,0.8983836729030311
3004,HAX1,0.3865245473207555,0.8983836729030311
2877,DARS,0.38673462012016546,0.8983836729030311
2655,AC026403.1,0.38682402358154666,0.8983836729030311
2798,C21orf33,0.38707610982989826,0.8983836729030311
2896,DST,0.3876162045241923,0.8983836729030311
3672,CCDC88C,0.38786424216972504,0.8983836729030311
3430,GAPDHP1,0.3888628458018364,0.8983836729030311
3213,AC011979.1,0.389661606894139,0.8983836729030311
2690,ACAP1,0.39053237784652606,0.8983836729030311
4003,AC020916.1,0.3907262497412729,0.8983836729030311
3929,COL5A1,0.39164897138042853,0.8983836729030311
3807,LDLR,0.3916537106108794,0.8983836729030311
2894,DNAJC10,0.38572202717828186,0.8983836729030311
3623,AC097638.1,0.39187363583538304,0.8983836729030311
3429,GALNT14,0.393769828914332,0.8983836729030311
3134,MOB3A,0.3945396066987974,0.8983836729030311
2984,GNAI2,0.39467451003245957,0.8983836729030311
3626,AC114728.1,0.39514413266088955,0.8983836729030311
3642,AL603825.1,0.39531658142778736,0.8983836729030311
4014,ALG3,0.39571342445749547,0.8983836729030311
3968,IFITM3,0.395861438852565,0.8983836729030311
2794,C12orf10,0.39680453848567065,0.8983836729030311
3208,AC004801.2,0.3970562567799899,0.8983836729030311
2981,GM2A,0.39838312158956535,0.8983836729030311
2929,ENO1,0.39841860984118405,0.8983836729030311
4037,HLA.DOA,0.3984216075580638,0.8983836729030311
3840,MVP,0.39942298481306004,0.8983836729030311
3262,AL049830.1,0.3920275358971326,0.8983836729030311
3838,MTRNR2L12,0.40066285250371025,0.8983836729030311
3354,CST5,0.38567267087745083,0.8983836729030311
3219,AC034268.1,0.38396550751489444,0.8983836729030311
2845,CMTM3,0.37282661908623604,0.8983836729030311
3163,MUM1,0.37291100911381225,0.8983836729030311
2835,CFLAR,0.3730038111888835,0.8983836729030311
3904,ARHGEF16,0.3737756972990698,0.8983836729030311
2882,DDB1,0.3739053742587076,0.8983836729030311
2827,CDK5RAP3,0.3739580245308417,0.8983836729030311
4028,DHDDS,0.37429365589519703,0.8983836729030311
3766,GRB7,0.3746051809603498,0.8983836729030311
2744,AOC3,0.37462944830332334,0.8983836729030311
3124,MIEN1,0.37492635017696585,0.8983836729030311
3018,HMGXB3,0.37499549846475067,0.8983836729030311
2698,AGAP9,0.37550184721599045,0.8983836729030311
3057,KDM1A,0.3756532630225249,0.8983836729030311
2844,CLK3,0.38404965715703665,0.8983836729030311
2930,EPHB3,0.3758824709893761,0.8983836729030311
3369,DDX56,0.3788903407426608,0.8983836729030311
3514,LRRFIP2,0.37918355797646974,0.8983836729030311
3704,CSRP1,0.37928500532541776,0.8983836729030311
3703,CSNK1D,0.38000870551636423,0.8983836729030311
3952,GPR107,0.3800603235983264,0.8983836729030311
3953,GPR35,0.38041915286818095,0.8983836729030311
3657,ARPC2,0.3807799014908577,0.8983836729030311
3722,DGKZ,0.3808553652750052,0.8983836729030311
2748,AP004217.1,0.3814007342073158,0.8983836729030311
3441,GMIP,0.3819236497757401,0.8983836729030311
3307,BUD31,0.38278182185427667,0.8983836729030311
4040,IFI6,0.38351375533361176,0.8983836729030311
3950,GJB2,0.3839442455340122,0.8983836729030311
3358,CXCL1,0.3764467317144945,0.8983836729030311
3829,MIR1244.3,0.46364714703319276,0.8983836729030311
3577,NPTXR,0.4647582731907881,0.8983836729030311
3629,ADAM12,0.4648420109437946,0.8983836729030311
3835,MT1G,0.5503482826648902,0.8983836729030311
2878,DCAF7,0.550824960478951,0.8983836729030311
3716,CYP4F11,0.5521827385297722,0.8983836729030311
3265,AL133260.1,0.5523722174447785,0.8983836729030311
3185,NFE2L1,0.5534486728542358,0.8983836729030311
3459,HLA.DQA2,0.5546665907501451,0.8983836729030311
3631,ADRA2A,0.5551553372314175,0.8983836729030311
2719,AL157792.1,0.555158844253097,0.8983836729030311
2767,ATP5A1,0.5557979938394901,0.8983836729030311
3769,GSTP1P1,0.556491867520199,0.8983836729030311
517,ARHGDIA,0.5570243115341544,0.8983836729030311
3782,HSPA5,0.5575925471420826,0.8983836729030311
3757,GCAT,0.558906140001622,0.8983836729030311
2962,FTLP2,0.5599646779171782,0.8983836729030311
3853,NDUFS5,0.5606798172304659,0.8983836729030311
994,COLEC11,0.5611533102838647,0.8983836729030311
3202,NTMT1,0.5614404635539989,0.8983836729030311
3350,COX7B,0.562811156595038,0.8983836729030311
3117,MAST4,0.5629462273242469,0.8983836729030311
3579,NRIP1,0.5637461698564119,0.8983836729030311
2781,BAIAP2,0.563991860064786,0.8983836729030311
3405,EZH1,0.5639940742787721,0.8983836729030311
3236,AC107956.2,0.564033536375826,0.8983836729030311
3972,ITGA2,0.5641439137088595,0.8983836729030311
2743,ANXA2,0.5642264138028723,0.8983836729030311
2859,CRIP2,0.5642942317961231,0.8983836729030311
583,ATP5B,0.564509413149995,0.8983836729030311
3818,LUC7L,0.5499291993885851,0.8983836729030311
3958,HBEGF,0.5486399454043609,0.8983836729030311
3423,FNBP4,0.5485551289584789,0.8983836729030311
2957,FOLR1,0.5484942203639079,0.8983836729030311
3903,AP2M1,0.5351987248928868,0.8983836729030311
3781,HSPA1A,0.535386519113799,0.8983836729030311
3275,AL450405.1,0.5355165571949432,0.8983836729030311
2711,AL034379.1,0.5365435441771751,0.8983836729030311
2765,ATF4P3,0.5366332423894611,0.8983836729030311
2683,AC113208.1,0.537388385070023,0.8983836729030311
3999,AC002075.2,0.5380327326702605,0.8983836729030311
2917,EIF3K,0.5392152057595299,0.8983836729030311
2971,GABRE,0.5395418616292726,0.8983836729030311
3199,NR2F2,0.541606252925213,0.8983836729030311
3715,CYFIP2,0.5424537887799032,0.8983836729030311
3137,MORF4L1,0.5428400588980795,0.8983836729030311
2687,AC135068.6,0.5428987388928066,0.8983836729030311
2940,FAM120A,0.5645884720830532,0.8983836729030311
2651,AC025181.1,0.5438620017773788,0.8983836729030311
2745,AP000343.1,0.5441266360466261,0.8983836729030311
3400,EPS15,0.5443512644624255,0.8983836729030311
3306,BSG,0.5458430884653471,0.8983836729030311
3098,LRPPRC,0.5460724172686897,0.8983836729030311
3877,AC098614.1,0.5462624228416966,0.8983836729030311
3457,HLA.DPB1,0.5463106198266579,0.8983836729030311
3632,AIF1,0.5465354377268694,0.8983836729030311
2912,EIF1,0.5466307595279917,0.8983836729030311
3873,AC092597.1,0.5472738516391119,0.8983836729030311
3858,NOL6,0.5472908723927234,0.8983836729030311
2715,AL121612.1,0.547894365308509,0.8983836729030311
2649,AC022483.2,0.5479836262680079,0.8983836729030311
2666,AC092991.1,0.5484614756749018,0.8983836729030311
3969,IGF2R,0.5440631719609411,0.8983836729030311
2676,AC100793.1,0.5647963548912215,0.8983836729030311
2634,AC006534.1,0.5653140872089772,0.8983836729030311
2911,EHMT2,0.5659232821123645,0.8983836729030311
259,ACSS2,0.5794476851241059,0.8983836729030311
2813,CASC4,0.5795136044512565,0.8983836729030311
3566,NDUFB11,0.5797012581150669,0.8983836729030311
3668,C6,0.5798969027184098,0.8983836729030311
2947,FAM53B,0.5804636702436263,0.8983836729030311
2938,FAHD2B,0.5812534393340021,0.8983836729030311
3959,HGS,0.5812743018541866,0.8983836729030311
2589,NPIPB12,0.5815250762277611,0.8983836729030311
3731,EIF6,0.5818233411884459,0.8983836729030311
2621,NTM,0.5820444803565256,0.8983836729030311
2887,DGUOK,0.5829521142524203,0.8983836729030311
1472,FBLIM1,0.5834499344801657,0.8983836729030311
2839,CIRBP,0.5834938749572447,0.8983836729030311
2760,ARL8A,0.5792030004596211,0.8983836729030311
3315,C5orf63,0.583551114970832,0.8983836729030311
3263,AL050331.1,0.5838061472537777,0.8983836729030311
138,AC090114.1,0.5839163418175173,0.8983836729030311
3078,LARP1,0.5839951773680794,0.8983836729030311
3701,CPSF4,0.5843539090337776,0.8983836729030311
2879,DCD,0.5845534651830968,0.8983836729030311
3177,NDUFA3,0.5849502386398125,0.8983836729030311
1263,DYRK1A,0.5854323017390263,0.8983836729030311
3765,GPR153,0.5855380639565896,0.8983836729030311
1581,GALK1,0.5857079435028159,0.8983836729030311
2533,NFATC2IP,0.589477784138709,0.8983836729030311
3071,KRT18P8,0.589903126539221,0.8983836729030311
1164,DDX54,0.5899509250424368,0.8983836729030311
4018,APEH,0.5906321544277946,0.8983836729030311
3521,MEA1,0.5836674854957493,0.8983836729030311
2795,C19orf66,0.534138699636046,0.8983836729030311
2773,ATP6AP2,0.5790846077240694,0.8983836729030311
2858,CPSF7,0.577568417842858,0.8983836729030311
3779,HSD11B2,0.5668510108961708,0.8983836729030311
4052,MT1XP1,0.5676231164150446,0.8983836729030311
1285,EEF1A1P29,0.5678622529042416,0.8983836729030311
3025,HS3ST1,0.5681003897978631,0.8983836729030311
1754,HEIH,0.56822223851022,0.8983836729030311
2498,NDUFB1,0.5685371249612279,0.8983836729030311
2641,AC009245.1,0.5686299503617365,0.8983836729030311
3833,MRPS16,0.5687789465657754,0.8983836729030311
3268,AL139421.1,0.5688605846397496,0.8983836729030311
1393,ERGIC1,0.5693703680520346,0.8983836729030311
2895,DPAGT1,0.5699131424421338,0.8983836729030311
3337,CHMP1A,0.5703108660121936,0.8983836729030311
2129,LRRC8C,0.5706149993977496,0.8983836729030311
3569,NDUFS5P3,0.5782268987205998,0.8983836729030311
3820,LY6E,0.570631973178596,0.8983836729030311
2964,FURIN,0.571250865898628,0.8983836729030311
2126,LRRC75A.AS1,0.5718302760157367,0.8983836729030311
2759,ARL4C,0.5718363880270881,0.8983836729030311
3776,HNRNPM,0.5721042810800363,0.8983836729030311
3045,ITGB1,0.5722437694554071,0.8983836729030311
2697,AGAP12P,0.572413036940613,0.8983836729030311
1691,GSK3A,0.5735430072628378,0.8983836729030311
2677,AC100843.1,0.5748656472234428,0.8983836729030311
3795,JAGN1,0.5754398463603825,0.8983836729030311
2886,DGCR6,0.5755238517700338,0.8983836729030311
3162,MUC5AC,0.5761625594207558,0.8983836729030311
365,AL157938.3,0.5763548435074397,0.8983836729030311
335,AL031864.2,0.5774187163308704,0.8983836729030311
1705,GTF2IP13,0.5711254175163277,0.8983836729030311
3736,ERP29,0.5337268585951963,0.8983836729030311
3792,ISLR,0.5336274325471617,0.8983836729030311
3291,ARL6IP5,0.5336045071853937,0.8983836729030311
3043,ISCU,0.4821763422112514,0.8983836729030311
2629,AC004556.1,0.4828123790164367,0.8983836729030311
2751,APCDD1,0.4833594318899854,0.8983836729030311
3508,LIMS2,0.48457657408482546,0.8983836729030311
3534,MMP2,0.48461963497091354,0.8983836729030311
2956,FNDC3B,0.48566568042239977,0.8983836729030311
4065,HSPB1,0.48578273182130627,0.8983836729030311
2948,FBXL15,0.48857419938403823,0.8983836729030311
2623,AAK1,0.48909989240299734,0.8983836729030311
2783,BAX,0.4902141697099053,0.8983836729030311
2733,ALDOB,0.49093525066090515,0.8983836729030311
3702,CRELD1,0.49202240537319897,0.8983836729030311
3918,CD2,0.49345443305307024,0.8983836729030311
3536,MNT,0.4812758444386944,0.8983836729030311
3158,MTRNR2L3,0.4942158853390489,0.8983836729030311
3087,LIMK2,0.49517652054409234,0.8983836729030311
2966,FXR1,0.49579048530323966,0.8983836729030311
3374,DHRS4L1,0.49672315969158487,0.8983836729030311
3170,NAT14,0.49676761184728624,0.8983836729030311
2829,CENPB,0.49734391957299884,0.8983836729030311
3622,AC091839.1,0.497949396083859,0.8983836729030311
2976,GGTLC3,0.4984192866674787,0.8983836729030311
1200,DLG3,0.4987804644194579,0.8983836729030311
3145,MRPL24,0.49962849171385104,0.8983836729030311
2850,CNTROB,0.5001568191755983,0.8983836729030311
3805,KSR1,0.5009707131968413,0.8983836729030311
3864,ABHD11,0.5018001898300839,0.8983836729030311
3511,LRP10,0.5018502313535804,0.8983836729030311
3165,MYBBP1A,0.49452997952388,0.8983836729030311
2980,GLYCTK,0.5018913326493937,0.8983836729030311
2861,CST2,0.480972243514071,0.8983836729030311
2802,C9orf3,0.480053588021066,0.8983836729030311
2724,AL353662.2,0.4651528021700172,0.8983836729030311
2926,EMX2,0.46549202121325506,0.8983836729030311
3634,AKAP8,0.4657543872836829,0.8983836729030311
3478,ILKAP,0.4668383029865977,0.8983836729030311
3584,ABCB8,0.4671537662055322,0.8983836729030311
3528,METTL9,0.46727269769690916,0.8983836729030311
3069,KRT18P18,0.4673695855872325,0.8983836729030311
3921,CDHR2,0.46754742728466536,0.8983836729030311
3733,ENTPD1,0.46797509351026356,0.8983836729030311
3784,HTRA1,0.4681060601315029,0.8983836729030311
2995,GPS1,0.4681573903309939,0.8983836729030311
3133,MMRN2,0.468545103310095,0.8983836729030311
3793,ITGB5,0.46863534576818044,0.8983836729030311
3943,ELOVL1,0.48015440120003905,0.8983836729030311
2902,ECM1,0.469354833475254,0.8983836729030311
2944,FAM20A,0.4715728188249104,0.8983836729030311
3116,MARVELD1,0.4729327206871201,0.8983836729030311
3363,DAB2,0.4734982928632565,0.8983836729030311
4049,MT.CO3,0.4740957206433305,0.8983836729030311
2692,ACTN4,0.47459693318912555,0.8983836729030311
3560,NCBP2,0.47508743938887354,0.8983836729030311
3836,MT1X,0.4759441082400888,0.8983836729030311
3366,DDOST,0.47632488446528964,0.8983836729030311
3047,ITIH5,0.47697712092949685,0.8983836729030311
3091,LIX1L,0.4771162143946236,0.8983836729030311
2843,CLIP2,0.47881167195400487,0.8983836729030311
3688,CLDN1,0.478838466098658,0.8983836729030311
4000,AC004448.2,0.4799998114061541,0.8983836729030311
2841,CKLF,0.469845221168802,0.8983836729030311
3506,LGALS3,0.3472202286177051,0.8983836729030311
2737,AMY1A,0.5026621865893276,0.8983836729030311
3414,FAM83H,0.5037827587480749,0.8983836729030311
3301,B3GALT6,0.5166216766949931,0.8983836729030311
2975,GGT2,0.5178191028873824,0.8983836729030311
3981,MAPK8IP3,0.5181567225997168,0.8983836729030311
3554,MYO7B,0.5186279032730766,0.8983836729030311
2924,EMG1,0.5193265138446728,0.8983836729030311
3940,EIF4G2,0.5194028267640336,0.8983836729030311
3068,KRT18P17,0.5207847337963587,0.8983836729030311
2650,AC023424.2,0.5213806591094762,0.8983836729030311
3983,MET,0.5215619961033005,0.8983836729030311
3694,COL4A2,0.5225080084824977,0.8983836729030311
1517,FMOD,0.5231448145201942,0.8983836729030311
3296,ATF4P4,0.5231747254562105,0.8983836729030311
4019,ATP6V1F,0.5247847134520844,0.8983836729030311
3259,AL022342.1,0.5165701537445122,0.8983836729030311
3064,KLF9,0.5248418361816032,0.8983836729030311
2873,CYTH2,0.5267624762391145,0.8983836729030311
3122,METTL23,0.527224583167559,0.8983836729030311
3787,ID1,0.5281098827837827,0.8983836729030311
2935,ETV4,0.5282166935156261,0.8983836729030311
4043,LAMP1,0.5291442625653533,0.8983836729030311
2908,EEF2,0.529408336817792,0.8983836729030311
2130,LRRFIP1,0.5296803731139546,0.8983836729030311
2991,GPC3,0.531194454809365,0.8983836729030311
3061,KDSR,0.5320254787834029,0.8983836729030311
3604,AC018738.1,0.5325138315084372,0.8983836729030311
3103,LUC7L3,0.5331168629928182,0.8983836729030311
2821,CD68,0.5331543428034206,0.8983836729030311
3257,ADRM1,0.5334403842130209,0.8983836729030311
3250,ACSL1,0.5260081477187799,0.8983836729030311
3367,DDT,0.5027098197366999,0.8983836729030311
3191,NOTCH1,0.5162851870085043,0.8983836729030311
3070,KRT18P5,0.5158887423900909,0.8983836729030311
2703,AHNAK,0.5037969544037713,0.8983836729030311
4012,AL355312.3,0.503872643293692,0.8983836729030311
3588,AC005786.1,0.5041438037234123,0.8983836729030311
2880,DCTN1,0.5043295019930409,0.8983836729030311
3863,NSD2,0.5043782208275593,0.8983836729030311
3328,CD81,0.5045744280166466,0.8983836729030311
2946,FAM3D,0.5049772592696098,0.8983836729030311
3074,KTN1,0.5051932457487867,0.8983836729030311
2846,CNBP,0.5056691741685417,0.8983836729030311
2916,EIF3D,0.506441225263826,0.8983836729030311
2989,GPAT4,0.5074254180105104,0.8983836729030311
2681,AC108734.1,0.5075755290270438,0.8983836729030311
3624,AC098583.1,0.5083839665198251,0.8983836729030311
3472,IGBP1,0.5162310520308466,0.8983836729030311
1152,DDX11,0.5093020413151582,0.8983836729030311
2942,FAM131A,0.5097849238078132,0.8983836729030311
4010,AL031729.1,0.5102265452651416,0.8983836729030311
3166,MYBL2,0.5105012416987145,0.8983836729030311
2785,BCL2L1,0.5105202144833603,0.8983836729030311
3979,MAP3K12,0.5106739358879546,0.8983836729030311
3518,MAF1,0.5111542986853939,0.8983836729030311
2713,AL079342.1,0.5125132353140668,0.8983836729030311
3030,IER5L,0.5134049200095006,0.8983836729030311
3150,MRTO4,0.5138838927399987,0.8983836729030311
2665,AC090686.1,0.514070818871417,0.8983836729030311
3020,HNRNPA1P48,0.5144439204711002,0.8983836729030311
2840,CKB,0.5157388803544022,0.8983836729030311
3837,MTDH,0.5158341297684985,0.8983836729030311
3812,LINC01641,0.5097559377432326,0.8983836729030311
3945,FHL2,0.5906590944252049,0.8983836729030311
3076,LAMB1,0.3461352688772481,0.8983836729030311
3381,DPH5,0.3448556463131289,0.8983836729030311
3207,AC004552.1,0.1477646033814678,0.8983836729030311
3260,AL031229.1,0.14807431168144614,0.8983836729030311
3698,CPA2,0.14974590233520257,0.8983836729030311
3874,AC092670.1,0.1498447833258858,0.8983836729030311
3743,FHIT,0.14988230696569105,0.8983836729030311
3312,C3,0.14999086691731178,0.8983836729030311
3385,DUSP18,0.15003299450577567,0.8983836729030311
3376,DIAPH1,0.15101716598416615,0.8983836729030311
3477,ILK,0.15127917196490415,0.8983836729030311
3899,ANXA4,0.15193941185248194,0.8983836729030311
3341,CLTB,0.15195696041593554,0.8983836729030311
3378,DLG5,0.15215244639857983,0.8983836729030311
4017,APCS,0.15230654769715057,0.8983836729030311
4038,HLA.DRA,0.15244551738417056,0.8983836729030311
3343,CNNM3,0.15396071815164158,0.8983836729030311
3523,MEG3,0.15397127023635415,0.8983836729030311
3313,C4A,0.15453866867736976,0.8983836729030311
3901,AP001086.1,0.15532720653729248,0.8983836729030311
3395,EMC1,0.15673899079289,0.8983836729030311
