"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36"
"2073",1,0.903283818472385,0.949611289153285,0.783558439618905,1,1,0.919530595601586,0.926901319522351,1,0.758999391511867,0.885363153503472,1,1,0.903283818472385,0.949611289153285,0.783558439618905,1,1,0.919530595601586,0.926901319522351,1,0.758999391511867,0.885363153503472,1,1,0.903283818472385,0.949611289153285,0.783558439618905,1,1,0.919530595601586,0.926901319522351,1,0.758999391511867,0.885363153503472,1
"2074",1,0.81698618729972,1,1,1,0.460901059504252,1,0.954769161545411,0.929828034030051,1,0.653361411758623,0.83601144125991,1,0.81698618729972,1,1,1,0.460901059504252,1,0.954769161545411,0.929828034030051,1,0.653361411758623,0.83601144125991,1,0.81698618729972,1,1,1,0.460901059504252,1,0.954769161545411,0.929828034030051,1,0.653361411758623,0.83601144125991
"2075",0.891208971824867,1,1,0.978063045887278,1,1,0.711509063673611,1,1,0.808497615932053,1,0.768362020744444,0.891208971824867,1,1,0.978063045887278,1,1,0.711509063673611,1,1,0.808497615932053,1,0.768362020744444,0.891208971824867,1,1,0.978063045887278,1,1,0.711509063673611,1,1,0.808497615932053,1,0.768362020744444
"2076",0.949357199664417,1,0.986758418795032,1,1,1,0.475619848912093,0.807906737592199,0.932192415601037,1,0.964408042744616,0.994922872245961,0.949357199664417,1,0.986758418795032,1,1,1,0.475619848912093,0.807906737592199,0.932192415601037,1,0.964408042744616,0.994922872245961,0.949357199664417,1,0.986758418795032,1,1,1,0.475619848912093,0.807906737592199,0.932192415601037,1,0.964408042744616,0.994922872245961
"2077",0.597843183097379,0.479497361954188,0.901414121474216,0.75330239537636,1,0.351730588537704,0.460901059504252,1,0.994568983249714,0.777177758295651,1,0.950758048068569,0.597843183097379,0.479497361954188,0.901414121474216,0.75330239537636,1,0.351730588537704,0.460901059504252,1,0.994568983249714,0.777177758295651,1,0.950758048068569,0.597843183097379,0.479497361954188,0.901414121474216,0.75330239537636,1,0.351730588537704,0.460901059504252,1,0.994568983249714,0.777177758295651,1,0.950758048068569
"2078",0.561575697393728,0.710119899558564,0.77725990358709,1,0.799048336740103,0.928040269387675,1,1,1,1,0.9640268048127,0.948761459602004,0.561575697393728,0.710119899558564,0.77725990358709,1,0.799048336740103,0.928040269387675,1,1,1,1,0.9640268048127,0.948761459602004,0.561575697393728,0.710119899558564,0.77725990358709,1,0.799048336740103,0.928040269387675,1,1,1,1,0.9640268048127,0.948761459602004
"2079",1,1,1,0.987441893268742,1,1,1,0.864057726918397,1,0.822230435788199,0.890563309389658,1,1,1,1,0.987441893268742,1,1,1,0.864057726918397,1,0.822230435788199,0.890563309389658,1,1,1,1,0.987441893268742,1,1,1,0.864057726918397,1,0.822230435788199,0.890563309389658,1
"2080",1,1,1,1,1,1,0.953251771326539,1,1,0.719151794701733,1,0.893706389586086,1,1,1,1,1,1,0.953251771326539,1,1,0.719151794701733,1,0.893706389586086,1,1,1,1,1,1,0.953251771326539,1,1,0.719151794701733,1,0.893706389586086
"2081",1,1,0.852366237469261,1,1,0.98690295988857,1,1,0.848681652896926,0.987275984958278,0.90572587933552,0.995463271781073,1,1,0.852366237469261,1,1,0.98690295988857,1,1,0.848681652896926,0.987275984958278,0.90572587933552,0.995463271781073,1,1,0.852366237469261,1,1,0.98690295988857,1,1,0.848681652896926,0.987275984958278,0.90572587933552,0.995463271781073
"2082",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2083",1,0.793869254333034,1,0.893607473052428,0.720433734848141,0.729955647770083,0.908363129800937,0.9640268048127,1,0.7530725159478,1,0.885142915002455,1,0.793869254333034,1,0.893607473052428,0.720433734848141,0.729955647770083,0.908363129800937,0.9640268048127,1,0.7530725159478,1,0.885142915002455,1,0.793869254333034,1,0.893607473052428,0.720433734848141,0.729955647770083,0.908363129800937,0.9640268048127,1,0.7530725159478,1,0.885142915002455
"2084",0.974219375826738,1,1,0.797117986379343,0.998808128046717,0.777875486259602,0.763684387710494,1,1,0.799048336740103,0.955028427347932,1,0.974219375826738,1,1,0.797117986379343,0.998808128046717,0.777875486259602,0.763684387710494,1,1,0.799048336740103,0.955028427347932,1,0.974219375826738,1,1,0.797117986379343,0.998808128046717,0.777875486259602,0.763684387710494,1,1,0.799048336740103,0.955028427347932,1
"2085",1,1,1,1,0.951491770701237,1,0.764215533577637,0.998185964245002,0.975575209176643,1,1,0.816133760780325,1,1,1,1,0.951491770701237,1,0.764215533577637,0.998185964245002,0.975575209176643,1,1,0.816133760780325,1,1,1,1,0.951491770701237,1,0.764215533577637,0.998185964245002,0.975575209176643,1,1,0.816133760780325
"2086",1,1,1,1,1,1,0.849427612070397,1,1,0.662495161114421,1,1,1,1,1,1,1,1,0.849427612070397,1,1,0.662495161114421,1,1,1,1,1,1,1,1,0.849427612070397,1,1,0.662495161114421,1,1
"2087",0.835092290519079,1,0.969871065914494,1,1,1,1,0.978900166488021,0.956317246499744,0.822230435788199,1,0.721993211882306,0.835092290519079,1,0.969871065914494,1,1,1,1,0.978900166488021,0.956317246499744,0.822230435788199,1,0.721993211882306,0.835092290519079,1,0.969871065914494,1,1,1,1,0.978900166488021,0.956317246499744,0.822230435788199,1,0.721993211882306
"2088",1,1,1,0.74538875052748,1,0.879496838192875,0.973853263445102,1,1,1,1,1,1,1,1,0.74538875052748,1,0.879496838192875,0.973853263445102,1,1,1,1,1,1,1,1,0.74538875052748,1,0.879496838192875,0.973853263445102,1,1,1,1,1
"2089",1,0.561736325862415,1,0.499210740005674,0.937721866084127,0.648343064501518,0.822872070242295,0.995222710503242,1,1,1,0.725311467394268,1,0.561736325862415,1,0.499210740005674,0.937721866084127,0.648343064501518,0.822872070242295,0.995222710503242,1,1,1,0.725311467394268,1,0.561736325862415,1,0.499210740005674,0.937721866084127,0.648343064501518,0.822872070242295,0.995222710503242,1,1,1,0.725311467394268
"2090",0.674167370175377,0.791225061285858,0.855307723786457,0.923310082681858,0.725209279387947,1,1,0.809596014588999,0.869377713465577,1,1,1,0.674167370175377,0.791225061285858,0.855307723786457,0.923310082681858,0.725209279387947,1,1,0.809596014588999,0.869377713465577,1,1,1,0.674167370175377,0.791225061285858,0.855307723786457,0.923310082681858,0.725209279387947,1,1,0.809596014588999,0.869377713465577,1,1,1
"2091",0.482571177896836,1,1,1,0.980490234607502,0.929226406676741,1,0.865690830158292,1,0.762055117310401,0.843893792875187,0.898613980828052,0.482571177896836,1,1,1,0.980490234607502,0.929226406676741,1,0.865690830158292,1,0.762055117310401,0.843893792875187,0.898613980828052,0.482571177896836,1,1,1,0.980490234607502,0.929226406676741,1,0.865690830158292,1,0.762055117310401,0.843893792875187,0.898613980828052
"2092",0.640803431571743,0.597843183097379,1,0.822953099483728,0.855307723786457,0.423869786656448,0.66649480600322,0.876324354113921,1,0.973995742138046,0.898385315539319,0.345944961503338,0.640803431571743,0.597843183097379,1,0.822953099483728,0.855307723786457,0.423869786656448,0.66649480600322,0.876324354113921,1,0.973995742138046,0.898385315539319,0.345944961503338,0.640803431571743,0.597843183097379,1,0.822953099483728,0.855307723786457,0.423869786656448,0.66649480600322,0.876324354113921,1,0.973995742138046,0.898385315539319,0.345944961503338
"2093",1,0.963039940059448,0.984322637084879,1,0.738840167689398,0.997663141732279,1,1,0.760150205092609,0.648343064501518,1,0.888275573252258,1,0.963039940059448,0.984322637084879,1,0.738840167689398,0.997663141732279,1,1,0.760150205092609,0.648343064501518,1,0.888275573252258,1,0.963039940059448,0.984322637084879,1,0.738840167689398,0.997663141732279,1,1,0.760150205092609,0.648343064501518,1,0.888275573252258
"2094",1,1,1,1,1,0.938469614494877,1,1,0.768073815153872,0.698062618829008,0.940537572943029,1,1,1,1,1,1,0.938469614494877,1,1,0.768073815153872,0.698062618829008,0.940537572943029,1,1,1,1,1,1,0.938469614494877,1,1,0.768073815153872,0.698062618829008,0.940537572943029,1
"2095",0.881610372409896,1,1,0.774994892276456,1,1,0.97751578640278,1,0.836758659456238,1,0.953034023627171,1,0.881610372409896,1,1,0.774994892276456,1,1,0.97751578640278,1,0.836758659456238,1,0.953034023627171,1,0.881610372409896,1,1,0.774994892276456,1,1,0.97751578640278,1,0.836758659456238,1,0.953034023627171,1
"2096",1,0.546778271962083,1,0.978841757288155,1,1,1,1,1,1,0.777543699148415,0.996289901751244,1,0.546778271962083,1,0.978841757288155,1,1,1,1,1,1,0.777543699148415,0.996289901751244,1,0.546778271962083,1,0.978841757288155,1,1,1,1,1,1,0.777543699148415,0.996289901751244
"2097",1,0.747554524010109,1,0.730957671803425,0.995700018487302,1,0.860524972165463,1,1,1,0.400574608100052,0.833842208614395,1,0.747554524010109,1,0.730957671803425,0.995700018487302,1,0.860524972165463,1,1,1,0.400574608100052,0.833842208614395,1,0.747554524010109,1,0.730957671803425,0.995700018487302,1,0.860524972165463,1,1,1,0.400574608100052,0.833842208614395
"2098",1,0.591213194575306,0.852965208623689,0.856478364900237,1,0.937391282845341,1,1,1,1,0.707001206355541,0.923341524695194,1,0.591213194575306,0.852965208623689,0.856478364900237,1,0.937391282845341,1,1,1,1,0.707001206355541,0.923341524695194,1,0.591213194575306,0.852965208623689,0.856478364900237,1,0.937391282845341,1,1,1,1,0.707001206355541,0.923341524695194
"2099",1,1,0.659391512343262,1,0.930126840255185,0.640222473648434,0.919530595601586,0.63495658945636,0.883135100886307,1,0.998699551014269,1,1,1,0.659391512343262,1,0.930126840255185,0.640222473648434,0.919530595601586,0.63495658945636,0.883135100886307,1,0.998699551014269,1,1,1,0.659391512343262,1,0.930126840255185,0.640222473648434,0.919530595601586,0.63495658945636,0.883135100886307,1,0.998699551014269,1
"2100",0.877831513807482,1,0.83601144125991,1,0.934297310148158,0.911020689156315,0.854172561629446,1,0.799048336740103,1,0.938193269377613,0.927891630148922,0.877831513807482,1,0.83601144125991,1,0.934297310148158,0.911020689156315,0.854172561629446,1,0.799048336740103,1,0.938193269377613,0.927891630148922,0.877831513807482,1,0.83601144125991,1,0.934297310148158,0.911020689156315,0.854172561629446,1,0.799048336740103,1,0.938193269377613,0.927891630148922
"2101",0.868410811887811,0.972674226660908,1,1,0.777875486259602,0.923341524695194,0.660891656661659,0.956318138035724,0.64942617674055,0.840593543660572,1,1,0.868410811887811,0.972674226660908,1,1,0.777875486259602,0.923341524695194,0.660891656661659,0.956318138035724,0.64942617674055,0.840593543660572,1,1,0.868410811887811,0.972674226660908,1,1,0.777875486259602,0.923341524695194,0.660891656661659,0.956318138035724,0.64942617674055,0.840593543660572,1,1
"2102",1,0.800348591633794,0.770620614513829,1,1,1,1,1,1,1,1,1,1,0.800348591633794,0.770620614513829,1,1,1,1,1,1,1,1,1,1,0.800348591633794,0.770620614513829,1,1,1,1,1,1,1,1,1
"2103",1,0.695732463297362,1,0.997874095025813,1,0.825775129465445,1,0.0394786997832866,1,1,1,0.0205201225137462,1,0.695732463297362,1,0.997874095025813,1,0.825775129465445,1,0.0394786997832866,1,1,1,0.0205201225137462,1,0.695732463297362,1,0.997874095025813,1,0.825775129465445,1,0.0394786997832866,1,1,1,0.0205201225137462
"2104",1,0.9766567962371,1,0.869549985336389,1,1,1,1,1,0.768073815153872,0.877029605155109,1,1,0.9766567962371,1,0.869549985336389,1,1,1,1,1,0.768073815153872,0.877029605155109,1,1,0.9766567962371,1,0.869549985336389,1,1,1,1,1,0.768073815153872,0.877029605155109,1
"2105",1,1,1,1,0.96905663361414,0.736168040247167,1,1,1,1,0.929023285842954,1,1,1,1,1,0.96905663361414,0.736168040247167,1,1,1,1,0.929023285842954,1,1,1,1,1,0.96905663361414,0.736168040247167,1,1,1,1,0.929023285842954,1
"2106",1,1,0.972446334770205,1,1,1,1,0.670142838025397,1,0.827895164251834,1,0.721993211882306,1,1,0.972446334770205,1,1,1,1,0.670142838025397,1,0.827895164251834,1,0.721993211882306,1,1,0.972446334770205,1,1,1,1,0.670142838025397,1,0.827895164251834,1,0.721993211882306
"2107",1,1,1,0.984078620125805,0.970729619371087,0.740307255578324,1,1,0.918580917045488,1,1,0.728555010738594,1,1,1,0.984078620125805,0.970729619371087,0.740307255578324,1,1,0.918580917045488,1,1,0.728555010738594,1,1,1,0.984078620125805,0.970729619371087,0.740307255578324,1,1,0.918580917045488,1,1,0.728555010738594
"2108",1,1,1,1,1,1,1,0.758999391511867,1,1,1,0.501803606864188,1,1,1,1,1,1,1,0.758999391511867,1,1,1,0.501803606864188,1,1,1,1,1,1,1,0.758999391511867,1,1,1,0.501803606864188
"2109",0.794286540586003,1,0.753396781729146,0.75770679784358,0.0301168040398705,1,0.827444958361659,0.701520359618117,0.774994892276456,1,0.756101418878338,0.865690830158292,0.794286540586003,1,0.753396781729146,0.75770679784358,0.0301168040398705,1,0.827444958361659,0.701520359618117,0.774994892276456,1,0.756101418878338,0.865690830158292,0.794286540586003,1,0.753396781729146,0.75770679784358,0.0301168040398705,1,0.827444958361659,0.701520359618117,0.774994892276456,1,0.756101418878338,0.865690830158292
"2110",0.286124907501329,1,0.416378746360697,0.690623922979416,0.118672366701519,0.657521785835066,0.924541871193384,0.292288182881329,0.20152584367885,0.63376708832051,0.115842320392631,1,0.286124907501329,1,0.416378746360697,0.690623922979416,0.118672366701519,0.657521785835066,0.924541871193384,0.292288182881329,0.20152584367885,0.63376708832051,0.115842320392631,1,0.286124907501329,1,0.416378746360697,0.690623922979416,0.118672366701519,0.657521785835066,0.924541871193384,0.292288182881329,0.20152584367885,0.63376708832051,0.115842320392631,1
"2111",0.777875486259602,0.747641566117425,0.835144192926849,1,1,1,1,0.905882597291727,0.860524972165463,0.956553116406291,0.532206437869612,0.513261736618567,0.777875486259602,0.747641566117425,0.835144192926849,1,1,1,1,0.905882597291727,0.860524972165463,0.956553116406291,0.532206437869612,0.513261736618567,0.777875486259602,0.747641566117425,0.835144192926849,1,1,1,1,0.905882597291727,0.860524972165463,0.956553116406291,0.532206437869612,0.513261736618567
"2112",0.859417924199186,1,0.965348801351372,1,0.923370140785398,1,1,0.955354273755685,0.674167370175377,1,0.874712305811235,1,0.859417924199186,1,0.965348801351372,1,0.923370140785398,1,1,0.955354273755685,0.674167370175377,1,0.874712305811235,1,0.859417924199186,1,0.965348801351372,1,0.923370140785398,1,1,0.955354273755685,0.674167370175377,1,0.874712305811235,1
"2113",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2114",1,1,1,1,1,1,0.551915406014027,0.695259686337469,0.523943612737896,0.831825935014844,0.701520359618117,1,1,1,1,1,1,1,0.551915406014027,0.695259686337469,0.523943612737896,0.831825935014844,0.701520359618117,1,1,1,1,1,1,1,0.551915406014027,0.695259686337469,0.523943612737896,0.831825935014844,0.701520359618117,1
"2115",0.86747410821688,0.740307255578324,1,1,1,1,1,0.991481170124754,0.898149737980991,0.86998289094159,0.897964971668569,0.81905129502492,0.86747410821688,0.740307255578324,1,1,1,1,1,0.991481170124754,0.898149737980991,0.86998289094159,0.897964971668569,0.81905129502492,0.86747410821688,0.740307255578324,1,1,1,1,1,0.991481170124754,0.898149737980991,0.86998289094159,0.897964971668569,0.81905129502492
"2116",1,1,1,0.966060936310409,1,1,1,1,1,1,1,0.896734679241849,1,1,1,0.966060936310409,1,1,1,1,1,1,1,0.896734679241849,1,1,1,0.966060936310409,1,1,1,1,1,1,1,0.896734679241849
"2117",0.701520359618117,0.967532854176736,0.856478364900237,0.974769702838477,0.996560381368153,1,0.91088357310086,0.942856344072874,0.935382473550715,1,1,0.962157414774673,0.701520359618117,0.967532854176736,0.856478364900237,0.974769702838477,0.996560381368153,1,0.91088357310086,0.942856344072874,0.935382473550715,1,1,0.962157414774673,0.701520359618117,0.967532854176736,0.856478364900237,0.974769702838477,0.996560381368153,1,0.91088357310086,0.942856344072874,0.935382473550715,1,1,0.962157414774673
"2118",1,0.888275573252258,0.694665335951374,0.842096137889195,1,0.545840265473753,0.879496838192875,1,0.309672501988438,1,1,0.789093373555145,1,0.888275573252258,0.694665335951374,0.842096137889195,1,0.545840265473753,0.879496838192875,1,0.309672501988438,1,1,0.789093373555145,1,0.888275573252258,0.694665335951374,0.842096137889195,1,0.545840265473753,0.879496838192875,1,0.309672501988438,1,1,0.789093373555145
"2119",0.718560887410934,1,1,0.921509889813423,1,1,1,1,1,0.877157542636747,0.809596014588999,1,0.718560887410934,1,1,0.921509889813423,1,1,1,1,1,0.877157542636747,0.809596014588999,1,0.718560887410934,1,1,0.921509889813423,1,1,1,1,1,0.877157542636747,0.809596014588999,1
"2120",0.822200338682415,1,0.844225004016481,0.91328055379434,1,0.866524878209945,0.921509889813423,0.22529636698802,0.603062678475416,1,0.983870852326613,0.415248143969784,0.822200338682415,1,0.844225004016481,0.91328055379434,1,0.866524878209945,0.921509889813423,0.22529636698802,0.603062678475416,1,0.983870852326613,0.415248143969784,0.822200338682415,1,0.844225004016481,0.91328055379434,1,0.866524878209945,0.921509889813423,0.22529636698802,0.603062678475416,1,0.983870852326613,0.415248143969784
"2121",0.856478364900237,0.973836009294372,1,0.960323618850201,0.836565536325953,0.618736794831569,1,1,1,0.948761459602004,1,0.721993211882306,0.856478364900237,0.973836009294372,1,0.960323618850201,0.836565536325953,0.618736794831569,1,1,1,0.948761459602004,1,0.721993211882306,0.856478364900237,0.973836009294372,1,0.960323618850201,0.836565536325953,0.618736794831569,1,1,1,0.948761459602004,1,0.721993211882306
"2122",0.892290383683782,0.876552370102767,1,0.959206513193821,0.799437161666232,1,0.960168593536299,0.606108069596582,1,1,0.553122610863795,1,0.892290383683782,0.876552370102767,1,0.959206513193821,0.799437161666232,1,0.960168593536299,0.606108069596582,1,1,0.553122610863795,1,0.892290383683782,0.876552370102767,1,0.959206513193821,0.799437161666232,1,0.960168593536299,0.606108069596582,1,1,0.553122610863795,1
"2123",0.110907371069059,1,0.946349970139777,0.663740998627161,1,1,0.597843183097379,0.537402128457123,0.747729390665008,1,1,1,0.110907371069059,1,0.946349970139777,0.663740998627161,1,1,0.597843183097379,0.537402128457123,0.747729390665008,1,1,1,0.110907371069059,1,0.946349970139777,0.663740998627161,1,1,0.597843183097379,0.537402128457123,0.747729390665008,1,1,1
"2124",0.935961114780852,1,0.8152302699812,0.830115385217191,1,0.856478364900237,1,0.964408042744616,1,0.823290350952408,1,1,0.935961114780852,1,0.8152302699812,0.830115385217191,1,0.856478364900237,1,0.964408042744616,1,0.823290350952408,1,1,0.935961114780852,1,0.8152302699812,0.830115385217191,1,0.856478364900237,1,0.964408042744616,1,0.823290350952408,1,1
"2125",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2126",1,0.689139627636962,0.976126863776912,0.722640731259764,0.831510956228477,0.834926196920085,0.886606229713013,0.695772091318194,0.990820314527178,0.871822129828358,0.772243421735145,0.680980921302186,1,0.689139627636962,0.976126863776912,0.722640731259764,0.831510956228477,0.834926196920085,0.886606229713013,0.695772091318194,0.990820314527178,0.871822129828358,0.772243421735145,0.680980921302186,1,0.689139627636962,0.976126863776912,0.722640731259764,0.831510956228477,0.834926196920085,0.886606229713013,0.695772091318194,0.990820314527178,0.871822129828358,0.772243421735145,0.680980921302186
"2127",0.460901059504252,1,0.505536914918632,1,1,1,1,0.798826682768537,0.825775129465445,1,1,0.655030022205194,0.460901059504252,1,0.505536914918632,1,1,1,1,0.798826682768537,0.825775129465445,1,1,0.655030022205194,0.460901059504252,1,0.505536914918632,1,1,1,1,0.798826682768537,0.825775129465445,1,1,0.655030022205194
"2128",1,0.898613980828052,0.766607267344399,0.820836776928323,1,1,1,0.814105557972212,0.884034378942475,0.946950067732736,1,0.987969227570613,1,0.898613980828052,0.766607267344399,0.820836776928323,1,1,1,0.814105557972212,0.884034378942475,0.946950067732736,1,0.987969227570613,1,0.898613980828052,0.766607267344399,0.820836776928323,1,1,1,0.814105557972212,0.884034378942475,0.946950067732736,1,0.987969227570613
"2129",0.864831286041563,0.814105557972212,0.916474497649454,1,0.94174240513425,1,0.940723847380519,1,1,1,1,1,0.864831286041563,0.814105557972212,0.916474497649454,1,0.94174240513425,1,0.940723847380519,1,1,1,1,1,0.864831286041563,0.814105557972212,0.916474497649454,1,0.94174240513425,1,0.940723847380519,1,1,1,1,1
"2130",1,1,0.706155265431867,1,0.863740745749679,0.902698294492576,0.893995807663853,0.728555010738594,0.78105659632592,0.632151562030597,0.833684537006946,1,1,1,0.706155265431867,1,0.863740745749679,0.902698294492576,0.893995807663853,0.728555010738594,0.78105659632592,0.632151562030597,0.833684537006946,1,1,1,0.706155265431867,1,0.863740745749679,0.902698294492576,0.893995807663853,0.728555010738594,0.78105659632592,0.632151562030597,0.833684537006946,1
"2131",0.532132990558662,1,0.96905663361414,1,0.801370033270088,0.897895062059123,0.850756916474029,0.929828034030051,1,1,1,0.995222710503242,0.532132990558662,1,0.96905663361414,1,0.801370033270088,0.897895062059123,0.850756916474029,0.929828034030051,1,1,1,0.995222710503242,0.532132990558662,1,0.96905663361414,1,0.801370033270088,0.897895062059123,0.850756916474029,0.929828034030051,1,1,1,0.995222710503242
"2132",0.825552309725092,0.751243234307777,1,0.871076163935443,1,0.68417399048853,1,0.946170904051636,0.901631586956716,1,1,0.612020007298527,0.825552309725092,0.751243234307777,1,0.871076163935443,1,0.68417399048853,1,0.946170904051636,0.901631586956716,1,1,0.612020007298527,0.825552309725092,0.751243234307777,1,0.871076163935443,1,0.68417399048853,1,0.946170904051636,0.901631586956716,1,1,0.612020007298527
"2133",0.767743387051355,0.714053641504764,1,0.993108303390944,0.981543302681446,1,0.893213999216303,1,1,1,0.961290051818512,1,0.767743387051355,0.714053641504764,1,0.993108303390944,0.981543302681446,1,0.893213999216303,1,1,1,0.961290051818512,1,0.767743387051355,0.714053641504764,1,0.993108303390944,0.981543302681446,1,0.893213999216303,1,1,1,0.961290051818512,1
"2134",1,1,1,0.994430444202443,1,1,0.735221661922376,1,1,1,1,0.703415031967213,1,1,1,0.994430444202443,1,1,0.735221661922376,1,1,1,1,0.703415031967213,1,1,1,0.994430444202443,1,1,0.735221661922376,1,1,1,1,0.703415031967213
"2135",1,1,1,1,0.725209279387947,0.419638359749485,0.951661205755838,0.925165818030096,1,1,0.924137336635258,0.566319895917047,1,1,1,1,0.725209279387947,0.419638359749485,0.951661205755838,0.925165818030096,1,1,0.924137336635258,0.566319895917047,1,1,1,1,0.725209279387947,0.419638359749485,0.951661205755838,0.925165818030096,1,1,0.924137336635258,0.566319895917047
"2136",0.68417399048853,1,0.884721699620544,0.947874210615851,0.841210287115753,0.342206180743875,1,1,0.960312893741956,0.96270055319745,0.769322887822054,0.736370888467508,0.68417399048853,1,0.884721699620544,0.947874210615851,0.841210287115753,0.342206180743875,1,1,0.960312893741956,0.96270055319745,0.769322887822054,0.736370888467508,0.68417399048853,1,0.884721699620544,0.947874210615851,0.841210287115753,0.342206180743875,1,1,0.960312893741956,0.96270055319745,0.769322887822054,0.736370888467508
"2137",0.863675029423987,1,0.532577466049054,1,0.956967865269405,0.540308074700024,0.615268673470738,0.808859076619207,0.81905129502492,1,1,1,0.863675029423987,1,0.532577466049054,1,0.956967865269405,0.540308074700024,0.615268673470738,0.808859076619207,0.81905129502492,1,1,1,0.863675029423987,1,0.532577466049054,1,0.956967865269405,0.540308074700024,0.615268673470738,0.808859076619207,0.81905129502492,1,1,1
"2138",0.533612109534425,0.995222710503242,1,1,0.633685687561227,1,0.572106696549201,0.98112506365828,0.725703080858263,0.990835768610685,1,1,0.533612109534425,0.995222710503242,1,1,0.633685687561227,1,0.572106696549201,0.98112506365828,0.725703080858263,0.990835768610685,1,1,0.533612109534425,0.995222710503242,1,1,0.633685687561227,1,0.572106696549201,0.98112506365828,0.725703080858263,0.990835768610685,1,1
"2139",1,1,1,0.870431280112181,0.893415744176279,0.771423527967248,1,1,0.993108303390944,1,0.959787236987391,0.998808128046717,1,1,1,0.870431280112181,0.893415744176279,0.771423527967248,1,1,0.993108303390944,1,0.959787236987391,0.998808128046717,1,1,1,0.870431280112181,0.893415744176279,0.771423527967248,1,1,0.993108303390944,1,0.959787236987391,0.998808128046717
"2140",0.797062663135052,1,1,0.920189556837271,0.560559597252692,1,0.366074315426048,0.268497730323456,0.81905129502492,1,0.48694484805177,1,0.797062663135052,1,1,0.920189556837271,0.560559597252692,1,0.366074315426048,0.268497730323456,0.81905129502492,1,0.48694484805177,1,0.797062663135052,1,1,0.920189556837271,0.560559597252692,1,0.366074315426048,0.268497730323456,0.81905129502492,1,0.48694484805177,1
"2141",0.351730588537704,0.746173805993277,0.802842557263187,1,0.953251771326539,0.804449392595275,0.517740830481266,0.540308074700024,1,1,0.834562833420173,1,0.351730588537704,0.746173805993277,0.802842557263187,1,0.953251771326539,0.804449392595275,0.517740830481266,0.540308074700024,1,1,0.834562833420173,1,0.351730588537704,0.746173805993277,0.802842557263187,1,0.953251771326539,0.804449392595275,0.517740830481266,0.540308074700024,1,1,0.834562833420173,1
"2142",0.553349660167155,1,1,1,0.812071988637897,1,1,0.912964326432576,1,1,1,0.923844600202583,0.553349660167155,1,1,1,0.812071988637897,1,1,0.912964326432576,1,1,1,0.923844600202583,0.553349660167155,1,1,1,0.812071988637897,1,1,0.912964326432576,1,1,1,0.923844600202583
"2143",0.281395245205513,0.750227443161828,0.580243454795715,1,0.925929936880796,0.828005948633937,0.772049179854907,0.60836758268934,0.730957671803425,0.837327337506914,0.77572919715467,0.740503469749076,0.281395245205513,0.750227443161828,0.580243454795715,1,0.925929936880796,0.828005948633937,0.772049179854907,0.60836758268934,0.730957671803425,0.837327337506914,0.77572919715467,0.740503469749076,0.281395245205513,0.750227443161828,0.580243454795715,1,0.925929936880796,0.828005948633937,0.772049179854907,0.60836758268934,0.730957671803425,0.837327337506914,0.77572919715467,0.740503469749076
"2144",1,1,0.683352667239552,0.928287025236443,0.940206014730079,1,1,1,1,0.747729390665008,1,0.689239160136255,1,1,0.683352667239552,0.928287025236443,0.940206014730079,1,1,1,1,0.747729390665008,1,0.689239160136255,1,1,0.683352667239552,0.928287025236443,0.940206014730079,1,1,1,1,0.747729390665008,1,0.689239160136255
"2145",0.663740998627161,1,0.689139627636962,0.965448819654772,0.983825094782299,0.960573675198131,1,1,0.237183248009083,1,0.414015609684203,1,0.663740998627161,1,0.689139627636962,0.965448819654772,0.983825094782299,0.960573675198131,1,1,0.237183248009083,1,0.414015609684203,1,0.663740998627161,1,0.689139627636962,0.965448819654772,0.983825094782299,0.960573675198131,1,1,0.237183248009083,1,0.414015609684203,1
"2146",0.940537572943029,1,1,1,1,1,0.760187809014126,0.808859076619207,0.559491995620076,1,0.911020689156315,1,0.940537572943029,1,1,1,1,1,0.760187809014126,0.808859076619207,0.559491995620076,1,0.911020689156315,1,0.940537572943029,1,1,1,1,1,0.760187809014126,0.808859076619207,0.559491995620076,1,0.911020689156315,1
"2147",0.893995807663853,0.648343064501518,0.736168040247167,0.743957908795048,1,0.562013958919428,0.834700867355741,0.457360148330764,1,0.345944961503338,1,0.66774685447938,0.893995807663853,0.648343064501518,0.736168040247167,0.743957908795048,1,0.562013958919428,0.834700867355741,0.457360148330764,1,0.345944961503338,1,0.66774685447938,0.893995807663853,0.648343064501518,0.736168040247167,0.743957908795048,1,0.562013958919428,0.834700867355741,0.457360148330764,1,0.345944961503338,1,0.66774685447938
