"","combinedPval","adjustedPval"
"AC099789.1",0.098784859165243,1
"AC100771.1",0.67418071281597,1
"AC100793.1",0.0260703152188315,1
"AC100843.1",0.453204400011753,1
"AC103975.1",0.118421013867773,1
"AC104212.2",0.155607299900668,1
"AC104306.1",0.49286769991395,1
"AC104339.1",0.127208356651427,1
"AC104563.1",0.21268934241644,1
"AC104619.1",0.0758377541481737,1
"AC104619.3",0.635420334884886,1
"AC104619.4",0.333530303037252,1
"AC104843.1",0.402049916389876,1
"AC104978.1",0.339543586549848,1
"AC105399.1",0.218028464003901,1
"AC106800.4",0.0771191117527126,1
"AC106820.1",0.367584001459271,1
"AC106872.2",0.237060198285691,1
"AC106872.3",0.557509644338912,1
"AC106872.7",0.288522466793813,1
"AC107032.1",0.0895729334655675,1
"AC107956.1",0.11473969461538,1
"AC107983.1",0.125911550560165,1
"AC108022.1",0.299111583723281,1
"AC108114.1",0.146423970340019,1
"AC108161.1",0.194169249130451,1
"AC108734.1",0.148251197789127,1
"AC109327.2",0.280601277377155,1
"AC109454.1",0.240833054338574,1
"AC110602.1",0.557509644338912,1
"AC110749.1",0.136385323081707,1
"AC110792.1",0.698176214847229,1
"AC113208.1",0.808344610925138,1
"AC113367.1",0.138352154702362,1
"AC113398.1",0.281908441438723,1
"AC113608.1",0.338001485354422,1
"AC113935.1",0.076031340149421,1
"AC114402.1",0.45528880503581,1
"AC114495.1",0.215185459766761,1
"AC114728.1",0.139400059960299,1
"AC114801.3",0.893085909059843,1
"AC115223.1",0.0960857206633559,1
"AC115618.3",0.504840624975097,1
"AC116049.1",0.333530303037252,1
"AC116347.1",0.810596467834619,1
"AC116533.1",0.363701985825399,1
"AC116562.1",0.333530303037252,1
"AC118758.3",0.557325456214959,1
"AC120036.1",0.211516566980455,1
"AC121334.1",0.0618015004318685,1
"AC123769.1",0.444332341805217,1
"AC124916.1",0.0573564397569926,1
"AC125807.1",0.192748064477637,1
"AC126389.1",0.684818342530519,1
"AC126615.1",0.176589707693039,1
"AC126755.2",0.381361566901165,1
"AC127024.1",0.140907777100619,1
"AC127070.1",0.266960105104349,1
"AC130651.1",0.226249029637629,1
"AC131235.1",0.353240785092309,1
"AC131888.1",0.557509644338912,1
"AC132825.1",0.557509644338912,1
"AC132942.1",0.366637157069674,1
"AC133134.1",0.128080380715864,1
"AC133435.1",0.466956842912377,1
"AC133473.1",0.013506817349624,1
"AC135068.6",0.113965277138669,1
"AC135178.6",0.194406458184898,1
"AC135721.1",0.726815877958376,1
"AC136618.1",0.714117086424574,1
"AC136624.2",0.753280790724386,1
"AC136632.1",0.302847622313748,1
"AC136632.2",0.343085669235681,1
"AC138123.1",0.67418071281597,1
"AC138969.1",0.424855750583947,1
"AC139085.1",0.504840624975097,1
"AC139749.1",0.330695432413687,1
"AC140076.1",0.4772032110744,1
"AC144530.1",0.0439397875799254,1
"AC145146.1",0.296574388829468,1
"AC145285.1",0.205186440035781,1
"AC145285.7",0.36416936244351,1
"AC146507.1",0.269286861634507,1
"AC146507.2",0.286245418273065,1
"AC215219.1",0.405055666145343,1
"AC226101.1",0.786157639733289,1
"AC233702.1",0.299798420133028,1
"AC234778.1",0.402139419730178,1
"AC243732.1",0.444870313072532,1
"AC244034.1",0.111937450563195,1
"AC246787.1",0.0905367435302271,1
"ACAA1",0.830840672951704,1
"ACAA2",0.215185459766761,1
"ACACB",0.503264801238524,1
"ACAD9",0.808344610925138,1
"ACADS",0.562063673539786,1
"ACADVL",0.163082406043564,1
"ACAP1",0.215185459766761,1
"ACAP3",0.350313592798714,1
"ACAT1",0.571405465437518,1
"ACCS",0.652687568782843,1
"ACD",0.215185459766761,1
"ACHE",0.215185459766761,1
"ACIN1",0.98578986150266,1
"ACLY",0.586646223917288,1
"ACO2",0.622075933199495,1
"ACOT8",0.186621058956316,1
"ACOT9",0.578796342091785,1
"ACOX1",0.153925757420456,1
"ACP1",0.910620746428145,1
"ACP2",0.914344324313154,1
"ACP5",0.243565819909404,1
"ACSF2",0.186621058956316,1
"ACSF3",0.123592955840488,1
"ACSL1",0.226767639701061,1
"ACSS1",0.628523636003801,1
"ACSS2",0.30666168763668,1
"ACTA2",0.20659862722971,1
"ACTB",0.173021153883847,1
"ACTG1",0.0641475977982535,1
"ACTN1",0.0395807044922363,1
"ACTN4",0.0989163073910214,1
"ACTR1A",0.14969199592878,1
"ACTR1B",0.255785776513623,1
"ACTR2",0.444724298443249,1
"ACVRL1",0.62548122206205,1
"AD000090.1",0.0296592906841899,1
"ADA2",0.808344610925138,1
"ADAM10",0.186621058956316,1
"ADAM12",0.852503252003664,1
"ADAM15",0.200338284369026,1
"ADAM28",0.504840624975097,1
"ADAM8",0.47773833655956,1
"ADAM9",0.333530303037252,1
"ADAMTS1",0.419522371235783,1
"ADAMTS10",0.333530303037252,1
"ADAMTS12",0.961033307712761,1
"ADAMTS14",0.557509644338912,1
"ADAMTS15",0.618563938208422,1
"ADAMTS2",0.0320140267390632,1
"ADAMTS4",0.751944171334443,1
"ADAMTS9",0.786586677572245,1
"ADAMTSL2",0.0583370087633155,1
"ADAP1",0.557509644338912,1
"ADAR",0.919178905325238,1
"ADCK5",0.504840624975097,1
"ADCY3",0.439268230022079,1
"ADCY5",0.645917361271071,1
"ADCY6",0.557325456214959,1
"ADD1",0.397664141769279,1
"ADD3",0.0901384091680293,1
"ADGRA2",0.204794806130688,1
"ADGRE5",0.119271149299124,1
"ADGRF1",0.512413274765354,1
"ADGRG1",0.557509644338912,1
"ADH5",0.333530303037252,1
"ADI1",0.604675834448375,1
"ADIPOR1",0.087301526297358,1
"ADIPOR2",0.441122921300157,1
"ADIRF",0.910620746428145,1
"ADNP",0.529921409894273,1
"ADORA1",0.557325456214959,1
"ADPRHL2",0.333530303037252,1
"ADRA2A",0.40966250650625,1
"ADRM1",0.175677355240071,1
"AEBP1",0.0720911163816831,1
"AEN",0.360004174547029,1
"AES",0.0350999950906616,1
"AF279873.2",0.148251197789127,1
"AFAP1",0.635379525353059,1
"AFDN",0.324770809596267,1
"AFF4",0.49920673335887,1
"AFG3L2",0.5404185365014,1
"AFTPH",0.534169371769295,1
"AGAP1",0.557325456214959,1
"AGAP10P",0.571405465437518,1
"AGAP12P",0.5404185365014,1
"AGAP2.AS1",0.828959286530837,1
"AGAP3",0.0793627781190274,1
"AGAP4",0.5404185365014,1
"AGAP6",0.571405465437518,1
"AGAP9",0.5404185365014,1
"AGFG1",0.504840624975097,1
"AGFG2",0.378071860397253,1
"AGPAT1",0.280190451864494,1
"AGPAT2",0.237077868744873,1
"AGPAT3",0.298873314116765,1
"AGRN",0.186621058956316,1
"AGT",0.224306836690525,1
"AGTRAP",0.828569581260523,1
"AHCY",0.56567354460879,1
"AHCYL1",0.774139590052985,1
"AHDC1",0.131952491494738,1
"AHI1",0.166598761772941,1
"AHNAK",0.377876444176177,1
"AHNAK2",0.503264801238524,1
"AHSA1",0.707209527686925,1
"AHSA2",0.557509644338912,1
"AIDA",0.622075933199495,1
"AIF1",0.986951672235814,1
"AIG1",0.503264801238524,1
"AIP",0.369076188045625,1
"AK2",0.466956842912377,1
"AK3",0.786586677572245,1
"AKAP1",0.842658144121871,1
"AKAP11",0.557325456214959,1
"AKAP12",0.268549347953262,1
"AKAP13",0.120789645749951,1
"AKAP8",0.557325456214959,1
"AKAP8L",0.469805136591485,1
"AKAP9",0.910620746428145,1
"AKNA",0.333530303037252,1
"AKR1A1",0.523151076291475,1
"AKR1B1",0.343323667935816,1
"AKR1C1",0.148251197789127,1
"AKR1C2",0.702649741379928,1
"AKR1C3",0.708091771870202,1
"AKR7A2",0.333530303037252,1
"AKT1",0.300004101106829,1
"AKT1S1",0.446938878533072,1
"AKT2",0.256183841422072,1
"AL008718.1",0.110627598414499,1
"AL009174.1",0.184223830164624,1
"AL022237.1",0.218171592061347,1
"AL022342.1",0.0557419725890059,1
"AL022718.1",0.119288288081574,1
"AL024507.1",0.553514252227196,1
"AL031229.1",0.299159021045081,1
"AL031727.1",0.142006383823219,1
"AL031729.1",0.576385430658872,1
"AL031736.2",0.210150296694985,1
"AL031864.2",0.0551866532581103,1
"AL031985.2",0.17341657767161,1
"AL032821.1",0.351754021173601,1
"AL033519.2",0.136767456711936,1
"AL034369.1",0.0172512707893167,1
"AL034374.1",0.179313533624244,1
"AL034379.1",0.417412752095321,1
"AL035078.1",0.0565815567205967,1
"AL049597.1",0.122954477924588,1
"AL049714.1",0.027843626005733,1
"AL049780.1",0.333530303037252,1
"AL049830.1",0.384864349953147,1
"AL049872.1",0.152277700422838,1
"AL049873.1",0.506356648374596,1
"AL049874.2",0.301564591669192,1
"AL050331.1",0.134871028976181,1
"AL078595.1",0.220852953434353,1
"AL078604.1",0.0574166845852011,1
"AL079342.1",0.126919085933114,1
"AL080243.2",0.196927506330445,1
"AL096701.1",0.032397686164134,1
"AL096711.1",0.0375312605887328,1
"AL109615.1",0.557509644338912,1
"AL109628.2",0.897859173007424,1
"AL109741.2",0.194406458184898,1
"AL109936.1",0.504840624975097,1
"AL121594.1",0.597177263562049,1
"AL121594.2",0.103207726124604,1
"AL121612.1",0.364782319729773,1
"AL121769.1",0.557325456214959,1
"AL121871.1",0.241347707222989,1
"AL121886.1",0.444171971065584,1
"AL121972.1",0.415994258320674,1
"AL122020.1",0.0591896370616655,1
"AL132838.1",0.49920673335887,1
"AL133163.1",0.0791557382353938,1
"AL133216.2",0.152277700422838,1
"AL133260.1",0.165238806806976,1
"AL133267.1",0.622075933199495,1
"AL135905.1",0.187387280290769,1
"AL136126.1",0.23472140999743,1
"AL136380.1",0.0555811000102051,1
"AL136454.1",0.160807345555865,1
"AL136968.2",0.330612429644397,1
"AL137784.1",0.58767193488423,1
"AL138721.1",0.093413103116241,1
"AL138785.1",0.180464287098182,1
"AL138878.1",0.71518492627984,1
"AL139039.2",0.504840624975097,1
"AL139095.2",0.466956842912377,1
"AL139100.1",0.340350550430204,1
"AL139421.1",0.499819642986466,1
"AL157792.1",0.196848143955258,1
"AL157938.3",0.333530303037252,1
"AL158047.1",0.910620746428145,1
"AL158156.1",0.0547771564983286,1
"AL158214.1",0.371365771635487,1
"AL158823.1",0.123302976571724,1
"AL160314.1",0.557509644338912,1
"AL161757.1",0.468194595380632,1
"AL161781.1",0.379560245439592,1
"AL161787.1",0.0909529793662668,1
"AL161909.1",0.149608250673304,1
"AL162430.1",0.218715789747102,1
"AL163973.1",0.55416576325168,1
"AL353662.2",0.0631988505193656,1
"AL353678.1",0.0947817907946109,1
"AL353691.2",0.121112715121896,1
"AL353705.1",0.300781854268213,1
"AL353754.1",0.711629920393007,1
"AL355032.1",0.789407892043934,1
"AL355309.1",0.769482469100297,1
"AL355472.2",0.251548961567646,1
"AL355802.2",0.108313669286436,1
"AL356000.1",0.504840624975097,1
"AL356441.2",0.557325456214959,1
"AL356535.1",0.188000566214226,1
"AL357055.1",0.376088993901346,1
"AL357055.2",0.300048375432409,1
"AL358176.3",0.158086116044841,1
"AL358178.1",0.333530303037252,1
"AL358472.1",0.249047712461524,1
"AL359265.2",0.300404996190352,1
"AL359704.1",0.11970086933802,1
"AL359715.1",0.21540700103583,1
"AL359837.1",0.143160403805366,1
"AL365223.1",0.215185459766761,1
"AL365226.2",0.215185459766761,1
"AL365258.2",0.1189707356932,1
"AL365277.1",0.300404996190352,1
"AL365357.1",0.27886680263346,1
"AL365436.1",0.952774431076171,1
"AL389915.2",0.635379525353059,1
"AL390039.1",0.557325456214959,1
"AL390119.1",0.333530303037252,1
"AL390719.2",0.300404996190352,1
"AL441963.1",0.0618015004318685,1
"AL445363.3",0.336934537206618,1
"AL445433.1",0.15089250184726,1
"AL450405.1",0.722629641537737,1
"AL450998.1",0.245564931848123,1
"AL451007.1",0.0636835064978301,1
"AL451074.3",0.0259428486729099,1
"AL451081.2",0.910620746428145,1
"AL512430.3",0.604447614884891,1
"AL513043.1",0.516176534471598,1
"AL513302.1",0.160517430628708,1
"AL513331.1",0.557325456214959,1
"AL513365.1",0.356731510449041,1
"AL583805.1",0.994063999374438,1
"AL589826.1",0.082811972514125,1
"AL590004.2",0.526563243774211,1
"AL590286.1",0.149073241934691,1
"AL590383.1",0.49920673335887,1
"AL590556.1",0.243513200852857,1
"AL590682.1",0.356321749589703,1
"AL590867.2",0.231666188713699,1
"AL591623.2",0.384557226850294,1
"AL591846.1",0.333530303037252,1
"AL591866.1",0.99434807251505,1
"AL592114.1",0.262234812092461,1
"AL592295.1",0.0569948117399868,1
"AL596275.1",0.125709345986453,1
"AL596448.1",0.216131704649658,1
"AL603825.1",0.635379525353059,1
"AL627171.1",0.5404185365014,1
"AL645568.3",0.333530303037252,1
"AL645927.1",0.56567354460879,1
"AL645939.1",0.344841845870886,1
"AL662890.1",0.347995601291301,1
"AL663070.1",0.144603307489541,1
"AL669831.1",0.444870313072532,1
"AL669983.1",0.281835697886945,1
"AL731577.1",0.162473937221461,1
"AL954705.1",0.171598672910614,1
"ALDH16A1",0.885546862689577,1
"ALDH18A1",0.891373288644604,1
"ALDH1A1",0.454053502646047,1
"ALDH1A3",0.511817374185533,1
"ALDH1B1",0.457741222177947,1
"ALDH2",0.557509644338912,1
"ALDH3A2",0.14969199592878,1
"ALDH3B1",0.503264801238524,1
"ALDOA",0.148748038892015,1
"ALDOB",0.823937189331654,1
"ALG1",0.910620746428145,1
"ALG12",0.504840624975097,1
"ALG2",0.852503252003664,1
"ALG3",0.256183841422072,1
"ALKBH5",0.5404185365014,1
"ALKBH7",0.635379525353059,1
"ALOX5",0.415994258320674,1
"ALOX5AP",0.732895224077586,1
"ALS2CL",0.0476051748569573,1
"ALYREF",0.614900303881393,1
"AMBP",0.175076530044561,1
"AMDHD2",0.557325456214959,1
"AMFR",0.622075933199495,1
"AMN",0.535611184080648,1
"AMOTL1",0.106022252870296,1
"AMPD2",0.0309907987876452,1
"AMY1A",0.17252498724729,1
"AMY1B",0.0208641677664887,1
"AMY1C",0.013506817349624,1
"AMY2A",0.0208641677664887,1
"ANAPC11",0.189208442403713,1
"ANAPC15",0.333530303037252,1
"ANAPC16",0.193071415102944,1
"ANAPC2",0.731128752979335,1
"ANAPC5",0.68182524171247,1
"ANAPC7",0.5404185365014,1
"ANG",0.986951672235814,1
"ANGPTL2",0.440642931845755,1
"ANGPTL4",0.504840624975097,1
"ANKH",0.622075933199495,1
"ANKLE2",0.239360939043111,1
"ANKMY1",0.471272097696573,1
"ANKRD10",0.6395022933256,1
"ANKRD11",0.149073241934691,1
"ANKRD13A",0.333530303037252,1
"ANKRD13D",0.487085064948717,1
"ANKRD40",0.333530303037252,1
"ANKRD45",0.17252498724729,1
"ANKRD52",0.828628984999348,1
"ANKRD54",0.984178135859899,1
"ANKRD9",0.298684817786358,1
"ANKZF1",0.584323169345782,1
"ANO9",0.470298907583154,1
"ANP32A",0.225741708617527,1
"ANP32B",0.134460438721747,1
"ANPEP",0.139615469802065,1
"ANTXR1",0.194315857049694,1
"ANTXR2",0.557325456214959,1
"ANXA1",0.0947817907946109,1
"ANXA11",0.321112044134407,1
"ANXA2",0.614778940777809,1
"ANXA4",0.693107447283608,1
"ANXA5",0.557509644338912,1
"ANXA6",0.238214395253686,1
"AOC3",0.186621058956316,1
"AP000281.1",0.535534469688607,1
"AP000343.1",0.852503252003664,1
"AP000354.1",0.0959941307680027,1
"AP000356.3",0.172865223035921,1
"AP000892.3",0.333530303037252,1
"AP000936.3",0.141051266920764,1
"AP000942.1",0.200007072620997,1
"AP001024.1",0.0695266953781775,1
"AP001086.1",0.208642890186224,1
"AP001324.1",0.108593593590379,1
"AP001330.4",0.529178650320113,1
"AP001496.2",0.0630641908179038,1
"AP001992.1",0.561788361845805,1
"AP002381.1",0.410394035207982,1
"AP002884.1",0.335923161026294,1
"AP002982.1",0.526563243774211,1
"AP003352.1",0.438608616481728,1
"AP003385.3",0.138535737740544,1
"AP004217.1",0.130831626016358,1
"AP005202.1",0.130246935588177,1
"AP005431.1",0.342438612944265,1
"AP005902.2",0.852503252003664,1
"AP1B1",0.557325456214959,1
"AP1G2",0.521363098484966,1
"AP1M1",0.571405465437518,1
"AP1M2",0.503264801238524,1
"AP1S1",0.547391366368989,1
"AP2A1",0.29391719169312,1
"AP2A2",0.65163047395266,1
"AP2B1",0.287947711451611,1
