"","combined_pvalue","adjusted_pvalue"
"CAVIN3",0.00254887962827133,0.0896124615090966
"CBFB",0.133061645750406,1
"CBLC",0.00994229159083004,0.291006360040922
"CBR1",0.198730344133198,1
"CBWD1",0.211304376762573,1
"CBWD2",0.0173557629759679,0.466133772860395
"CBWD3",0.0588654319430693,1
"CBWD5",0.000246969518293727,0.0110032702764962
"CBWD6",0.0619716480991246,1
"CBX3",0.0498636527116004,1
"CBX4",0.910833761064766,1
"CBX5",0.700630430737839,1
"CBX6",0.561717759078231,1
"CBX7",0.156914820024855,1
"CC2D1A",0.671368623328181,1
"CC2D1B",0.582726414866921,1
"CCDC106",0.51145169939904,1
"CCDC107",0.882869528319589,1
"CCDC12",0.555884582004509,1
"CCDC120",0.253197479315926,1
"CCDC124",0.0974135547691857,1
"CCDC130",0.524496978337581,1
"CCDC144NL.AS1",0.965539105454206,1
"CCDC167",0.0217942324561964,0.568050005001879
"CCDC22",0.613383805975263,1
"CCDC3",0.104837093254027,1
"CCDC50",1.28233254933496e-05,0.000721479753974191
"CCDC57",0.0861116783502608,1
"CCDC6",0.613440828234926,1
"CCDC8",0.776112278736893,1
"CCDC80",0.000466325929057154,0.0197083494800324
"CCDC85B",0.0021025668284369,0.0754612042564539
"CCDC85C",0.443891861299141,1
"CCDC88B",0.693559716521039,1
"CCDC88C",0.0176803341904581,0.47379574547289
"CCDC92",0.2757242178446,1
"CCDC94",0.146729704228946,1
"CCHCR1",0.342596133075273,1
"CCL21",0.00822908758469698,0.248087506454747
"CCM2",0.00807535749553012,0.244738899720686
"CCNB1IP1",0.572426317338011,1
"CCNC",0.33260927138115,1
"CCND1",0.0199511594870612,0.524928191701263
"CCND2",0.0897044829249503,1
"CCND3",0.179583111002735,1
"CCNG2",0.00661857402132282,0.205705500797633
"CCNI",0.195151524971721,1
"CCNK",0.636453564237679,1
"CCNL1",0.892425038743338,1
"CCNL2",0.0369146476857765,0.882078645145426
"CCNY",0.907610195335342,1
"CCS",0.0629484219083293,1
"CCT2",0.332996037216418,1
"CCT3",0.289167169650089,1
"CCT4",0.121596753011924,1
"CCT5",0.363227641152806,1
"CCT6A",0.357400568910407,1
"CCT6P3",0.318783132280239,1
"CCT7",0.638325381150208,1
"CCT8",0.367239452847454,1
"CD14",0.120858850803259,1
"CD151",5.55e-17,1.55645915461595e-14
"CD160",0.634062579148677,1
"CD164",0.154710525072681,1
"CD2",0.165768800804582,1
"CD24",2.22044604925031e-16,4.72526053957133e-14
"CD248",8.45210612610003e-09,7.45788255896402e-07
"CD276",4.15494031318353e-05,0.00214427867645069
"CD2AP",0.362899341172326,1
"CD2BP2",0.729649231702851,1
"CD320",0.713383580368586,1
"CD37",0.577752978488242,1
"CD4",0.0101013801136987,0.294709057866407
"CD44",0.126771323844624,1
"CD46",0.65673577858948,1
"CD47",0.0611892091906856,1
"CD52",0.0676645774652482,1
"CD55",4.52751169888188e-11,5.44646873549991e-09
"CD59",0.204066427607585,1
"CD6",0.388818747218909,1
"CD63",3.53002824796667e-05,0.0018454680960149
"CD68",0.00715719878268029,0.220739229680644
"CD7",0.734735541559993,1
"CD74",5.55e-17,1.55645915461595e-14
"CD81",1.8477893104496e-07,1.33963461286014e-05
"CD82",5.55111512312578e-15,1.04053664731493e-12
"CD9",0.783342444891679,1
"CD93",0.0432861790842668,1
"CD99",8.92442875155552e-09,7.83641930849234e-07
"CD99L2",0.534067800135675,1
"CDC123",0.616248040181247,1
"CDC16",0.804539123690978,1
"CDC25B",3.62022234412507e-09,3.31567995892061e-07
"CDC34",0.329051003031137,1
"CDC37",0.000167875053116329,0.00769739219672224
"CDC42",1.81407375384746e-05,0.00100195471967773
"CDC42BPB",0.0129072701175275,0.361589742269743
"CDC42EP1",0.00377816333188941,0.125975312959922
"CDC42EP2",0.0212787265328656,0.555414045691612
"CDC42EP4",0.120140406388631,1
"CDC42EP5",0.312956874644619,1
"CDC42SE1",0.819569492829142,1
"CDC42SE2",0.287821156687299,1
"CDCP1",0.123264653901975,1
"CDH1",0.311128681068086,1
"CDHR2",2.32228432861525e-06,0.000146110693513004
"CDIP1",0.335417705105902,1
"CDIPT",0.26927543252009,1
"CDK10",0.112933520687445,1
"CDK11B",0.285197453677951,1
"CDK16",0.476546234896392,1
"CDK18",0.608914509366107,1
"CDK2AP2",0.131677530808732,1
"CDK4",0.327139763027245,1
"CDK5",0.745702047082961,1
"CDK5RAP2",0.502775456079988,1
"CDK5RAP3",0.158647804218423,1
"CDKN1A",0.0043811311535884,0.144088070141406
"CDKN1C",0.11466201464603,1
"CDKN2AIPNL",0.164605950754942,1
"CDR2L",0.326147716604208,1
"CDS2",0.284235912224942,1
"CDV3",0.141425197529243,1
"CEACAM1",1.91072928423797e-05,0.00104734479702812
"CEACAM6",5.01598762525646e-13,7.43705657791631e-11
"CEBPB",0.00925496093719913,0.274216372526558
"CEBPD",0.0324635236274406,0.793539221060597
"CEL",5.55e-17,1.55645915461595e-14
"CELA2A",1.55431223447522e-15,3.05601089244016e-13
"CELA2B",2.22044604925031e-16,4.72526053957133e-14
"CELA3A",5.55e-17,1.55645915461595e-14
"CELA3B",5.55e-17,1.55645915461595e-14
"CELF1",0.660577231090429,1
"CELF5",0.5265174211904,1
"CELP",5.55e-17,1.55645915461595e-14
"CEMIP",3.21698223615385e-12,4.44203347272619e-10
"CENPB",0.043693409281383,1
"CENPM",2.2374513353185e-10,2.38072447370682e-08
"CENPT",0.394102162826918,1
"CENPV",0.521105440269819,1
"CENPX",0.408169386269815,1
"CEP104",0.19836972675154,1
"CEP170B",0.570136620000723,1
"CEP41",0.335491328589979,1
"CEP89",0.48435318105295,1
"CERCAM",0.00625733884769186,0.195654918507806
"CERK",0.423607027023693,1
"CERS2",0.491300423653433,1
"CERS4",0.111438269748166,1
"CERS5",0.477839673181781,1
"CES1",5.55e-17,1.55645915461595e-14
"CES1P1",3.83494253730632e-06,0.000235947831442831
"CES2",0.04822344922932,1
"CETN2",0.237053074152059,1
"CFB",1.11931561320722e-05,0.000635862479314264
"CFD",0.000843234578370877,0.033264344912894
"CFH",0.0072847907607394,0.224101217396408
"CFI",0.00264281572359559,0.0923763902645222
"CFL1",5.55e-17,1.55645915461595e-14
"CFL1P1",0.00209573514738226,0.0752907081237403
"CFLAR",0.150191690850199,1
"CFTR",2.66453525910038e-15,5.21055756795974e-13
"CGGBP1",0.507562903369977,1
"CGN",0.00746679147339624,0.228921440956557
"CHAC1",0.0146667410975645,0.402886120518176
"CHCHD10",0.0569851819534198,1
"CHCHD2",0.0803255991781817,1
"CHCHD5",0.506212840018756,1
"CHD1",0.208765647154279,1
"CHD1L",0.452793573988943,1
"CHD2",0.432439502945597,1
"CHD3",0.0578776507542473,1
"CHD4",0.780258471755557,1
"CHD8",0.164744747925509,1
"CHD9",0.630946102764544,1
"CHDH",0.726412214952757,1
"CHFR",0.092243516103267,1
"CHID1",0.530411770503092,1
"CHKA",0.327554106192243,1
"CHKB",0.530441285664808,1
"CHMP1A",2.86788787751124e-06,0.000178574931086824
"CHMP1B",0.342773519193499,1
"CHMP2A",0.177302334077682,1
"CHMP3",0.288508121444076,1
"CHMP4B",0.116121100554095,1
"CHMP6",0.615082363739661,1
"CHMP7",0.675490323041141,1
"CHP1",0.562103028596667,1
"CHPF",5.55e-17,1.55645915461595e-14
"CHPF2",0.43687734979025,1
"CHPT1",0.44986145679092,1
"CHRAC1",0.260751221879471,1
"CHST10",0.0112740534956033,0.322932084583276
"CHST15",0.671428538392967,1
"CHTF8",0.321660851173825,1
"CHTOP",0.625080159190983,1
"CIAO1",0.0309000623160216,0.761496225572184
"CIAPIN1",0.507168331426147,1
"CIB1",0.002155987455283,0.0770726288412202
"CIC",0.954480061580557,1
"CIITA",0.037322298373635,0.888299152888673
"CINP",0.000601001113815336,0.0248485859322856
"CIRBP",0.09862140808022,1
"CISD2",0.302080206552538,1
"CISD3",0.0747081741852446,1
"CITED4",0.325647358183504,1
"CIZ1",0.626924421820522,1
"CKAP4",0.606411727902203,1
"CKB",0.623345290513752,1
"CKLF",0.00101436976963565,0.0394167735401913
"CKMT1A",0.0388163870406788,0.918741595777264
"CKS1B",0.368086317467541,1
"CLASRP",0.0141113763105056,0.390363972754887
"CLCN3",0.076520778858254,1
"CLCN7",6.75320362297782e-05,0.00335593021149901
"CLDN1",1.70651270892108e-10,1.84288898935948e-08
"CLDN10",1.8193070383532e-09,1.7274897507383e-07
"CLDN2",5.55e-17,1.55645915461595e-14
"CLDN3",0.0777867285731227,1
"CLDN4",3.44169137633799e-14,5.81825304755629e-12
"CLDN5",0.00320313016531815,0.109424125042567
"CLDN7",4.75175454539567e-14,7.88554946924794e-12
"CLEC11A",0.00219056583225696,0.0781542877906213
"CLEC16A",0.417243069078359,1
"CLEC2D",0.0064903862665332,0.202417012220964
"CLIC1",5.55e-17,1.55645915461595e-14
"CLIC3",2.99760216648792e-14,5.16403473253153e-12
"CLINT1",0.327156268787718,1
"CLIP2",3.39345767719212e-06,0.000209497708238263
"CLK1",0.277133814537761,1
"CLK2",0.502413549424994,1
"CLK3",0.405964302648495,1
"CLK4",0.114252178540641,1
"CLMN",0.384744293153024,1
"CLN5",0.447025939766587,1
"CLN8",0.746323748866303,1
"CLNS1A",0.918467822927644,1
"CLPP",0.843832768859757,1
"CLPS",5.55e-17,1.55645915461595e-14
"CLPTM1",0.784961324833299,1
"CLPTM1L",0.492910573370252,1
"CLSTN1",0.0830080945356393,1
"CLSTN3",0.044600617522801,1
"CLTA",6.54495726393201e-06,0.00039007900792621
"CLTB",4.69516647783053e-10,4.83925307484725e-08
"CLTC",0.440570292607343,1
"CLU",5.55e-17,1.55645915461595e-14
"CLUH",0.0940670037919423,1
"CMIP",0.223871526231484,1
"CMPK1",0.0703381492327451,1
"CMTM3",0.157486022648967,1
"CMTM6",0.266920145250202,1
"CMTM7",2.75141359029618e-07,1.95556632976481e-05
"CMTR1",0.763024622418894,1
"CNBP",0.397931036321403,1
"CNDP2",0.737317581862725,1
"CNIH1",0.693082164632673,1
"CNIH4",0.312100885587925,1
"CNN1",9.78512849267865e-05,0.00474528346732478
"CNN2",5.55e-17,1.55645915461595e-14
"CNN3",0.00968288794811856,0.284796239230364
"CNNM2",0.592351453851924,1
"CNNM3",0.0632393008068314,1
"CNOT1",0.698199315334552,1
"CNOT11",0.0326244482603063,0.795859638001522
"CNOT2",0.711621778864581,1
"CNOT3",0.449401765927272,1
"CNOT6",0.000726332975750976,0.0293839018986067
"CNOT6L",0.121802905717281,1
"CNOT7",0.112380749482236,1
"CNOT9",0.567969876366168,1
"CNP",0.397533953646346,1
"CNPPD1",0.873879954841367,1
"CNPY2",0.857339987978669,1
"CNPY3",0.226756283023893,1
"CNTROB",0.142028627312018,1
"COA3",0.356776807199431,1
"COA4",0.694198436235996,1
"COASY",0.313354547359133,1
"COCH",0.595859719575606,1
"COG2",0.0880989269155742,1
"COG4",0.576292313951657,1
"COG8",0.588888464241302,1
"COL12A1",5.55e-17,1.55645915461595e-14
"COL14A1",5.10427665689761e-08,3.98829863526699e-06
"COL15A1",0.224799450823467,1
"COL16A1",0.0273967153007304,0.687984288649219
"COL17A1",2.87070963111979e-07,2.02840074198507e-05
"COL18A1",3.00297564592711e-11,3.72051803430685e-09
"COL1A1",5.55e-17,1.55645915461595e-14
"COL1A2",5.55e-17,1.55645915461595e-14
"COL27A1",0.654256351735971,1
"COL3A1",5.55e-17,1.55645915461595e-14
"COL4A1",0.0274036268954214,0.687984288649219
"COL4A2",5.55e-17,1.55645915461595e-14
"COL5A1",3.37507799486048e-14,5.7594685067228e-12
"COL5A2",1.31686439530654e-10,1.47038309424248e-08
"COL5A3",1.5888678595033e-08,1.33676104075619e-06
"COL6A1",3.53159723687213e-11,4.31006605583085e-09
"COL6A2",5.55e-17,1.55645915461595e-14
"COL6A3",6.49691411780395e-11,7.65602258266771e-09
"COL7A1",7.32747196252603e-15,1.35248528709159e-12
"COLEC11",0.0141137694142726,0.390363972754887
"COLGALT1",3.53839180178284e-11,4.31006605583085e-09
"COLGALT2",0.184365246978136,1
"COMMD1",0.681968981896778,1
"COMMD3",0.0196972507744654,0.519002598536785
"COMMD4",0.0145313651277049,0.400078769233446
"COMMD5",0.953314990734542,1
"COMMD6",0.0759898301365169,1
"COMMD7",0.155559893917423,1
"COMMD9",0.28663463321453,1
"COMP",3.76475956138655e-05,0.00195968783062544
"COMT",0.208598734130809,1
"COMTD1",0.171743038692761,1
"COPA",0.803950984558787,1
"COPB2",0.325978750241972,1
"COPE",0.0012169547814489,0.0462943914767449
"COPG1",0.0283702358689477,0.708808374452745
"COPRS",0.888611404524753,1
"COPS3",0.365978457264655,1
"COPS6",0.445332691225508,1
"COPS7A",0.445567731544613,1
"COPS8",0.742154517715097,1
"COPS9",0.237630190120983,1
"COPZ1",0.705464299797701,1
"COPZ2",0.0527182070810659,1
"COQ4",0.674077904371207,1
"COQ7",0.154905255926527,1
"COQ8A",0.725290393054828,1
"COQ9",0.234241015682302,1
"CORO1B",0.000588100821838577,0.0243709241469157
"CORO7",0.000995382718733451,0.0387622374721586
"COTL1",0.22431921041882,1
"COX14",0.157012554342681,1
"COX17",0.60030646666711,1
"COX19",0.712853439009614,1
"COX4I1",0.000506092691024529,0.0212648032691478
"COX5A",0.789924055114727,1
"COX5B",0.446670384347032,1
"COX6A1",0.589773697374446,1
"COX6A1P2",0.784076193074818,1
"COX6B1",2.83610142148838e-07,2.01180571169561e-05
"COX6B1P1",0.00148987194842765,0.0553949989352717
"COX6C",0.105830747663185,1
"COX7A1",0.813305512254266,1
"COX7A2",0.699410000769798,1
"COX7B",0.12188060207003,1
"COX7C",0.204970605508763,1
"COX7CP1",0.472028244800514,1
"COX8A",1.36873619054345e-05,0.000766516817698079
"CPA1",5.55e-17,1.55645915461595e-14
"CPA2",5.55e-17,1.55645915461595e-14
"CPA5",5.55e-17,1.55645915461595e-14
"CPB1",5.55e-17,1.55645915461595e-14
"CPD",0.0239709551127301,0.617664564100317
"CPE",0.324587262753401,1
"CPEB1",0.727176638749802,1
"CPM",0.0665719962777707,1
"CPNE1",0.069878283461939,1
"CPNE7",0.815090201142311,1
"CPSF1",0.271069220079776,1
"CPSF2",0.413770542013374,1
"CPSF3",0.668084059821154,1
"CPSF4",0.437858578582737,1
"CPSF7",0.00234683919020306,0.0833189145193386
"CPT1A",0.285773022906738,1
"CPTP",0.711655367977278,1
"CRACR2B",0.000400145779737793,0.0171721677203774
"CRAT",0.251979469813782,1
"CRB3",0.0387750657463388,0.918645519469072
"CREB3",0.000424932015090418,0.0181497437531549
"CREB3L1",0.150737202975879,1
"CREG1",0.768913058096635,1
"CRELD1",0.23255232509401,1
"CRELD2",0.463264759660044,1
"CRIM1",0.146073831015311,1
"CRIP1P4",7.13951320285844e-08,5.48380684473393e-06
"CRIP2",1.11022302462516e-16,2.6080983497634e-14
"CRISP3",8.88178419700125e-16,1.79507104296565e-13
"CRISPLD2",5.76205749780456e-14,9.34775195978428e-12
"CRK",0.424336065996694,1
"CRLS1",0.675764460017299,1
"CRP",5.55e-17,1.55645915461595e-14
"CRTAP",0.464114837300387,1
"CRTC2",0.627882219532373,1
"CRTC3",0.647296752574389,1
"CRY2",0.168571671579066,1
"CRYBB2P1",0.534988026471138,1
"CS",0.32411756846312,1
"CSDE1",0.0721562858903302,1
"CSE1L",0.457718767514732,1
"CSF1",0.000711355198004027,0.0289943540149453
"CSF1R",0.00896270434200075,0.266648994754
"CSK",0.339867993620006,1
"CSNK1A1",0.491085152262192,1
"CSNK1D",0.00934484103502597,0.27642665365542
"CSNK1E",0.347558550433698,1
"CSNK1G2",0.395436274501302,1
"CSNK2A1",0.770825636901478,1
"CSNK2A2",0.366781513336296,1
"CSNK2B",0.36548634212803,1
"CSPG4",0.0394929181632637,0.93138303067816
"CSRNP1",2.61639289467208e-05,0.00140853662273434
"CSRP1",0.000947934726745148,0.0370341091513028
"CST1",1.26393757682308e-08,1.08098511442469e-06
"CST2",1.74324418611427e-06,0.000113223737207016
"CST3",5.55e-17,1.55645915461595e-14
"CST4",4.03470089116453e-07,2.83425270996775e-05
"CST5",0.0107847596358555,0.31127691513579
"CSTB",2.38977015154518e-06,0.000150095649475806
"CTAGE5",0.01940067070449,0.511560600235916
"CTBP1",0.543246221922558,1
"CTBP2",0.00145669909368606,0.0542731558522575
"CTC1",0.274883215198098,1
"CTDNEP1",0.206159715285883,1
"CTDP1",0.616145481611102,1
"CTDSP1",0.0300826184773176,0.744393750776472
"CTDSP2",0.00284914574509365,0.0989193837447749
"CTDSPL",0.00287341063217583,0.0996661865134866
"CTGF",0.000505364905941108,0.0212589144398289
"CTHRC1",3.08068300627351e-05,0.00163416947377444
"CTIF",0.139440005793248,1
"CTNNA1",0.364215759924166,1
"CTNNB1",0.894473766149548,1
"CTNNBL1",0.0311181113640383,0.765812700700153
"CTNND1",0.711321912695439,1
"CTNS",0.215130345315937,1
"CTRB1",5.55e-17,1.55645915461595e-14
"CTRB2",5.55e-17,1.55645915461595e-14
"CTRC",5.55e-17,1.55645915461595e-14
"CTSA",0.611263311775172,1
"CTSB",0.651840888387272,1
"CTSC",0.000344667266239052,0.0149330328136409
"CTSD",1.12001192764666e-08,9.71675042799691e-07
"CTSE",1.11022302462516e-16,2.6080983497634e-14
"CTSF",0.194787761409143,1
"CTSH",0.785017783391779,1
"CTSK",0.0513999138212028,1
"CTSL",0.095643171333623,1
"CTSS",0.0442327614192281,1
"CTSZ",0.00077057594419172,0.030803589221773
"CTTN",0.0116454443774521,0.331731566702198
"CTU1",0.270991651681318,1
"CTU2",0.362375534044969,1
"CU639417.2",0.308894192071936,1
"CUEDC1",0.310246178664127,1
"CUEDC2",0.841319473294207,1
"CUL1",0.476733169293149,1
"CUL3",0.497142472547201,1
"CUL4A",0.613192656004213,1
"CUL4B",0.777101111162598,1
"CUL7",0.773419900522468,1
"CUL9",0.33388829960243,1
"CUTA",0.181637659724707,1
"CUX1",0.11477738192605,1
"CUZD1",5.55e-17,1.55645915461595e-14
"CWC15",0.61878097611817,1
"CX3CL1",0.0491963978423857,1
"CXADR",0.221280715108303,1
"CXCL1",0.00173172848966563,0.0634099356741006
"CXCL14",0.00325757680186456,0.110449740424249
"CXCL16",0.423800023560396,1
"CXCL17",0.499193817424952,1
"CXCL2",0.0186592161514824,0.495622191240267
"CXCR4",0.0415461956185768,0.96844285662091
"CXXC1",0.144824189798707,1
"CXXC5",0.0720517902477279,1
"CXorf40A",0.0699820159460669,1
"CXorf40B",0.101156321402695,1
"CYB561",0.159577565141336,1
"CYB561A3",0.656128873637394,1
"CYB561D2",0.723742306675309,1
"CYB5A",0.00319089114324034,0.109109050449606
"CYB5B",0.00623348088080511,0.195415621541179
"CYB5R1",0.0644311817488777,1
"CYB5R2",0.0354004222088203,0.852654256537265
"CYB5R3",0.0391615683437354,0.924171085482339
"CYBA",2.13095097123528e-11,2.68612374668664e-09
"CYBRD1",2.78327891511942e-06,0.000173605384653634
"CYC1",0.467864049455182,1
"CYCS",0.328950089854962,1
"CYFIP1",0.744577718231666,1
"CYFIP2",0.39384947036246,1
"CYGB",0.037363204847174,0.888688094922449
"CYHR1",0.321434947999482,1
"CYP2S1",1.09081632615471e-11,1.40937983483524e-09
"CYP3A5",0.079859104899064,1
"CYP4F11",0.0340436557435182,0.824365955519192
"CYP4V2",0.406298450826929,1
"CYSTM1",2.35818022886747e-08,1.94333167314622e-06
"CYTH1",0.0720264499284576,1
"CYTH2",0.00357289685858586,0.120016023003797
"CYTH4",0.509250397341872,1
"CYTOR",2.0453963946121e-05,0.00111608793410897
"D2HGDH",0.482587511709128,1
"DAB2",0.0845512472272033,1
"DAB2IP",0.476436400373258,1
"DAD1",0.398133706301464,1
"DAG1",0.837574740863263,1
"DAGLB",0.75535134048321,1
"DALRD3",0.646482725384886,1
"DANCR",0.325146870684928,1
"DAP",0.0915514966031956,1
"DAP3",0.676357029220774,1
"DAPK1",0.766720799704442,1
"DAPK3",0.0315982357084698,0.775006365273807
"DARS",0.419060517949542,1
"DAXX",0.825771511158233,1
"DAZAP1",0.00249905139307249,0.0880317224137202
"DAZAP2",0.0178467775627076,0.47790207600714
"DBI",0.925772532886665,1
"DBN1",5.3555704373931e-05,0.00272119833985162
"DBNL",0.383835703868424,1
"DBP",0.300287665076177,1
"DCAF11",0.761800443642194,1
"DCAF15",0.387376131620372,1
"DCAF16",0.0800131825300825,1
"DCAF7",0.478179239606483,1
"DCAF8",0.0296430082504335,0.736538334257117
"DCAKD",0.109970872965914,1
"DCBLD1",0.025800574511359,0.656393445425132
"DCD",0.245560124527696,1
"DCHS1",0.0671457500007748,1
"DCN",2.41244801912899e-11,3.03039982337768e-09
"DCTD",0.224537491690092,1
"DCTN1",0.143472703167668,1
"DCTN2",0.659113218446888,1
"DCTN3",0.0445136589105357,1
"DCTN5",0.0674401731065069,1
"DCTPP1",0.0103067386784237,0.299733537899312
"DCUN1D2",0.95294026544075,1
"DCXR",0.000428092291091753,0.018263163638502
"DDA1",8.87088462118157e-05,0.00432511322110976
"DDAH1",0.146052990398944,1
"DDAH2",0.00390059151860567,0.12957972314531
"DDB1",0.304194636531397,1
"DDIT3",0.208403743482141,1
"DDIT4",6.35126238268668e-08,4.90962878947478e-06
"DDOST",0.0218670379171109,0.569127555149959
"DDR1",0.233411272807062,1
"DDRGK1",0.0265919523428944,0.672742154419955
"DDT",0.389458976146721,1
"DDX11",0.00134478050711384,0.0504671554578872
"DDX17",0.0587786621979455,1
"DDX18",0.425783934339304,1
"DDX21",0.567873133510984,1
"DDX23",0.362483868310218,1
"DDX24",0.2337990776895,1
"DDX27",0.33397243544076,1
"DDX39A",0.0252748585985445,0.644832560909968
"DDX3X",0.73575428023533,1
"DDX3Y",0.818169909549511,1
"DDX41",0.00349509201132259,0.117730445498852
"DDX42",0.258021274217758,1
"DDX49",0.404714023476312,1
"DDX5",0.00322735812449215,0.109733690925558
"DDX51",0.765325797700303,1
"DDX52",0.58319662389457,1
"DDX54",0.00801566659441633,0.243275203610933
"DDX55",0.324081128940295,1
"DDX56",0.413455184599699,1
"DDX6",0.45794870322611,1
"DEAF1",0.43991574779003,1
"DECR1",0.339561300228345,1
"DECR2",0.500154243248023,1
"DEDD",0.48208407946974,1
"DEDD2",1.81212758887384e-06,0.000116858515899694
"DEF6",0.223921103957362,1
"DEF8",0.516287197360972,1
"DEFB1",2.22044604925031e-16,4.72526053957133e-14
"DEGS2",0.011432120379989,0.326683754814284
"DEK",0.397956526152874,1
"DENND2D",0.498252129583183,1
"DENND3",0.00355385670598052,0.119598547118198
"DENND4B",0.0419551003350614,0.974208167078896
"DERL1",0.222184133937972,1
"DERL2",0.383491074046028,1
"DES",2.55792881764805e-07,1.82882602476897e-05
"DESI1",0.0249689617128472,0.639282442449954
"DGAT1",7.63382468349505e-10,7.58709030998576e-08
"DGCR2",0.320764355392984,1
"DGCR6",0.612992217850388,1
"DGCR6L",0.686125663824584,1
"DGCR8",0.337292447939765,1
"DGKA",0.257153777534862,1
"DGKZ",3.72527441117043e-08,2.97505173690208e-06
"DGUOK",0.454736463638873,1
"DHCR24",0.022698002241043,0.589482577102224
"DHCR7",0.000762312591750192,0.0305476122720277
"DHDDS",0.0309660937540354,0.762604008818303
"DHPS",0.0623764591816515,1
"DHRS1",0.660081414823306,1
"DHRS12",0.848414295720681,1
"DHRS13",0.0595832201010771,1
"DHRS3",0.337197036240908,1
"DHRS4",0.791604161344848,1
"DHRS4L1",0.391068492198791,1
"DHRS4L2",0.474464487155342,1
"DHRS7",0.0282321716187427,0.706334546274634
"DHRS7B",0.283849945191132,1
"DHX15",0.563246208680804,1
"DHX30",0.676043833316971,1
"DHX37",0.412018971839316,1
"DHX38",0.186110634806305,1
"DHX58",0.820111854840795,1
"DHX8",0.143141794164061,1
"DHX9",0.233522545686917,1
"DIAPH1",0.980744195190032,1
"DIDO1",0.65738787318177,1
"DIS3L2",0.438869556054043,1
"DKK1",7.63611396337183e-13,1.11843282155854e-10
"DKK3",4.7619993245096e-05,0.00244362560893266
"DLG1",0.0494589819588029,1
"DLG3",0.0439076652989012,1
"DLG5",0.404304393355543,1
"DLGAP4",0.0187509485002246,0.497477125627304
"DLST",0.354735007215893,1
"DMAC1",0.464193651621,1
"DMAC2",0.472273295850795,1
"DMAP1",0.15424064252253,1
"DMBT1",5.55e-17,1.55645915461595e-14
"DMKN",0.003101920359322,0.106469321825079
"DMTN",0.69800533926729,1
"DMWD",0.219509010209812,1
"DNAJA1",0.83254251344649,1
"DNAJA2",0.111545084644074,1
"DNAJB1",2.18013678665585e-07,1.57427454254666e-05
"DNAJB11",0.172706192381568,1
"DNAJB12",0.518611197442415,1
"DNAJB2",0.00132635116144109,0.0500350536994057
"DNAJB6",0.386091768633855,1
"DNAJC1",0.218028904801283,1
"DNAJC10",0.574685455699956,1
"DNAJC11",0.35615430966989,1
"DNAJC14",0.285514219358795,1
"DNAJC22",0.54149086704981,1
"DNAJC3",0.219378375876691,1
"DNAJC30",0.0698005861143148,1
"DNAJC4",0.109428593924154,1
"DNAJC5",0.934216413658923,1
"DNAJC7",0.000166026662653973,0.0076352279741922
"DNAJC8",0.449876926477638,1
"DNASE2",0.65022626416213,1
"DNM1",0.399603568627029,1
"DNM1L",0.432245544925759,1
"DNM2",2.14196891095142e-05,0.0011670233325886
"DNMBP",0.555623520936276,1
"DNPEP",0.529180473449535,1
"DNPH1",0.837222109108365,1
"DNTTIP1",0.208902350001498,1
"DOCK6",0.000232817142852504,0.0104499537615219
"DOCK7",0.31865885249242,1
"DOK4",0.221324938722729,1
"DOT1L",0.946070512405096,1
"DPAGT1",0.721548162472623,1
"DPCR1",5.63128347157438e-05,0.00284530497204806
"DPEP1",0.00665282435086634,0.20659251719902
"DPF2",0.455955750292889,1
"DPH5",0.319658921403765,1
"DPH7",0.331016461165824,1
"DPM2",0.955115570014376,1
"DPM3",0.441935211612437,1
"DPP3",0.49832434044672,1
"DPP6",0.73299537413253,1
"DPP7",0.0735899872666845,1
"DPP9",0.587485343809702,1
"DPT",0.0893566504269651,1
"DPYSL2",0.25899183387958,1
"DPYSL3",8.20045317095897e-07,5.57648676719524e-05
"DRAP1",0.0815237241749913,1
"DRG1",0.273624853817505,1
"DRG2",0.386009491724701,1
"DSG2",0.255991805204698,1
"DSP",0.0482168867777812,1
"DST",0.0233761482187933,0.603197307119717
"DSTN",0.692802961539591,1
"DTD1",0.110433706912985,1
"DTX2",0.389438396654406,1
"DTX3",0.495225404290388,1
"DTX3L",0.731337379781274,1
"DTX4",0.389013710007851,1
"DUOX2",3.28842508778848e-11,4.03274157183248e-09
"DUOXA2",5.55e-17,1.55645915461595e-14
"DUS1L",0.233503734716393,1
"DUS3L",0.563442308049137,1
"DUSP1",0.000197013842196281,0.00897657561829665
"DUSP18",0.282252622367971,1
"DUSP22",0.703415780959353,1
"DUSP23",6.06293504712418e-06,0.000364958009256059
"DUSP3",0.456951904011742,1
"DUSP4",0.00180015095926245,0.065649543335927
"DUSP5",0.0124449438888956,0.350095420249589
"DUT",0.477381698605458,1
"DVL1",0.149931129277797,1
"DVL2",0.559954925480752,1
"DVL3",0.00021814910728013,0.00985270272240146
"DYM",0.400465944270428,1
"DYNC1H1",0.0017636087781796,0.0644468229332373
"DYNC1I2",0.0586814745557085,1
"DYNC1I2P1",0.0683692367484302,1
"DYNC1LI2",0.49193107650219,1
"DYNLL1",0.244136820344067,1
"DYNLL2",0.709219132928184,1
"DYNLRB1",0.014187880946693,0.392113996207341
"DYNLT1",0.0354859269432855,0.854145051011171
"DYRK1A",0.567153044269653,1
"DYRK1B",3.49414837687023e-05,0.00182935398628657
"DYRK4",0.84535202284489,1
"E4F1",0.86762524086305,1
